Name,Pick,Strengths,Weaknesses,Height,Weight,Age
Kenneth Faried,22,"High energy post player who excels at doing the dirty work, in particular rebounding, defending and banging in the post … Plays with exuberance and aggressiveness … An above average, fluid athlete who is willing to sacrifice his body … Huge hands help him to secure rebounds. Athletic body … An excellent run/jump athlete with explosive leaping ability … His long arms and explosiveness help to compensate for his lack of ideal size … One of the most dominant interior forces on the college level, leads the nation in rebounds at 13.3 rpg … A good shot blocker with timing and instincts … Also extremely active defensively – leading the OVC in steals at 2.3 per game, very impressive for a bigman … Offensive game has shown solid improvement … His lack of versatility and offense actually makes him a stronger role player as he focuses most of his time and energy on improving his rebounding, defense and post play … Has a great feel for positioning and using his length and quickness to gather rebounds … An excellent out of area rebounder … Competes hard, seems to have tireless energy … Has a developing jump hook shot that he has added to his repertoire …","Undersized both in height (6’8) and weight (225 lbs) to play the 4 position at the NBA level … Has to overcome the disadvantages of playing at Morehead, Kentucky in a smaller (Ohio Valley) Conference … Scouts are less likely to give credence to standout stats against lesser opponents … Needs to further develop his post skills. His moves are too predictable even against lesser competition … Lacks any real face the basket skills. Touch and consistency are not great. Scores mostly on put backs and buckets where he gains deep position in the paint, or is able to outclass opponents with his athleticism … A poor free throw shooter at below 60% throughout his college career. Doesn’t have terrible form, but needs to focus and improve his routine some … Passing and vision are limited. Needs to decrease turnovers. Gets far too many giveaways for someone that doesn’t really use the bounce to set up baskets nor look to create offense for others … Average at finishing non-dunks around the basket …",79,225,21.61
Nikola Mirotic,23,"A 6’10” forward with potential. Actually the potential has already become a reality this season with Real Madrid, one of the traditional powerhouses and present at the recently played Euroleague Final Four. A good frame  … Yet he shows good balance, mobility and also a very nice wingspan … He’s got pretty good hands and a soft shooting touch, offering good reliability from beyond the arch up to the foul line. Shot selection is really excellent … He’s also willing to take the big shots to help win games … Might not be the quickest shooter, but his release and rhythm are good and he can create shots off the dribble when necessary. Able to score from the outside, able to penetrate and also a skilled low post player with a variety of moves … He handles the ball well with both hands for a guy of his size, and often helps to dribble the ball up court when the guard is being overplayed. Offensively Mirotic is tremendously versatile. Even if he’s missing better strength and athleticism, a good first step and very controlled drives gets him to draw many fouls. Adding to that a very high basketball IQ, good court awareness and anticipation, which allows him to make very quick decisions once he receives the ball. Spin moves (including over baseline foot), left and right up and unders and jump hooks, turn around jumpers, 45 degrees bank shots and shotfakes all form in a natural part of his repertoire. And he’s a reliable finisher inside. Apart from scoring himself, he contributes in the functioning of his team by making the ball move around on the perimeter. He also knows how to post up, seal off his position and maintain it. Being a good passer with an even better court vision enables him to find his teammates from the low post or out of dribble when driving towards the basket. In offensive rebounding he continuously tries to find a good position, often succeeding follow ups or at least getting touches to obtain a new possession. Defending pick and roll isn’t an issue either, considering his physical assets to hedge and recuperate as required. At this point defensively he can be matched up with both small and power forwards. Not a great shotblocker in the way of a top leaper who goes for each shot, nonetheless he manages to block a fair share of them due to very good help side positioning, timing and awareness.","Even though agility and leaping are just average, surprisingly he’s quite quick off his feet and is able to run the floor well when he puts his mind to it … Over the years, there have been moments where a lack of motivation and concentration affected his running effort and activity on offense … Overall I would catalogue his athleticism as just okay for NBA standards … Has a good frame but will need to add additional strength … He is a better set shooter than creating shots for himself … He’s much more effective in half court offenses than in one on one fastbreak situations. When he’s on the receiving end in pick and roll plays, he mostly steps out the 3 point line and continues just occasionally inside. Even though he usually does box out and picks up defensive rebounds, rebounding is an aspect that he can still improve significantly. Whereas he can successfully defend speed (in Europe), against power it’s a lot more complicated. He’s unable to stop somebody who takes him one on one to the basket, as his body lacks the strength to contain many players …",82,225,20.38
Reggie Jackson,24,"At 6’3 with an outrageous 7’0 wingspan, Reggie Jackson is physically blessed as a prospect … On top of his physical tools, Jackson also possesses big-time athleticism to go with it . Has great quickness and speed, and really looks good penetrating … First step is dynamite … Likes to utilize extremely quick left-to-right crossovers to free himself of defenders … Capable of making the flashy play, but usually doesn’t overdo it … Not likely to have many struggles getting to the rim … Got much better about playing at different speeds, and it made him much harder to defend this past season … Shows explosive leaping skills, creativity in the air, and length make him more than capable of finishing plays in traffic amongst the trees … Improved at just about every facet of the game in each of his 3 years at Boston College … Went from a 29% 3-pont shooter to 42% guy on 1.5 more attempts, which is a huge leap … Very effective in the pick and roll … Likes to look for I his own first and foremost, but is unselfish and looks for teammates … Looks good in the drive and dish game … Excellent in transition, as you’d expect with his tools … His size, length and athleticism make him a potential nightmare on D against PG’s and some SG’s … Has the potential to be a very good ball thief …","Despite his great physical attributes, the main problem with that is he’s not a true PG by any stretch … Doesn’t always show the best floor vision when he’s on the way to the rim will occasionally miss open shooters … Although Jackson’s 3-point range and efficiency improved a lot, he shoots a set shot that is deliberate and takes him a lot of time to get off, which doesn’t project very well against NBA defenders … Sometimes is slow in his reads of weakside D, and gets charges or takes wild and difficult shots … With his added responsibility on offense this year, Jackson didn’t play on defense like he did in his 1st 2 years … Against the better, more athletic teams in the ACC, he struggled a bit with inefficiency, which suggests he’s not as prepared to be a truly good rotation player early on in his career … A bit ball-dominant and needs the ball to be effective throughout the game offensively … Could use more strength, but certainly has the frame to get bigger and stronger without the loss of athleticism …",75,200,21.2
Marshon Brooks,25,"Brooks gradually increased his scoring average in each of his four years at Providence, finishing his senior year second in the country in scoring at 24.6 points per game … At 6’5, Brooks has nice size for an NBA two guard, but it’s his length that should allow him to get his shot off at the next level … He has an uncanny ability to create his own shot, using a variety of change of speed/hesitation dribble moves to create separation moving East/West or North/South … He’s proven capable of shooting both off the dribble and off catch and release situations, and has range out to the NBA three point line … His first step allows him to get into the lane, where he displays impressive body control that allows him to hit off balance shots around the rim … His long arms and high activity level also help contribute to 7 rebounds per game … With his length and capable lateral quickness, Brooks has the potential to be an effective defender with more focus and NBA coaching…","The ball has the tendency to stick to Brooks’ hands, causing teammates to stand around forcing stagnant and one and done offensive possessions … Doesn’t show the best shot selection, and throws up too many unnecessary heat checks … Physically he lacks the athleticism and explosiveness that most scoring NBA two-guards possess … He averaged close to 18 field goal attempts per game, so his scoring average could be inflated due to his role in Providence’s offense … He won’t have the opportunity to dominate the ball in the pros the way he does in college, so adjusting his spacing and adapting to his teammates could be a challenge for him in a new role … His body has good length but lacks great bulk/strength … Needs to put forth more intensity and effort on the defensive end …",77,195,22.42
Jordan Hamilton,26,"Confident wing player with a strong frame and excellent scoring ability … Can score in a variety of ways … Able to use his strength and size (6’8.5"" in shoes with a 6’9.5"" wingspan) in the post against smaller players … Adept at getting open without the ball … A spot-up shooter who doesn’t hesitate to fire if left open … Shows great shooting mechanics … Release is very high and very quick … Squares up to the rim quickly … Range is already well beyond the NBA three-point line, showing the ability to make shots 25-28 feet from the basket … Volume shooter, making 2.5 threes a game during his sophomore season (38.5%) … Doesn’t need a lot of room to get his shot off … Adapted very well to the ""Jerry Sloan offense"" implemented on the Longhorns by head coach Rick Barnes, which suggests he is capable of playing well in an advanced offensive system at the next level … Strong rebounder for a wing player (7.7 rebounds per game) thanks to his size and tenacity … Solid passer who is capable of finding teammates when they are open … Good open court speed, with a willingness to push and a good understanding of how to finish fast-break opportunities …","Often criticized for being a poor team player, but has greatly improved in this area since his freshman year … Still tends to take ill-advised shots … Average athleticism and below average lateral quickness hurt him defensively … Isn’t much of a slasher right now, would rather dribble once or twice and pull-up for a jump shot … Doesn’t get to the line very much (3.39 FTA per game), which hurts his consistency/efficiency some … A bit of a streak shooter, which can be a strength or a weakness depending on the day …",80,228,20.73
JaJuan Johnson Purdue,27,"A long, tall forward with good scoring instincts … Is a legit 6’10"" in shoes with a long 7’2"" wingspan … Has very impressive leaping ability with unusual explosiveness for a big man … Tied for having the highest maximum jump reach in the 2011 NBA Draft Combine, getting as high as 12’1.5"" … Frequent target for ally-oops and lob passes … Very agile and mobile … Has the speed to play the small forward position at the next level … Really improved his scoring ability every year he was at school … Has a smooth and refined turnaround jumper, which is very difficult to defend due to his length … Has shooting range out to around 18 feet from the basket … Has become a real threat in the post … Nice-looking hook shot from the left side of the rim, with a soft touch and a high release point … A factor on the offensive glass, gets a lot of tip-ins and put-backs … Great free throw shooter (80.9%) that gets to the stripe a lot (209 attempts in 2010-2011) … Moves his feet well on defense … Big-time shot blocker, averaging 2.3 per game … Had a successful 4-year career at Purdue …","Lacks bulk … Doesn’t appear to have the frame that can support much more weight in the future … Gets pushed around when trying to defend players in the post … Offensively he prefers to play in the post, but there are questions about whether this will translate to the next level where just about every power forward will be bigger than he is … Will have trouble establishing and maintaining good position down low … Somewhat of a tweener … Doesn’t have the strength of a power forward, but doesn’t have the perimeter skills of a small forward … Poor ball-handling ability … Cannot create offense for himself on the perimeter … He isn’t the rebounder that someone with his size and athleticism could be …",82,220,22.38
Norris Cole,28,"Well-rounded point guard with excellent leadership qualities … Solid size for a point guard … Impressive speed and agility … Has the lateral quickness to stay in front of his man … Competitive defender … Understands how to get steals (2.2 SPG) without sacrificing position or picking up a cheap foul … Good leaping ability … Balances his great scoring ability with great playmaking ability … Solid assist to turnover ratio (5.3 assists to 2.7 turnovers) … Can score when isolated because of his quick first step and ability to drive to either hand … Works very well in pick and roll situations … Respectable shooting ability that keeps the defense honest … Shot an average of 7.39 free throws a game this season and made 85.3% of them … Aggressive rebounder for a point guard, averaged 5.8 per game as a senior … Knows how to control the pace and tempo of the game … Tough player with a calm demeanor …","Solid at everything but doesn’t stand out in any facet … A ""jack of all trades"" kind of point guard … Very thin … Weighed in at less than 175 lbs at the NBA Draft Combine, though he has good wiry strength to compensate … Like many mid-major draft prospects, was depended on to score a lot of points so still needs to prove he can be a true point guard … Inconsistent shooting ability … Plays better with the ball in his hands …",73,174,22.71
Cory Joseph,29,"Young lead guard with upside … Has ideal size for a point guard in the NBA, standing 6’3.25"" in shoes with a 6’5.5"" wingspan … Well-rounded athlete … Good speed with the ball in his hands … Solid strength with the frame to potentially add a little more muscle … Aggressive in transition, displaying good instincts and finishing ability … Great perimeter shooting ability … A very natural spot-up shooter from mid to long range … Shot a very respectable 41.3% from behind the arc this season … Adequate passing ability and he doesn’t turn the ball over a lot (averaged over 2 assists per turnover) … Keeps his teammates involved … Not a selfish player by any stretch … Only recently turned 20 years old and has a lot of room to improve … A very solid defender with strong potential. Rick Barnes called him the best defensive guard he’s had … Very solid person, impressive character …","Very green as a prospect and leaving college so prematurely as a PG could severely inhibit his long term development … Is currently more of a shooter than a scorer … Very raw as a floor general and some question if he’s more of a combo than true PG … Shared ball-handling responsibilities at Texas, and never had the chance to really show off his creativity with the ball … Not used to creating offense for himself off the dribble … Doesn’t look comfortable around the rim … Great shooting numbers from outside, but shot only 42.8% from inside the arc which points to his mediocre slashing/cutting skills … Playmaking ability has potential, but he has a lot to learn before he can be considered a quality full-time point guard …",75,186,20.19
Jimmy Butler,30,"A well-rounded forward with great qualities for a future role-player … Solid athlete with nice overall quickness … Great length … Extremely active on both ends of the court … Impressive player in transition … Uses his good strength and body control to finish plays around the rim … Doesn’t need to dominate the basketball to be effective offensively … Shows good instincts cutting to the rim … Catches the defense off-guard with a lot of backdoor cuts … Confident spot-up shooter, that does a lot of damage in the mid-range … Developed a solid pull up jumpshot as a senior … Aggressive when looking for contact … Shot 6.5 free throws a game in the 2010-2011 season on a very respectable 78.3% clip … An efficient passer (1.59 assist/turnover) that has the ability to make the simple plays to set up his teammates … Highly unselfish … Makes a big impact on the offensive glass, keeping possessions alive and getting a lot of tip-ins … Tough defender with all the tools needed to become very valuable in this area … Gets a lot of deflections with his long arms … Smart kid with a good head on his shoulders and a strong work-ethic …","Good all-around player, but lacks any one great skill… Fits the ""jack of all trades, master of none"" mold … Not a stand-out athlete … Hasn’t proven that he can consistently create offense for himself … Not an isolation player, feeds off the play of his teammates … Could really open up his game by adding range to his jump shot … Hasn’t shown that he can be a consistent threat from behind the arc …",79,222,21.79
Bojan Bogdanovic,31,"Bojan Bogdanovic is a versatile player who can score in lots of different ways. He has a good combination of height and body frame that should allow him to compete with NBA small forwards physically … He can attack the rim effectively with his quick first step, which allows him to beat his immediate defender quite easily … His mid-range game is a continuous threat because he has a good pull up jumper with confidence … He has NBA range on his 3-point shot, and is becoming more adept at putting the ball on the floor and getting to the basket …","He’s an average athlete by NBA standards and he lacks lateral quickness … For these reasons he could struggle against NBA SG and SF on the defensive side … Even if he has a complete offensive game he doesn’t excel in any specific area, limiting his effectiveness for the NBA … Furthermore he is 22, so his upside is limited compared to other players …",79,195,22.19
Justin Harper,32,"Combo forward with excellent length, agility and shooting ability … His ability to knock down shots is his bread and butter … Has a fluid stroke with range out to NBA 3 … A quality spot up shooter who gets his feet set and releases the ball in good speed for a 6-10 forward … Has been on an absolute tear shooting 49% from 3 on a high volume of shots as a senior … Likes to roam around the perimeter, gain possession of the ball and face the basket … Utilizes his excellent foot speed well to beat defenders … Proficient at  getting defenders off balance with a pump fake/jab step  and then blowing by them and getting to the rim using the dribble … His quickness and shooting ability makes him excellent in pick and pop situations … Quality free throw shooter at over 80% … Has an effective righty jump hook he uses when he spins right … Can create shots off the dribble and uses a spin move and polished fade away jumper … Handles the ball well for a 4 …","Lacks a true position: Despite having excellent speed and agility, he’s a bit of a tweener lacking the bulk to defend post players and the lateral speed to defend quick 3s … Gets pushed off the block far too easily … Needs to bulk up and become a full time power forward … May not have the frame to put on considerable weight comfortably … Back to the basket skills are underutilized. Usually will post up but then face the basket and isolate and use the dribble to beat defenders instead of maintaining low post position, keeping the ball high, and scoring via post moves … Playing at Richmond doesn’t  help to convince scouts that he can compete against top tier talent at the same high level consistently …  Rebounding  ability would benefit from more leg and upperbody strength …",81,228,21.83
Kyle Singler,33,"An experienced champion and winner at the college level, Singler has as impressive a resume’ as any prospect in this class … A 4-year starter who was an impact player at Duke as soon as he put on the uniform … At 6’9 and the 228 lb frame he has worked hard on, he has good size for the SF spot he’ll likely occupy for year to come at the NBA level … Very unselfish player who acceted and understood his role at Duke and played it beautifully … Has an effective jump shot with soft touch and the height and release to get it off easily … Is effective off screens and in transition with his shot … High IQ player, who is good at finding openings and usually makes smart decisions when he has the ball … Displays adequate passing and ball-handling skills … Highly competitive, and plays with good intensity and energy … Not a bad rebounder on the wing …","Singler could struggle with his below average athleticism at the next level … Will struggle on D, and will have to do little things like take charges and hustle hard to not be a complete non-factor on that end … Is pretty stiff laterally, and can be blown by off the bounce, even by players with middling athleticism … Scouts waited 4 years for Singler to emerge into an elite shooter, but he never did and was largely just decent … Struggled particularly badly with his shot as a Sr. (32% from 3-point range) … Misses too many open shots to be considered a pure shooter, and is prone to long stretches of inefficient shooting … Wasn’t overly effective as a slasher at Duke and struggled badly finishing around the rim, so that problem will be compounded against NBA defenders … For someone with his experience and IQ, putting up more assists than turnovers in 3 of his 4 years in college is a concern … Plays below the rim … Singler tunred 23 on May 4th further limiting his upside as he’s a year older than the average senior …",81,228,23.15
Shelvin Mack,34,"Instant offense type of shooter/scorer at the lead guard position …Very composed. Always on balance, never seems to rush things. Good pace to his game. Plays smart, values the basketball … Aggressive scorer with a crafty offensive game. Really knows how to create shots and has a strong one on one game. Good shot selection … Can knock opponents off balance and uses hesitation moves extremely well to create shots with opponents falling off balance and out of his way … Strong jump shooter and mid-range game with a strong ability to create shots for himself off the dribble … Beautiful shooting motion with excellent lift, a smooth, quick release and excellent overall form … Has the physique of an NBA linebacker with huge shoulders and a barrel chest and uses his excellent body strength to his advantage … Great strength allows him to absorb contact and finish around the rim … Strength also gives him deep range and the ability to shoot with the same accuracy late in games … Equally adept at spotting up or pulling up for shots off the dribble … Huge wingspan allows him to finish at the rim and play bigger than 6’2 … Handles the ball extremely well. A strong defender that anticipates well and uses his strength to wear down and frustrate smaller guards … Strong on the break … Has good speed when he gets a head of steam. Solid decision maker in transition …","Solid athlete though nothing extraordinary. Lacks tremendous leaping ability … Lacks great blow by speed off the dribble … More of a scorer than a true point guard. Was not responsible for being the team’s primary point guard (Ronald Nored) … Vision and passing ability are below average for a point guard … Showing that he can be more of a full time lead guard and is capable of running the show would increase his value … Should look to increase his a/to ratio (1.46)… Playing at a mid-major, it’s tougher to prove his talent on a consistent basis … A year old for his class as he will turn 22 before the 2011 draft … Could be on a long learning curve at the next level due to his inexperience playing the PG position, which could result in being traded a few times before finding his game (ala Chauncey Billups)",74,205,22.18
Tyler Honeycutt,35,"Extremely versatile wing player … Great size for either the shooting guard or small forward position … Stands a tall 6’8.25” in shoes and has a respectable 6’9"" wingspan … Excellent athletic ability … Explosive, quick leaper with excellent body control … Fast runner that always hustles down the court on both offense and defense … Moves very well laterally … Uses his defensive instincts, long arms and quick feet to deny his man penetration … Has the potential to defend up to three positions in the NBA … Uses his physical abilities to make a lot of big plays defensively … A fantastic shot blocker for a wing player … Averaged 2.1 swats a game in his sophomore season … Quick feet and anticipation should translate into a lot of steals as well … Despite thin frame, is a monster rebounder for a wing player (7.2 RPG) … Unselfish player that makes a good deal of impressive passes … Great court-vision … Has a very natural passing ability that could develop into a very big strength eventually … Moves well without the ball on the offensive end … Sets himself up for open shots … Looks great coming off of screens or spotting up … Perimeter shooting ability is showing signs of improvement … Has become more comfortable shooting from behind the arc this season (55 3PTM, 36.2%) … Very smart player with a high basketball IQ …","Very thin for any position … 187 lbs on a 6’8"" frame could lead to a multitude of problems at the next level … Did not have a lot of success defending the post in school and this weakness will certainly be taken advantage of in the NBA … Poor finisher around the rim … Lacks the strength to stay on balance after much contact … Inconsistent scoring ability … Has trouble creating his own shot off the dribble and slashing to the rim … Didn’t shoot well from the floor in his sophomore season (40.6 FG%) … Wasn’t an efficient passer either, averaging more turnovers (3.0) than assists (2.8) … May lack the confidence to become a great scorer …",80,187,20.95
Jordan Williams,36,"Broad shoulders and burly body have the potential to be chiseled into a vintage power forward … Has dramatically improved his conditioning since he arrived on campus, but work remains to be done … Works hard on the court as well as off it, hustling down court on fast breaks more often than many others his size. … Impossible to stop when he’s moving forward in the paint because of his size. … Very soft touch combined with a willingness to go with a layup instead of a risky dunk … Developing instincts as far as passing out of double teams … Perhaps the most improved player in the country between his freshman and sophomore seasons, and the room to grow is still obvious … Hounds the boards and boxes out well. Also has great hands and doesn’t lose many balls he gets to … Playing in a flex offense system that thrives on the fast break has allowed him experience at playing all sorts of roles on the court, from high post to wing to his most natural low post spot. … Agility well above average allows him to control his balance and footwork in post … Shows a high motor and desire to compete and improve …","Still a bit out of shape and lumbers at times because he’s always running up and down the court. Plays hard but not always smart … Still needs to improve at feeling a double team rather than turning into it before realizing he needs to pass … Lacks ideal length and often seems to be at his worse when longer, taller players smother him in the post. … Still developing his post moves, though they’ve come a long way since his freshman season. … Jump shot is generally off, despite seamless mechanics and a feathery touch around the basket. Looks like a natural shooter from 15 feet, but the shots just don’t go in. Particularly from the line – 50% … May not be a true 6-foot-10.",81,247,20.71
Trey Thompkins,37,"An offensively gifted power forward with ideal size for his position … Stands about 6’10"" in shoes with a long wingspan … Has good overall strength, which he uses often in post-up situations … Has a very versatile low-post game … Exceptional footwork with fast and efficient pivot moves … Looks great on either side of the hoop and can finish after turning over either shoulder … Has a developing hook shot that shows a lot of promise … Soft hands and a knack for establishing position makes him an easy target for post-entry passes … Uses a lot of fakes under the rim … Makes the defense commit and then takes advantage … Doesn’t waste any time making his move after catching the ball … Keeps the ball high and away from roaming defenders … Tough to knock off balance … Has a nice 10-15 foot turnaround jump shot … Can also score facing up … Displays a good form on his jumper, displaying a very high release … Great catch and shoot player from either shoulder or the baseline … Looks comfortable shooting out to the college three point line … Good ball-handler, but prefers only one or two dribbles to get his spot on the block or pull up for a perimeter jumper … Unselfish player that can find open teammates when double-teamed… Despite not being much of an athlete, is a good finisher in transition … Showing a lot of improvement on the defensive side of the court … Contests shots well and doesn’t give up when his opponent gets a step on him …","Not a great athlete … Leaping ability is below average … Has quick feet around the rim, but won’t win many foot-races in the NBA … Poor lateral movement limits his defensive potential … Solid shot blocker, but won’t be very intimidating at the next level … Conditioning has been an issue for him throughout his college career (measured a 15.5% body fat at the 2011 NBA Draft Combine) … Stands to gain a lot in terms of athleticism by improving conditioning, which begs the question: why hasn’t he improved it already? … Toughness has been questioned … A bit turnover prone when trying to make ambitious passes … Questionable motor that can probably be attributed to his conditioning …",82,239,21.11
Chandler Parsons,38,"Big, versatile forward with a very high basketball IQ … Stands 6’9.75"" in shoes, which is an ideal height for a small forward at the next level … Fluid runner … Doesn’t jump out of his shoes, but gets around the court well … Very active off the ball … Is relentless running up and down the baseline … Finds ways to lose his defender … Uses screens well … Has a very pure shooting stroke … Great shooting mechanics with a smooth release … Shoots with confidence out to 25-26 feet away from the basket … Scrambles the defense with a lot of shot/pass fakes … Solid ball-handler that will sometimes play a “point-forward” role for his team … A creative and unselfish passer … Always seems to know where his teammates are and displays excellent timing when getting them the ball … Great rebounder (7.8 RPG in 2010-2011) … Outstanding instincts in pressure situations … One of the most clutch players in the draft … Well-known for making a 75-foot game-winning three point shot at the buzzer in overtime against North Carolina State on January 3rd, 2010 …","Not very aggressive as a scorer … Has a lot of offensive ability but only seems willing/comfortable playing within an offense and taking what the defense gives him … Probably more unselfish than a player with his ability should be … Nothing more than an average athlete and lacks a great amount of explosiveness around the rim … Only an average defender … Prone to getting beat off the dribble … Will struggle guarding athletic small forwards at the next level, but lacks the strength to guard power forwards … Is a surprisingly poor free-throw shooter … Shot only 55.7% from the stripe in his senior season …",82,221,22.67
Jeremy Tyler,39,"A highly touted prep big man, Tyler was considered at or ner the top of his class for a very long time …When you look at him it’s obvious why, as he looks like an NBA big man despite his age, at 6’10 260 … Moves well and shows good coordination and fluidity for a guy his size … Possesses a monster 7’5 wingspan and big hands, so he’ll be able to play larger than his height … Shows a potentially solid post game with a raw, albeit, interesting amount of moves and counters, that he definitely flashes with the ball at times … Shows good footwork for his size … Has the raw ability to score some with both hands already … Possesses a feathery soft touch, and it allows him to face-up with consistent range out to 18 feet … Generally looks to finish emphatically when in point blank range … Can operate in the high or low post … Provides pretty good rebounding ability and has the size for that to translate …","Although he’s got good size and athleticism, he’s not all that decisive in his moves and he will be easier for NBA posts to defend until he tightens his moves with the ball in his hands … Although he has the groundwork and foundation of his post game, he’s not polished with it yet … Settles for the jumper often…Relies on his size too much, and it leads to inconsistent efficiency offensively and makes him a very shaky defender … Doesn’t play very hard, and it’s not rare for him not to run back on defense and his team to give up a basket or an offensive rebound … Needs to develop focus, consistentcy and discipline … Struggled mightily with fouls when he was playing in Japan this past season, and wasn’t much better in Israel either … Displays a low basketball IQ and raw decision-making skills, and he’s pretty turnover prone … Doesn’t really like to pass the ball…There are legit questions about his maturity and character … Quit the team when he was playing in Israel, didn’t adjust to the style of play, had trouble earning playing time over other talented players on the teams roster, and complained about playing time … Struggles with the thought that other players are also as talented as he is. Has been somewhat dilusional about his own ability but seems to have received a wake up call of sorts … Him going to Japan was better, but he still showed inefficiency and struggled with his decision-making in limited playing time there against even weaker competition than he faced in Israel … A bit of a project, and won’t be ready to effectively compete on an NBA floor in the near future … Lockout on the horizon doesn’t help his cause being a ""project"" without immediate help from a team …",82,262,20.02
Jon Leuer,40,"Leuer is coming off a solid season in which he averaged 15 points in his 3rd season at Wisconsin … At 6’10, Leuer presents matchup problems with his combination of size, outside stroke, and the ability to put the ball on the floor … He possesses excellent footwork in the post, using an array of post moves that make him unpredictable with his back to the basket … He shows nice touch in the post, and looks comfortable turning and shooting in any direction …  He has range up to 21 feet out, shooting 39% from downtown at the college level … His handle is better than average for a college forward/center, and he uses it to create open looks for himself in the post and on the perimeter … Has shown he’s aware of what’s available around him in terms of passing out of the post … Offensively he’s very efficient, shooting 52% from the floor while only turning it over once a game … Defensively Leuer has a high IQ, where he seems to position himself efficiently, illustrated by his (low) 2.1 fouls per game …","A finesse guy, Leuer lacks in the strength and explosiveness department, which is troublesome when considering the power he would have to go up against at the next level … He lacks the ability to body up and keep his ground, which will be an issue on the post offensively, and guarding the post defensively … His lack of strength also hurts him under the boards, where he gathers in a mediocre 5.8 rebounds per game … Not laterally quick enough to keep up with perimeter and stretch 4s, and not tall or strong enough to guard stronger and taller centers at the next level …",83,223,22.12
Darius Morris,41,"Confident lead guard with a good amount of mismatch potential … Excellent size for a point guard, standing 6’5.25"" tall with a 6’7.5"" wingspan … Strong finishing ability due to size and body control … Powerful first step, which is surprising considering his lack of great foot speed … Very aggressive … Can drive well with either hand … Uses hesitations, spin moves and crossovers to break down his defender in isolation situations … Has the potential to use his size in the post against smaller point guards … Very gifted passer in a half-court offense … Tremendous court vision … Led the Big Ten in assists per game his sophomore year, averaging 6.7 on the season … Operates well in pick-and-roll situations, keeping his head up and displaying excellent timing on passes … Good frame with the potential to hold a little more muscle … Good teammate and a vocal leader on the floor … A true point guard with a good feel for the position and at just 20 years of age has solid potential …","Doesn’t possess any outstanding athletic qualities … Not an explosive leaper … Lacks great speed or quickness … Lacks a great understanding of how to control transition opportunities, often attempting to force the issue despite being outnumbered … Underdeveloped catch-and-shoot ability hurts his potential to play well without dominating the ball… Prone to taking ill-advised shots … Shot only 25% from behind the arc last season … Only an average defender due to lack of lateral speed … Struggles to recover after being screened … His age is both a positive and a negative. At 20, he’s got upside, but will likely take some time to be NBA ready, and learning the NBA position on the fly is a challenge …",76,190,20.48
Davis Bertans,42,"Sharp-shooting forward with a high amount of role-playing potential … Excellent shooting mechanics, featuring an extremely high and quick release … Gets squared up to the basket in a flash … Outstanding catch and shoot ability will make him dangerous coming off of screens … Great shooting range, will have very little trouble adjusting to the NBA three-point line … Not exceptionally quick, but shows good mobility running the floor … Good enough ball-handler to create his own shot, but prefers just one or two quick dribbles before firing away … Strong court-vision and impressive passing ability … Very active player that always plays hard on both ends of the floor … Standing 6’10"" will present him an advantage playing on the perimeter in the NBA … Solid character guy who works hard to improve …","A little one dimensional as a shooter since he lacks great run/jump athleticism … Foot speed is below average by NBA standards … Needs to add weight … Only weighs 211 pounds, which makes him quite thin for either forward position… Doesn’t stand out as a rebounder or defender… Though he shows solid finishing ability in transition, he isn’t much of a threat to drive to the rim off the dribble, which leads to defenders crowding him … Is prone to forcing questionable shots … Has a rather average wingspan of 6’10""…",82,211,18.62
Malcolm Lee,43,"A combo guard with good quickness and length … Getting out in transition is his strong suit, as he has a long stride and can change direction without losing speed … A decent athlete, he has the ability to finish with an improving mix of moves around the basket … Using his length he can extend to the rim and complete plays with both hands … He is showing a better understanding of how to shield the ball and absorb contact by using his body on drives … His quick first step and long strides make him a dangerous slasher, and he has the ability to turn the corner and find the gaps in the defence when getting to the hoop … He handles the ball well and can make moves in the open court that allow him to create space and separation … Shows a nice repertoire of moves of the dribble as well, and he knows how to get his defender off balance in order to get separation … Moves fairly well without the ball, reading the spacing on the weakside and cutting to the basket with well timed cuts …Has continued to work on his shot, and improvements are evident in his percentages … He has a nice defensive package and his understanding of positioning allows him to make plays within the team concept … His length and lateral quickness are also tools which will allow him to defend both guard positions at the next level …","His position will be a question mark in the NBA… Not a great decision maker, he does not play with the poise nor does he have the mentality of a playmaker … He does not make good decisions in traffic, he has a tendency of leaving his feet to make passes and does not usually deliver the ball on target … Has almost a 1/1 assist to turnover ratio for his career, further showing that he is a liability as a primary ballhandler … As an off-guard, he lacks the frame and mass to be able to battle with the bigger and stronger opponents … His biggest deficiency is the continued inconsistency with his jumpshot, which allows defenders to play off of him and take away his penetration … Even with the improvements, he still shoots a different jumper almost every attempt and his elbow tends to go too far to the outside … The release point also varies and he has a bad habit of hanging too long in the air and shooting on the way down (especially off the dribble) …",77,198,21.1
