Name,Pick,Strengths,Weaknesses,Height,Weight,Age
Malik Beasley,19,"Energetic/athletic player who gives his all whenever he is on the floor … Has textbook mechanics on his shot and is a knockdown shooter when open … Great in the open court and transition … Aggressively slashes to the rim … Impressive and explosive athlete … Can grab the rebound and then lead the fast break … Plays within himself and efficiently in the half court … Excellent in catch-and-shoot situations … Also uses one or two-dribble pull-up jumpers well … More than just a catch and shoot guy showing improvement in his ability to create shots for himself … Moves well off the ball often taking advantage of his defender ball watching to cut to the hole for easy points … Plays with great balance … Elevation on jump shot helps make up for his lack of size on the wing (only 6’5"") … Capable of highlight finishes at the rim when he gets an opening … Finishes well in the paint and has a decent floater … Gives tremendous effort on defense … Flies around to the ball and is almost always involved in any defensive sequence …",Ability to create for others can still improve … Seldom gets to the rim off the dribble and will often stop his dribble when no clear move presents itself … Not much of a playmaker at this stage of his development … Ball handling is sufficient but can improve … Turnover prone due to lack of comfort when having the ball in his hands for long … Often too reckless as a defender … Will take chances that leave the rest of the team unable to compensate for … His fundamentals and technique as a defender in on ball situations needs reworking … Swipes at the ball rather then using his feet to stay in front of his man … Lacks elite size and length for a wing …,77,190,19.59
Caris LeVert,20,"Excellent scoring guard with good size and athleticism …Very good shooter.  Knocked down 45% of his 3’s last season, and has a very smooth stroke … At 6’7"" with a 6’10"" wingspan, LeVert has great size and length for a shooting guard … He uses it to disrupt the passing lanes and shooter over smaller defenders … Solid ballhandler.  Definitely has substantial shot-creating ability … Great court vision.  Excellent passer …  Averaged 5 APG last season …  Very instinctive offensive player, both as a scorer and a distributor … Smooth finisher at the rim, and can elevate above defenders when finishing … Great catch-and-shoot player with a solid stepback jumper … Thanks to his length and athleticism, he’s a solid rebounding guard … Great in transition thanks to his athleticism, finishing ability, and court vision … Takes smart shots, as evidenced by his 50% FG percentage … Good leader during his time at Michigan …",Has had 3 surgeries on the same place in his foot in 22 months … Already has a reputation for being injury-prone …  Has dealt with foot/ankle problems throughout his career at UM … Skinny frame … Could get bullied by stronger shooting guards and may have trouble finishing inside … Will have to find his niche as more of a catch-and-shoot player … Inconsistent shooting off the dribble…,79,190,21.84
DeAndre Bembry,21,"A flashy, athletic wing with a flare for making highlight plays … An explosive player with a big wingspan … Very fast and thrives in transition … A smooth athlete who excels in the open floor, both with the ball or filling the lane … Has the shake and wiggle to get by defenders in ISO and create shots in the lane or at the rim … Quick first step … Excellent finisher … Gets his feet organized quickly when attacking the basket, and eludes defenders skillfully to create openings to the rim … Has a polished Euro-step he utilizes to get more extension on his drives … Loves to go for the dunk over defenders and often converts spectacular finishes … Good vision and passing skills … Had the ball in his hands a lot and is good at finding teammates off the bounce … Has a good feel for the game, and values the ball well, limiting turnovers … Led St. Joes in assists by a wide margin. Tremendous A/TO ratio 4.5/2.0 … Big hands allow him to palm the ball and grab rebounds or loose balls with ease … Solid ball handler, comfortable pushing the ball in transition … Has a lot of swagger and doesn’t lack for confidence … Aggressive scorer … Quality rebounder at near 8 per game … Makes a lot of creative plays around the rim, utilizing his leaping ability, length and body control … Has a lot of potential if he can improve upon his shooting efficiency and defensive assertiveness …","Offensive shooting efficiency is a major concern … Shot just 26.6% from 3 and 65.7% from the free throw line. His efficiency should improve in time thanks to a solid shooting form, but poor efficiency is definitely a cause for concern considering he’s a junior going on 22 in July … While he shows flashes of NBA athleticism, he’s far from a finished product … Defensive intensity and technique need work … While he gets a lot of steals and is active in passing lanes, he often falls asleep in ISO situations allowing his opponent to get by him. He then ends up gambling for the steal or block, which leads to fouls … Has solid potential as a defender, but it’s a big concern at the moment as it is more Swiss cheese than Cheddar … Needs to learn to play with the same energy and focus defensively as he puts into the offensive end … Despite being listed at 210 lbs, his frame does appear a little weak and that he could use added upper body strength … Decision making is a little wild at times as he will force shots and over penetrate … Does not lack for confidence, but at times, it can lead to poor shot selection … Must improve in the half court set in creating offense … Doesn’t have a clearcut NBA position as he lacks shooting for a 2 and size for a 3, but should figure things out with his above average speed and athleticism …",77,205,21.99
Malachi Richardson,22,"Nice size and well-built at 6-foot-6, which is prototypical for an NBA 2-guard … Long and athletic … Wingspan is a massive 7-foot … Has the potential to fill out his frame nicely … Versatile player, especially on the offensive end … Has a smoothness to his game … Capable of getting hot from three when in rhythm … Can shoot off the dribble with his feet set … Has an effective one-dribble (with either hand) pull-up jumper … Has solid scoring instincts … Capable of taking his man off the dribble … Loves to take advantage of one-on-one situations … Attacking style offensive player, making him a consistent threat to get to the rim … Good at finding ways to slash and slither his way to the basket and finish … When he gets to the rim, he’s shown that he can finish in traffic and with either hand … He can also finish through contact … Effective scorer/finisher in transition … Has a nice burst off the dribble … Can play above the rim … Has shown that he can facilitate an offense in the half-court … His passing ability is a bit underrated … Makes good use of an array or ball fakes … Shows good lateral quickness on the defensive end … His length, athleticism and competitiveness/effort makes him a great defender on the perimeter … Does a great job playing the passing lanes and forcing turnovers … Plays with passion and a high effort level … Has a strong work ethic … Even as a freshman, he displayed good leadership qualities and often led his teammates by example …","He can be very inconsistent with his offensive production … Nice athlete, but not ""standout"" … Not as explosive as his counterparts … Ball-handling can improve, especially in the half-court … Improvement in his ball-handling with help him with getting all the way to the basket more consistently on his drives … Needs to work more on driving and finishing with his left hand … Shooting form/stroke looks unorthodox at times … Instead of shooting the ball he tends to fling it … Release point should be higher … For being such a streaky and inconsistent shooter, he  sometimes relies on his jump shot too heavily … Prone to going ice cold from the field and disappearing offensively during games … Shooting efficiency needs improvement … Doesn’t always show that he has a good feel for the game … Richardson will force the issue on some possessions … Leading to silly turnovers and bad shot selections … Needs to work on getting good shots off within the flow of his team’s offense … Overall decision-making needs to improve … A few years older than most players in his class because he reclassified …",78,200,20.48
Ante Zizic,23,"Solid Wingspan (measured at 7-3 feet)… His long arms help him be effective on both ends of the floor… Runs the floor well for a Big … Solid athlete … Very active and energetic type of player … Has a high motor and always plays 100% … Considered a hard worker …  When he has time to gather he can finish strong at the rim … Can play above the rim … Not only he is not afraid of contact, but he is actually looking for it on both ends of the floor … Relentless rebounder on both ends of the floor … Maybe the best rebounder of his generation in Europe … Has a great feel of positioning which helps him to gather rebounds … Can establish deep position in the post … Improving post game, with a right-hand Jump hook as a go-to move … Can turn over both shoulders when he plays with his back to the basket … Moves well without the ball … Effective on Pick and Roll situations … Always rolls hard to the basket after he sets a screen … Has soft hands and makes difficult catches in traffic and on the move … He gets to the free throw line at a very high rate (almost 8 attempts per 36 minutes in Adriatic League) … Solid Free throw shooter … Ft% and Shooting mechanics suggest that he has a lot of potential with his jump shot out to 18 feet if he continues to work … Willing defender … Can guard the Pick And Roll at an acceptable rate … A good shot-blocker, thanks to his long arms and good timing … Already knows that is essential to jump vertical when defending, making it difficult for opponents to score in front of him … Active hands and feet on defense … Solid off-ball defender …","Good but not great size for a center … Not a versatile player, since he can only play at the center position … Considered an average athlete by NBA standards … Has to continue bulking up his body … The fact that he needs time to gather before jumping can really hurt him at the next level … His footwork needs work on both ends of the floor … He might not be afraid of contact, but in reality he has problems against bigger and more athletic bigs … Has problems finishing through traffic … Not as adept at finishing at the rim with his left hand … His post game is mostly dependant upon strength and needs polishing … Although he can turn to both shoulders when he plays with his back to the basket, the truth is that he actually doesn’t have many counter moves … For the time being he can’t be considered a threat from mid-range… He doesn’t have a Face to the basket game… At times he tries to do things too fast, which leads to bad decisions… Feel for the game is a question mark … Has to improve his ball handling …Turnover prone (3.4 turnovers per 36 minutes in Adriatic League) … Bad passer (barely averages 0.5 assists per 36 minutes in Adriatic League)… His Assist/Turnover Ratio is bad (1 assist every 6 turnovers in Adriatic League) … When he sets screens on Pick And Roll situations he has the tendency to roll at the wrong side … Lateral quickness is average … Struggles defending the Pick And Roll against quick guards … Occasionally loses concentration on Defense, because he is too focused on the ball … It’s difficult to imagine him become an elite rim protector because of his average size and athleticism …",83,250,19.48
Timothe Luwawu,24,"Versatile wing … Great size and wingspan (measured around 7 feet) for his position … Has NBA level athleticism … Explosive leaper … Jumps equally well with either foot … Can play above the rim … Runs the floor really fast, helped by his great stride … Possesses good scoring instincts … Shooting mechanics have polished through time … Improving shooter in catch and shoot situations … Good shooter coming of screens … Can attack closeouts with his great first step … At the time he is better when driving and finishes in straight lines … Has potential to finish through contact if he bulks up his body … Occasionally can create his own shot … Excellent in transition … Can either start the break, or fill the lanes as a wing … Ball handling is much better than it used to be … Can play the Pick and Roll at an acceptable level as the ball handler … Willing to post up smaller defenders … He is a good slasher … Has a nice court vision, which helps him make good passes … Good rebounder for his position … Can guard multiple positions … Very good lateral quickness … Active hands on defense … Really knows how to fill the lanes and make steals … Has all the necessary tools (length, athleticism, lateral quickness) to become a lockdown defender in the future … Not afraid to shoot when the game is on the line …","Has to bulk up to be able to play at the next level … He has great numbers, but that is also a result of the high tempo of Mega Leks, which helps players showcase their skills … There are doubts about how his game will translate in the NBA …Can’t finish through contact yet, so at time he looks like he prefers to avoid it if he can, which translates to bad finishing ability at the rim … He might have improved as a shooter, but he can’t be considered a consistent threat from the perimeter yet … His shooting release is quicker than it used to be, but it remains pretty low and his shot can be blocked …  His follow through remains inconsistent at times … His ball handling still needs work … His ISO game is still a work in progress mainly due to his average ball handling … He lacks an in-between game … Must improve his shooting of the dribble, which is below average … His decision making isn’t there yet … Has the tendency to keep the ball in his hands for more time than he has to and take bad shoots … He seems to prefer shooting after first he has caught the ball with his left hand, which can easily been read by the defense … He has the bad habit of “disappearing” from time to time in the game … Drives almost always in straight lines, without much shake and having at times “tunnel vision” … He can’t “read” double-teams and help defense coming his way … Turnover prone … Must improve in pick and roll situations… His back to the basket game is still in its early stages … His defense is inconsistent … Defensive I.Q must improve … His off the ball defense is mediocre, mainly because he is too focused on the ball …",79,195,21.14
Brice Johnson,25,"The 6-foot-9, 225-pound Johnson has the perfect mix of scoring instincts, size, and mobility … He’s a long, wiry, and top level athlete with great athleticism … His game is very efficient … He maintains a high-efficiency rate no matter if his usage rate is up or down from game-to-game … Doesn’t force the issue offensively and plays within himself … He’s a player who opts to take good shots …. As a result, he shoots a high percentage from the field … Very effective as a scorer around the basket and at the rim (scores on put backs and alley oops) … A skilled finisher around the rim and seems to have a knack for being at the right place at the right time … Possess a soft touch on his jumpers and around the rim … Explosive in the open court … Gets out on the fast break and runs the floor extremely well … Very mobile/agile and coordinated for a player his size … Can outrun other bigs in transition and beat them to open spots where he can easily score … Loves to play above the rim and is aided by his quick leaping abilities …Very good dunker … He has a reliable 15-foot jump shot … Shows a good form and high release … Looks capable of expanding his range even further … Uses the glass nicely on some of his jumpers … Has made significant strides in his free throw shooting to this point (shot 57 percent as a freshman and is currently shooting 80 percent as a senior) … Shows consistency in rebounding his own misses … Tremendous second leaper … Defensively, his length, explosiveness, and quickness give him great potential … Moves well enough for his size … He can lock up his opponents when he’s fully engaged on the defensive end … Has improved as a shot blocker … Has really nice upside overall … A very dependable and reliable player on both ends of the floor … Has a mature game and high IQ …","He’s built into his frame quiet nicely since arriving at UNC in 2012, but continuing to add strength and bulk will be a major area of focus so that he can hold his own at the next level … It remains to be seen if he can develop into a consistent floor spacer; as almost all of his offensive production comes inside the paint … Shows some reluctance to shoot outside the paint at times … Not sure if he’ll be as much of a back-to-basket player at the next level due to his wiry frame … Can continue to show improvement in his feel for the game, meaning his court vision and passing ability … Doing so will allow teams to operate their offense through him outside of the paint and on the perimeter … Puts up strong rebounding numbers but he’ll sometimes shy away from physical contact on the boards … Has to continue to work harder on boxing out his opponents … He relies heavily on his length, quickness and instincts when going after loose balls; at the next level, he may not be able to rely only on these tools to be the elite rebounder he is at the college level … Johnson’s instincts on the defensive end could show improvement as well … Gets caught biting on pump fakes often … Sometimes looks to be out of sync with what’s happening on the floor … Close out speed and technique needs work … Struggles to defend quicker players outside of the paint … Gets in foul trouble easily when defending stronger players in the post because of his skinny frame … Needs to work on consistently defending in a low stance … Needs to work on keeping his intensity level up on defense …",82,210,22.01
Furkan Korkmaz,26,"Korkmaz can be described as a natural born scorer … This type of player is the dream of every coach … He has almost everything in the offensive dimension of the game and rarely struggle to create a score option to himself … He is a sharp shooter with a high percentage behind the arc … He averaged almost 50% in the latest U19 World championships and did so by utilizing shots within the team system … His shooting skill is simply outstanding … He never ies away from shooting the ball when he is open … This can be around the basket, mid range shots or three pointers … Especially when he is matched up with slower and shorter opponents, he has many ways to get open looks … It is hard to find someone who is polished making off-screen shots nowadays in youth tournaments but Korkmaz is a special type of player who is adept in this … He handles the ball well and this is what he improved upon in the last year … It looks like he has had good practice habits because now he has better command of his hands than before … Athleticism and physical tools of European players are generally the biggest question mark in NBA GMs minds … When we have a look at Korkmaz’ athleticism, it is easy to see that he will be able to cope with NBA players … His athleticism is one step above his peers … His agility and jumping skills allow him to complete highlight dunks … His athleticism is not like the Hezonja’s, but formidable it his own right … He is tall for his position and this causes mismatches for his opponent’s team … Even though he is taller than most of the guys who play his position, he doesn’t have any problem with speed… He is an agile player who is doing individual training to become more agile … He knows the game very well and has very great fundamentals. He loves to take the ball coast to coast, after a rebound … He’s very aggressive in looking for penetration towards the basket thanks to his agility and speed … He is a smart player, always thinking on the floor .. He always seeks mismatches and how to exploit the defense … In addition to his scoring ability, he is good at finding the right passing channels and extremely unselfish … Embraces a leadership role and accepts responsibility for the team’s fate … Has learned to become a kid with a strong work either over the years. You would not be able to say that two years ago, which is a great development … He has shown great improvement in his all around game … He was not a good penetrator two years ago but now when he finds an opening in the defense, he never avoids driving to the basket … That’s why he is a high level prospect. He is continually improving his game … Has experience. He has already competed at the senior level (around some of the best players in Europe) and the experience factor is important in the development process of his game … He will not be like a fish out of water when he sets foot in the NBA which is a common thing among European players. An 18 year old player with real Euroleague experience is not a common thing.","His defense is the developing part of his game … It is hard to say that he is a bad player defensively. On the contrary, he has quick hands and has nice steal stats in every tournament, but he needs to bulk a little bit to be effective at the NBA level … Some opponents are able to effectively play post up against him … He needs to gain weight for not just his defense but in order to become a more explosive player … We saw the same case in Hezonja’s development … Korkmaz has a good frame, and is going to have balanced and fit body when he put the work in in gym  … Still has a tendency to disappear during games, although I know he has the clutch gene to rise when it matters … Maybe he is doing this because of the fact that the team has other talents with more consistency at this point … But a steady level of play will be an important addition for his game …",79,175,19.0
Pascal Siakam,27,"A high energy four with great length (7-foot-3 wingspan) and solid all around skill set … Had a highly productive season at New Mexico State putting up 20 and 11.6 as a sophomore … Shows tremendous defensive ability, utilizing his huge wingspan and quickness … Very fast in the open floor and will outwork his opponent, hustling down the floor on every possession … On top of being a high level run jump athlete, shows great lateral speed … Was very effective guarding both on the perimeter and in the post … Can legitimately stay in front of guards out on the perimeter, which is unuaual for a 6-9 forward … Does a good job of staying down and not biting on fakes. Blocks a lot of shots without even leaving his feet, utilizing strong fundamentals by not reaching and putting his arms stright up … Gives great focus and energy on the defnsive end and causes havoc for offensive schemes with his great length … A high level rebounder who goes hard for every ball and utilizes his big hands and long arms to secure rebounds in and out of his area. At 11.6 rpg, was 8th overall in the country in rebounding … Offensive game has shown solid improvement. He’s comfortable creating shots on the block and has an effective hook shot … Shows the ability to attack the basket and good ball handling ability … Shooting efficiency is solid as he hit over 70% from the line in college (76% as a FR and 68% as a SO) and did a solid job of getting to the line (5.9 FT attempts per game) … His 44% on shots from the perimeter (where 60% of his looks came from), while not tremendous, is also not bad and shows that his game is not solely predicated on getting to the rim as is the case with some 4s … Figures to be an energy four giving defense and rebounding while his offensive polish develops …","Playing in a mid-major, it will be tougher to convince teams that his numbers were legitimate and not enhanced by the level of competition … Turned 22 in January so there is some question about his upside, though his overall skill set and feel for the game is solid … His offensive game is a little unorthodox … At times his post skills can be too predictable as he often likes to go over his left shoulder on the block … Should look to develop a few go to moves and improve upon his footwork … Needs to add some upper body strength, though he has good strength (226.6 lbs) considering his weight and plays through contact well … While he has solid form and touch on his shot, he could stand to adjust his form some as he tends to shoot with his right elbow out and leans into shots … Not an elite level leaper, though solid … Could be a little more aggressive in attacking the rim for dunks … Not a rim protector or a big shot blocker (2.2 per game) considering his length, but could become better if he develops his technique and timing …",81,230,22.4
Skal Labissiere,28,"Labissiere possesses a prototypical combination of height (6’11) and length (7’2"" wingspan and 9′ standing reach) … Springy athlete that can get off the floor quickly and runs the floor with very good speed and fluidity … Great second jump, almost always the first off the ground … Uses his size well to defend the rim … Doesn’t go for head or pump fakes often on smaller players … Has enough lateral quickness to switch on to a guard in pick and roll defense … A natural, high level shooter with excellent form. Also has great range on his jump shot. His shooting is what gives him such great intrigue … Didn’t show it often at Kentucky, but proved he could knock down threes consistently at the 2015 Nike Hoop Summit … Excellent in pick and pop plays … Some of his post moves (turnaround hook shots with either hand) show promise … His potential is his real selling point right now … His performance at the Nike Hoop Summit in which he dominated Thon Maker in practice and excelled throughout the week and in the game sold many scouts on his upside and some even thought he could be the top overall pick … Has a frame that should allow him to add more bulk without it affecting his speed and athleticism … Has a great attitude, and by all accounts a smart, high character kid …","Never quite lived up to his billing or preseason hype at UK. Whether due to too high of expectations, too much pressure, or just a lack of readiness to perform at the college level, Labissiere’s one season at Kentucky was a major disappointment to say the least … Missing junior year of high school and lack of overall experience seemed to catch up with him in his lone year of college … Must develop into more of a killer and learn to flip the switch from his nice-guy-off-the-floor personality … Seemed to lack the intensity and energy to succeed when he entered games …  Doesn’t have the muscle or toughness at this point to bang on the interior … Often gets pushed around and easily moved out of the way by stronger players on both ends of the floor … Must add strength if he’s going to realize his potential in the league … Had a few games where he seemed to finally put things together, but never was able to sustain it … Committed fouls way too often when on the court … Developed slowly as the season progressed … Relies too much on his athleticism at times … Must learn better fundamentals and develop a few go to post moves … Floated through possessions and games … Too often would get lost on the court … Didn’t do much to stand out when he wasn’t involved regularly in the offense … Doesn’t seem to understand how to fully utilize his athleticism, and is hesitant to explode with aggression around the rim … There are cultural and development factors at play as he came from Haiti (in 2010) and is late at picking up the game and playing in a structured environment at a high level … Therefore it is misguided to just label him ""soft"" or a ""bust"" … Appears extremely sensitive and didn’t react well to the in-your-face motivational coaching style of Coach Calipari … Seems that he will need to develop a tougher mindset in order to handle trash talking and criticism to succeed … Still very raw as a player and seems to get down on himself and lose confidence easily … A player whose NBA success will probably be contingent upon landing in the right ""nurturing"" situation … Rebounding should improve as he gains strength and toughness …",84,215,20.28
Dejounte Murray,29,"Combo guard with tremendous handles and versatility … Prototypical basketball body with great length, big wingspan (measured at 6’9.5 in 2014) … Explosive athlete, who should become more so as his body fills out … Electric ball handling ability with crossovers and ball on a string type dribbling ability … Has great quickness and shifty moves to evade defenders and get to the rim, or get opponents off balance and create space to pull up … Shows the ability to score in a variety of ways … Great feel for isolating and creating points off the dribble … Good finisher around the rim on drives … Flashy player with great speed in the open floor and elusive moves in traffic … Has added intrigue with his versatility to play either guard position … Tremendous rebounder for a guard (6.4 per game) … Very good pick and roll ability for his age … Has the potential to be a lock down defender and is already one of the better guard defenders in the Conference in his freshman season … Mature kid. Surprisingly disciplined considering his skill level. Shows a completely different game in the structured environment of college ball, as opposed to his free wheeling, showmanship in pick up games and while in AAU or All Star games. A natural showman, but really understands how to tone things down and play disciplined when it’s called for …","At 170 pounds, obviously could use some strength to help finish off drives and stay on balance after contact … Still somewhat inexperienced, with just a season of college under his belt. Must work on his shooting. A sub-30% three point shooter as a freshman, though not shy about taking it and shows decent form … Still inconsistent. Has had a number of poor performances scattered amongst tremendous games … Must improve upon decision making, value the ball more and cut down on turnovers. 4.8/3.3 a/to ratio isn’t terrible considering his age, but obviously in need of improvement … More of a scorer than facilitator, and will need to become better in creating offense for others … Decent FT shooter at 70% but obviously can be improved upon …",77,170,19.77
Damian Jones,30,"Physically, Jones has ideal size, strength and speed for a center in today’s fast-paced NBA … He’s tall (6’11”), long (7’2” wingspan), with broad shoulders, strength and high level speed and athletic ability … He’s able to get up and down the floor very well for a player his size … He’s got very good touch around the rim and shows the ability to hit shots out to 15-18 feet … Good at finishing on the block, provided he isn’t forced to create a basket against a strong defender …  Between that and his improved shot selection, he’s become a very efficient player, shooting nearly 60% from the floor last season … His length and athleticism could lead him to a role as a very good help-side post defender … Additionally, he shows potential to become an even more potent offensive weapon with his improving mid-range jumper … Jones is an intelligent, high-character guy who puts in the work off the court and without question be a good teammate at the next level … Shows very well in workouts where his athleticism and shooting stroke make an intriguing combination … Shows a lot of potential with the ability to be a dominant force when he’s on his game …","Sustaining a high level of intensity and focus is his biggest obstacle … Jones laid back attitude often manifests itself on the court, and his inability to consistently play to his ability is a concern … He often disappears from games and currently lacks the tenacity needed to be a dominant presence inside … Success will likely be highly contingent on landing in the right situation with coaches that understand how to build his confidence and get the most out of his abilities … Competitiveness and feel for the game comes into question … It is baffling how poorly (6.9 per game) he rebounds for someone with his physical attributes … Post skills have not progressed as expected and still need work … Has the length and hops to be a real presence inside, but doesn’t really have the rebounding numbers or defensive prowess to show for it … Had a tough time emerging as Vanderbilt’s clearcut star, depite being the best talent … Jones productivity and efficiency (scoring, FG%, FT%, minutes) decreased accross the board as a junior … He gets to the line at a decent rate, but struggled to convert once there … Regressed as a free throw shooter last year, connecting on a college career-low 54% from the stripe … Needs to work on becoming a bigger presence on both ends of the floor … Commits a fair amount of turnovers with a lack of significant assist numbers … Not particularly adept at passing out of double-teams … Despite having a very strong frame, can be pushed around at times, so adding some lower body strength and especially toughness will be key …",83,245,21.0
Deyonta Davis,31,"Has solid NBA length at 6’10"" with a 7’2"" wingspan … Possesses tremendous physical tools at his size … Very fluid and athletic big man … Quick and powerful second jump … Has a big frame and moves very well for a guy carrying his bulk … Is already a force in the paint as a rim protector … Can stay in front of smaller players on the perimeter … Advanced pick and roll defender for his age … Fluid in the open court … Capable playing in an uptempo system … Can extend his range to about 15-20 feet at the moment … Effective at scoring around the rim on lobs and post ups close to the basket … Shows the ability to finish with either hand and shoot out to 5-8 feet using both left and right … High-ceiling potential, just beginning to scratch the surface of what he could become, if he stays hungry and continues to develop … Versatile enough to play either the four or a small ball five at the next level … Wiry strong player who can pound with players bigger than him …","Far from a finished product … If he’s not finishing at the rim he’s not able to impact the game much offensively at this point … For a rim protector he suffers too many lapses in defensive awareness … Didn’t always stand out when on the floor for Michigan State this year … Showed flashes, but often went long stretches without impacting the game … Could stand to add more muscle to his 240 pound frame … Only shot 63 percent from the free throw line as a freshman … Stretch fours had their way with him when he guarded them … Foul prone when given more minutes … Too eager to block shots and in turn bites on pump fakes too often … Can be overly aggressive and pressure the ball too high when switched into a guard … Lack of confidence can sometimes be perceived in his timid approach to game … Post game is too predictable as his moves seem very premeditated and he hasn’t learned how to counter his defender when his first move is contested …",82,240,19.57
Ivica Zubac,32,"Great size and length for his position… Good wingspan (7-4 feet)… Solid and relatively mobile athlete for his size… Due to his strong frame and body structure has the potential to increase his muscle tone … When he has time to gather he can finish strong at the rim… Runs the floor well for a Big… Possesses soft hands and makes difficult catches on the move and in traffic… Has the ability to play above the rim due to his size and length… Over time has developed some post moves… Can turn over both shoulders and even use an “Up and Under” move… Can finish at the rim equally well with either hand… Can finish through contact… Footwork in the post is above average for a guy his age, experience level and size… Good on Pick and Roll situations as the screener… Moves well without the ball… Great offensive rebounder… Although numbers can’t reflect this, he actually has shown great court vision and has the potential to become a good passer… Great offensive rebounder… Improving defensive rebounder… Good shot blocker, with the ability to alter shots with his length and size… Above average weak side defender… Shooting mechanics and Ft% suggest that he can become a good mid-range shooter through time…","Not overly athletic… Already had two major injuries (a broken foot in 2014 and an injured knee in 2015), so there is the fear he might be considered injury prone… He is still familiarizing himself with his body, so he can’t really control it… Relies too much on size and length… Not a threat beyond 5-7 feet from the basket… He must be able to mix it up on offense and add more counter moves with his back to the basket… At times, he looks too keen to pass the ball when he is posting up, which leads to turnovers, although experience and playing time will fix this problem… Has problems finishing against long defenders… When he sets screens on Pick And Roll Situations he has the tendency to move his hips and as a result he is called for a lot of offensive fouls… Footwork and lateral quickness need a lot of work on defense… He is a willing defender, but has problems defending the Pick And Roll against quick guards… On Defense, he is at times too focused on the ball and loses sight of his man… Considered an average defensive rebounder at the time… Good, but not great shot blocker…",84,265,19.28
Cheick Diallo,33,"When comparted to other 6’9’’ players, Diallo has both terrific end to end speed, and a motor to keep him going. His stride is both effortless, and his constant effort re-affirms all the ravings about his motor dating back to his high school days. These traits make Diallo a transition threat as a big man, and also aid him as a chase down shot blocker in the open court. Cheick also has good length. Sporting a 7’4’’ wingspan and a 9’1’’ standing reach (according to the 2015 Hoop Summit) he sizes up pretty favorably for an NBA 4 man. While probably not an elite leaper, he gets off the ground very quickly, and is easily a good jumper for a 6’9’’ player. Transitioning his length and athletic ability to the NBA should not be an issue with continued physical maturity. He has great timing as a shot blocker, especially from the weak side. Despite limited minutes as a freshman, Diallo blocked 4.2 shots per game per 40 minutes, and actually would have done so without projecting to foul out (3.7 fouls per 40 minutes). He possesses a knack for rebounding the ball despite not always being in the best position. Cheick’s per 40 minute rebound numbers would come right in at 13.3 per game. His long arms, really aid in his ability to grab misses on the defensive end. He also showed the ability to finish strong around the hoop, and good hands catching alley oops. It should also be noted that despite a season in which he probably tallied a lot fewer minutes than he expected, Cheick was an engaged player off the bench, and showed positive body language and overall team support when his minutes began to fade during Big 12 play.","Cheick’s decision making offensively is really far away from being much of an asset at the NBA level. His usage percentage was 21.7% was 2nd only on the team to Perry Ellis’ 25.5% and Diallo only dished out 1 assist on the season to pair with 17 turnovers. Despite sporting a good overall FG% (54.7%) his shot selection showed he had little grasp of the flow of the game, and good ball movement. He was also prone to lazy passes due to lack of adjustment to the offensive speed of college basketball. He can hit a 15 footer at a decent clip, which is a positive sign for his shot development, but he’s got a bit of a hitch in his shot movement that would benefit him if he corrected. Diallo must also continue to hit the weights, he’s not ready for a major NBA role next season, but has a nice frame to add muscle. An extra 15 pounds and some physical maturity would do him wonders.",81,220,19.79
Tyler Ulis,34,"A true floor general in every sense of the word … What he lacks in size (listed at 5’9"") he makes up for in sheer effort and heart … Very quick with the ball in his hands … Puts pressure on defenses by pushing the tempo … Can be a one man fast break at times … Pass-first player that looks to get others involved whenever possible … Teammates will love playing with Ulis … Competent shooter from the perimeter … Smooth and compact release that is quick enough to allow him to shoot over bigger defenders … Seems to always be under control and possesses a calm demeanor … An extension of the coach on the court … Very solid grasp of the game and basketball IQ … Can impact the pace and tempo of the game and knows when to change either when necessary … A leader of men … Posseses all the right intangibles … Uses change of pace moves and crossovers well … Very good defender for his size … Quick feet allow him to stay in front and hound ball handlers … Can pressure opposing players for 94 feet …","Lack of height and strength limits his ceiling as a prospect … Didn’t shoot a great percentage from the field … Has to work hard to get clean looks at the basket sue to lack of size … Shot got better in his second year at Kentucky, but still a bit of a streaky shooter at this point … Release isn’t the quickest … Needs the ball in his hands to be the most effective … Not a high-level athlete … It will be tough for him to finish at the rim without developing a better in between game … Must show he has the strength to battle against bigger point guards … Just about every player he faces will be able to shoot over the top of him … Has to find and develop a niche as a player to stay in the league … Was listed at 160 lbs in college, but weighed in at only 149 lbs at the NBA Draft Combine … Doesn’t possess elite quickness … Will need to find ways to create separation and space against defenders …",70,150,20.48
