Name,Pick,Strengths,Weaknesses,Height,Weight,Age
Sam Dekker,18,"NBA-ready body with great size and physical tools … Combo forward with a high level of versatility … Does a lot of positive things on the offensive and defensive ends well … Fundamentally sound … A threat to score from the inside and outside … Very good at attacking defenses on the drive … Solid first step, and finishes with good explosiveness … Improving as a mid-range and 3-point shooter … Has good range on his shot … Best as a spot up shooter (can lead to him being a floor spacer) … Can score effectively in the paint against smaller defenders … Able to create offense from mid-post (too quick for most PFs) … Has a strong face up game (can either attack the basket of hit face up jumpers) … Uses his size advantage and strength well while in the post, with great footwork and touch around the basket … Overall, he’s a good and crafty finisher at the rim … Very good at catching the ball on the wing, sweeping through and attacking the basket … Able to play above the rim … Has good hang time when in the air, allowing him to draw fouls or score … Explodes to the rim with power and speed off back door cuts & lob passes in transition … Moves well without the ball and is constantly in motion … Has shown slashing prowess … Not the type of player who needs the ball in his hands or have plays run for him to be effective … Runs the floor well and displays fluid movement … Correctly fills the lanes while running the fastbreak … Can handle the ball in transition … Can defend more than one position thanks to his athleticism and size … Crashes the offensive and defensive glass … Cuts from the perimeter for put backs … Great leaping ability paired with an effective box out technique … Stays active around the boards and has good anticipation … Rebounds long misses well … Not afraid to get physical, make hustle plays on both ends of the floor and put his body on the line … Good perimeter defender (lateral movement has improved and moves his feet well from side to side)… Knows how to effectively switch on ball screens as a defender on the perimeter … Stays on his man and contests shots … Good team defender … Plays hard and has a high basketball IQ … Unselfish player who looks for teammates often … Excellent at setting screens … Makes the extra pass and sees the floor well in the halfcourt and in transition … Rarely turns the ball over … Unselfish, high level teammate who plays with a lot of drive and exuberance for the game …","Good athlete, but not elite … Short arms for his size and a lack of extension (6-10 wingspan) … Needs to develop more consistency on his jump shot … Good but not great shooter … Not comfortable shooting the ball off the dribble (struggles to get his shot up) … He often hesitates or takes an extra dribble before shooting … Settles for errant jump shots … Needs to develop a smoother release (releases the ball with too much force/shoots with a fling) … Currently shoots 33 percent from the 3-point line … Lacks a pull up game … Average free throw shooter … Versatile player, but not exceptionally great in any one area … Handle is solid, but does not have any dribbling moves or a crossover … Struggles to create separation from his defender … When he drives, he does so in a straight line … Still struggles with creating offense off the dribble at times … Can be bothered by opposing players length … Struggles with finishing shots around the basket when there are longer players guarding him … Does not finish consistently through contact at the rim (is improving) … Does not have the ideal strength or length to defend bigger players as a post defender … Gets pushed off his spot sometimes with trying to post up … Does not a possess a go to move in the post …  Has some difficulty at times containing athletic wings; off screens, cuts and isolations …",81,220,21.15
Jerian Grant,19,"A familiar face for those who follow college basketball, Jerian Grant is a high level athlete for an NBA guard with explosive hops, strength, quick reflexes, and nice lateral speed … From an athletic, size standpoint alone, Grant screams NBA translation … At 6’5’’, and a mature 205 pounds, he possesses excellent size for an NBA point guard, and if you peg him into an off guard he still has good positional size … Jerian’s athletic ability and length allowed him to finish at a truly elite clip for an NCAA guard … He made 73.1% of his shots at the rim as a senior … Grant also has developed into a player who takes extremely good care of the ball, while setting up his teammates at a high level … His 6.7 assists per game as a senior (7th in the nation), were met with just 2.2 turnovers per game, which was good for a 3.04 assist/to ratio … Grant is also a strong shooter, both off the dribble, and spotting up … He hits FT’s at a good clip (78%) … His ball handling allows him to create space for himself, and he’s a very savvy 1 on 1 player, who has showed improved shot selection as he’s progressed as a player … From a defensive standpoint, he looks to be a player who can translate to the next level … He’s capable defending on the ball, and he’s also good in the passing lanes, which allowed him to finish 6th in the ACC in steals per game … He also is good challenging the shots of smaller guards, and even in the NBA his length will prove an asset when getting a hand up on NBA sized guards … Grant has also shown the ability to step up in big games … He looked amazing in Notre Dame’s run in the ACC tournament, and followed it up with a solid NCAA tournament","While a polished and athletic guard, the first thing that comes up with a player like Jerian is how much left does he have to improve … He’ll turn 23 before his first NBA game, and although I feel he’s not done developing, some may feel he lacks the ceiling of a younger player … Grant also got off to a hot start his junior year from beyond the arc before sitting out the second half of the season for academic reasons … Despite an early .408% clip, he regressed as a senior, and shot a pretty unimpressive .316% from downtown … Although Grant has good shooting ability, many of these shots were not quality shots, often coming off the dribble … He needs to adjust both his long range shot selection, and just gain more deep reps when looking towards the next level … He is also viewed as a combo guard of sorts, which isn’t a huge deal because of his positional size, if he is indeed a point guard, then he’s huge, but if he’s an off guard with some point skills, he doesn’t have that same advantage and intrigue … Improving upon the ability to set up others in the pick and roll will be important to his future …",76,200,22.72
Delon Wright,20,"Wright is a big point guard who utilizes his size advantage well to see over smaller opponents and also make things difficult for them on the offensive end … He’s a solid athlete with great control of his body which allows him to finish at the rim, utilizing crafty Euro steps … Perhaps his most underrated quality is his feel for the game, Wright always seems to be in control of the tempo and rhythm of the game … He has great instincts for steals, rebounds, and plays under control with patience … His analytical numbers show that he is extremely efficient and seems to be effective in all aspects of the game … He makes great decisions in transition, pushing it aggressively to the basket where he can finish with either hand and find open teammates on the perimeter … In the half court, Wright effectively runs the P&R, and he is really hard to guard due to his ability to find the roller, an open man or taking it to the bucket himself … Many teams decided to give him the open jumper electing to go under the screen, but Wright was actually a good shooter in those situations this season, though he didn’t take a lot of shots  and was a little streaky … Despite playing the whole year being the target for opposing defenses, he doesn’t get out of control, and doesn’t take many risks … Defensively he is quick laterally and though he is not the strongest or more focused defender, he is certainly disciplined and uses his wingspan and athleticism to cover up his mistakes …","Wright is at his best when he has complete control of his team with the ball, giving him the freedom to create and play in his comfort zone … He will not be given this initially so it will be intersting to see if he can be an effective contributor without these freedoms …  the case in his first years in the league. His body strength needs improvement in order to make play near the rim … His success in the league depends heavily on his ability to make shots, he has certainly proved he can do it, but has been streaky at times and with the extended NBA 3 point shot, he will need to work hard at extending his range … Two years ago he was vey poor from 3 point land, while last year he made substantial improvements … He did play almost 34 minutes per game, but sometimes had moments where he seemed out of the game, and very passive … He will need to be on task at every moment in the league … Defensively he needs to improve his on ball defense … While I think his basketball instincts will allow him to make plays on the help side.",77,180,23.18
Justin Anderson,21,"Smart player with a good basketball IQ … Physical specimen (6-foot-6, 225-pound frame) … NBA-ready body and good size … Possesses elite athleticism and has good length (6’11 wingspan) … Outstanding leaper … Skilled and explosive wing player … Does a little bit of everything … Is tireless, a hard worker and has a high motor … Versatile and well-rounded player (could play either SG or SF at the next level) … Strong and powerful … A slasher … Capable of scoring the ball from the 3-point line, mid-range, and in the paint … Improved drastically from the 3-point line this past season (29 percent as a sophomore and 45 percent as a junior) … Scored very well in a low scoring offense … Good catch and shooter … Can space the floor … Improving mid-range jumper … Has good mechanics and elevation on his jumper … Smooth and fluid release … Generates most of his offensive opportunities within the flow of offense … Has shown the ability to muscle his way to the rim and finish strong … Absorbs body contact from defenders in the paint … Can play above the rim … More of a straight line drive and finisher … Has a quick first step that allows him to effectively attack closeouts … Can knock down clutch shots … Strong with the ball in transition and can finish … Runs well on fast breaks … Unselfish teammate who is willing to pass … Above average passer … Best at passing when he finds teammates in transition by drawing defenders into the paint and passing the ball to open players at the basket … He can pass the ball effectively around the perimeter, dish to teammates of the dribble, and make post-entry passes … Stout defensive player who gives great effort … Versatile defender … Can guard multiple positions … Has the strength to defend bigger players in the post … Has the foot speed and quickness to defend quicker players on the perimeter … Great lateral quickness … Impressive shot blocker for his size (really good at chasing down blocks on the break) … Upper body strength allows him to run through screens … He can secure rebounds in traffic … Can play the passing lanes effectively with his length … Frequently rises above the rim for putback dunks … Does not shy away from contact … Can body up big men inside and outside the paint …","Jack of all trades, master of none. He’s good at many aspects of the game, but doesn’t excel in one particular area … Ball-handling abilities can improve … Lack of ball-handling skills limits his ability to create for himself on offense … Does not engage his defender with advanced moves or fakes … Relies on his teammates to get him open looks more than he should … Has shown his ability to be a playmaker for his teammates, but needs to show that he can do it more often (averaged 1.8 assists per game during collegiate career) … Needs to continue to work on developing consistency in his jumper. Somewhat unproven … Lacks a soft touch around the rim … Needs to work on dribble penetration and finishing at the rim with his right hand more … Needs to develop a more consistent pull-up game … Despite his athleticism and length, he hasn’t put up the kind of rebounding numbers one would expect … Does not get to the free throw line as much … Sometimes forces up contested or bad shots around the basket … Would rather use his athleticism to go up for boards than getting in position and boxing out … Can sometimes get caught sleeping on defense, resulting in him being out of position…",78,230,21.61
Bobby Portis,22,"Great size and length.  Great face up player and is incredibly tough to guard when he gets a head of steam going towards the basket … He’s got a great mid-range game and is expanding his range to include the three ball … Defensively he is active which leads to his fair share of deflections and steals … He moves his feet well and is a versatile defender due to his ability to stay in front of his man on the perimeter … Active rebounder as well, particularly on the offensive glass … Always seems to be in the right place at the right time and battles for position … He’s a strong player that can finish through contact and is effective with both hands … Really likes to get out on the fast break and can even run the break at times due to his ability to handle the rock for a four man … He may not be done growing as he’s over an inch taller now than he was when he arrived on campus two years ago … Great size for a PF at the next level …","Good, but not great athlete … Fundamentally sound player at this stage but lacks explosiveness …  Still doesn’t have great post moves and needs to work on his footwork around the basket … He projects as a PF at the next level but will need to develop more of a post game and not rely so much on his jump shot … While he’s a great defender in space and out on the perimeter for a big man, he isn’t the greatest post defender and isn’t really a shot blocker … His ceiling isn’t as high as some of the other big man prospects at this point due to his lack of elite athleticism and lack of great footwork in the paint … Still a raw player on both sides of the floor but is developing …",83,245,20.38
Rondae Hollis-Jefferson,23,"NBA-ready body … Broad/wide shoulders … Has put in some good work on his body over the years (adding muscle) … Can still get bigger (body frame wise) … Looks like a prototypical NBA swingman … Athletic wing player … Playmaker … Terrific wingspan for his size (7’1”) … Great leaper/hops … Possess quickness and speed … Aggressive when attacking the rim … Strong finisher at the rim with body control … Powerful dunker (looks to dunk as often as he can) … Takes off with explosion and can play above the rim … Does not need much room to gather himself, explodes off two feet and finishes … Can finish at the basket over bigger and longer players … Attacks shot blockers … Absorbs contact at the rim and can finish in traffic … Has a quick first step that allows him to get past perimeter defenders in one on one and pick and roll situations…Can attack the basket from mid-range spots … An effective straight line driver…Looks to get his teammates involved (willing passer) … Has shown good court vision and flashes as a facilitator … Excels in transition because he runs the floor so well … Recovers well in transition after a defensive rebound … Likes to go coast to coast … Not only is he fast, but he finds teammates with great passes on fast break opportunities … In transition, he gets to his spots with ease with or without the ball (fills the lanes) … Takes big strides because he’s long and lanky … Has a nice mid-range jumper … Elevates well on his jumper … Draws fouls at a high rate…Good feel for the game … Does not need the ball in hands (or score) to be successful and is always in motion … Moves well without the ball (left handed slasher), which often leads to lobs or finishes at the rim … Dives to the rim after his teammates penetrate … Ball handling abilities have steadily improved … Elite defender (great defensive prowess) … Takes pride in being a defensive stopper and shutting down the opposing team’s best scorer … Very good defending on the ball … Gives consistent effort on the defensive end … Versatile and defends multiple positions (has guarded points and centers at the college level) … Can guard opposing perimeter players … Low stance … Lateral quickness … Quick hands and good instincts … Capable of locking down his opponents (stays in front of them) … Tough enough defend face up bigs and keep them contained with quickness and strength … Long arms and explosive leaping ability makes him a good shot blocker …When blocking shots, he has good timing and discipline, which helps him avoid fouls and block shots cleanly … Length allows him to effectively reach for steals, knock the ball loose, contest shots and disrupt a player’s rhythm … Shows great effort and quick feet in pick and roll defense … Chases shooters … A good help defender at the rim (flies aronnd the ball) … Great rebounder from the wing … Attacks the defensive and offensive glass … Rebounds in traffic (takes the ball away from others) … Workhorse mentality … Intense player who plays with a lot of toughness and passion … Plays to win … Makes hustle plays … Unselfish player … High motor/energy … Does not shy away from physicality … Puts his body on the line …","May be considered a tweener at the next level … Average free throw shooter (streaky) … Limited offensively … Shooting mechanics need some major work … Outside shooting … Does not have a consistent jumper … Can add more range to his jumper … Shoots mostly inside the arc … Not always on balance when shooting (leans forward often) … Footwork on his jumpers (catch and shoot, pull ups, off the bounce) needs work … Sometimes pushes his shot … Leads to inconsistent release points and low arc … Leaves his off hand on top of the ball when shooting … Doesn’t square up his elbows (left elbow sticks out) … Not a threat from the 3-point line … Lacks a jump shot off the bounce (no fluidity) … Inconsistent pull up jumper … Tends to shoot the ball on his way down…Limits floor spacing and attacking opportunities because defenders sag off and do not respect his jump shot … Needs to develop a more polished perimeter and inside game … Not a consistent threat to score in the half court … Struggles to create his own offense … Has to work on adding some post moves to his arsenal … Left handed player who often ignores his right hand … Not really capable of effectively passing and finishing with his right hand … Although his ball handling abilities have improved, he needs to continue to tighten them up … Not that elusive in one on one situations as far as dribbling moves (occassionally uses corssovers and combo moves) … Needs to cut down on turnovers … Has to pick his spots more effeciently … When it comes to his passing, he can still play more under control … Forces bad passes when he gets doubled and tripled teammed … Tends to dribble high and loose with the ball (makes it easy for defenders to swipe) … Somestimes plays too fast and forces things on offense … Is sometimes out of control driving the ball because he puts his head down and shoots off-balance shots against mutiple defenders in the paint … Has to control his energy and aggression better.",79,210,20.49
Tyus Jones,24,"Point guard in the truest sense of the word with excellent court sense and feel for the game … Rarely makes a bad decision … Maturity beyond his years, very comfortable in a leadership role, also very adaptable to those he is playing with … Very good at changing speeds, plays under control and makes very few mistakes … Looks to pass first before creating his own offense, while still maintaining a jump shot that requires attention … Great body control, does not shy from contact and uses change of pace to create shots … Is a major threat in the pick-and-roll, can hurt you with the pass and will make you pay if you go under the screen … If the “clutch gene” does exist, he definitely seems to have it … Not afraid to take on a larger scoring role when needed, seemed to play his best basketball in the biggest games … For a player not known for his athleticism, got to the line quite often and shot a fantastic 88.2% FT … Seemed to get more comfortable as the season progressed, three point percentage went from 33.9% in non-conference games to 40.7% against the ACC … Close to a 3:1 assist-to-turnover ratio, was 2nd in assists per game in the ACC … Though he is slightly over 6-feet tall, has a wingspan a few inches longer than his height … Has a great understanding of how to feed the post, something not many freshmen PG’s excel at doing … Played 33.7 mpg, was able to take the reins immediately and is an off-shoot of his coach on the floor … Creative, crafty and one of those rare players who you are confident with running offense in half-court situations … Very confident player, never really seemed out of his element when faced with a challenge … Not bad at shooting on the run, plus showed promise in catch-and-shoot scenarios … Floater could be a possible weapon going forward, very nice touch close to the basket, playing in with his strong body control …","Lacks ideal quickness and athleticism most top flight PG prospects possess … Doesn’t possess a great first step. Struggles to beat quick opponents off the dribble … Seems to ""play small"" … While his jump shot is not necessarily a major area of concern, can still improve his efficiency and range and will have a more difficult time creating shots at the next level … Lack of explosive ability hurts him in transition, could have a lot of difficulty finishing at the basket … Will need to work on his off-hand, definitely a player who seems to have more difficulty driving to the left and pulling up for shots on the right …  Can lose focus when guarding the perimeter, plus does have a habit of relying on help defense and leaving his team at a disadvantage … While he did average 1.5 spg on the year, he is not a major threat in the passing lanes and is not a tremendous defender off of the ball … Definitely a small PG by NBA standards, will need to add strength if he wants to get consistent minutes in the league … Can be a streaky shooter, did only shoot 41.3% FG on the year and at times will be a bit too conservative as far as forcing the action … Has played with tremendous talent at the college level and while he is a great teammate, it will be interesting to see how he fares if he has to play with players that are less physically/athletically dominant in comparison to their peers …",73,185,19.14
Jarell Martin,25,"Martin fits the part in terms of body type and athleticism for an NBA Power Forward … At 6’9 he is the ideal height for the next level and his 235 pound frame allows him to bang on the block with the majority of his counterparts in the League … During his sophomore campaign with the Tigers, he improved in seemingly every statistical category measured in college basketball … In what would be his final collegiate game, Martin showed out against NC State and was the best player on the floor for the Tigers using his size, strength and athleticism to frustrate the Wolfpack bigs in the paint … Martin possesses an improving offensive game with the ability to score on the block as well as step out and face up when going against bigger, slower and less athletic defenders … He’s a good post defender and moves his feet well, although he isn’t a great shot blocker … He really became a much more effective rebounder during his sophomore year on both the offensive and defensive glass … He’s a good ball handler for his position and can get to the rim against most defenders where he is an extremely good finisher … Good pick and roll potential at the next level … He likes to get out on the fast break, run the floor and finish above the rim as he showed against Florida … He’s strong and is difficult to move around on the block which should bode well at the next level …","He still has ways to go on the offensive end as he’s not a great shooter and will need to be able to step out with more consistency at the next level … Not a great three point shooter, only 27% from distance after a solid 33% campaign as a freshman even though he had fewer attempts … There are some that question his height and length as he’s measured differently at different camps … He has a tendency to get into foul trouble which limited his minutes at times this past season and will need to learn to use his quick feet and body to keep smaller players in front of him while making sure that larger players don’t get low post position … Not the best defender and really doesn’t provide much in terms of his shot blocking ability … Can get lost on defense at times and doesn’t show that intensity needed to lock down opposing players on the defensive end … Seems more content to expend his energy on the offensive end of the floor …",81,240,21.1
Nikola Milutinov,26,"Milutinov is a legit seven footer with remarkable wingspan (7-3), to which he combines excellent footwork and great mobility … He runs the court faster than most centers in the ABA league … He has big, soft hands showing ambidextrious ability to use both for hook shots in the middle of the painted area … He’s able to use his size to shoot over opponents, furthermore he has shown solid range as a spot shooter … Despite the limitations with his post game, his skillset has been improving over the last couple years, and with his great court vision and passing skills from inside the paint, he opens the court up for his teammates, becoming a legitimate offensive facilitator … When given openings around the basket, he shows a good variety of finishes in the painted area, including dunks … He’s a solid defensive presence due to his combination of height, wingspan and mobility … He possesses a contribution of intimidation, showing good instincts for the block … He’s considered a solid worker in the gym – training under Dule Vujosevic shall be considered a good business card – and is considered a quality teammate …","He’s still lanky and skinny and he needs to work in the weight room to adapt his body to NBA standards from a physical standpoint … He lacks explosiveness and aggressiveness, from an attitude standpoint, in that sense he’s not a typical Balkan player … He lacks a solid post game back to the basket and struggles when he has to post up, with his game mainly based facing the basket … He has to improve in pick and roll situations, where he lacks timing and positioning for the cut and his screens are not as effective as needed from a man of his size … Not as good as he could be as a rebounder considering his size and wingspan … He has a good shot mechanics even if with a slow release, this has an impact on his effectiveness as a free throw shooter (less than 60% this season) …",84,225,20.5
Larry Nance Jr.,27,"At 6’8.5"" inches Nance Jr has excellent length with a measured 7’1.5"" wingspan … Nance Jr also possess a 9′ standing reach, which is equal to many of the taller power forwards in the NBA today … Possesses huge hands also … Couples his length with outstanding athleticism … Posted a 12’1.5"" max vert at the 2015 NBA Draft Combine (second best score since 2009) … At his best when he has the time and space to prepare for a leap … No sign of regression even after tearing his ACL in February of 2014 … Excelled most in transition opportunities … Has the ability to run up and down the court and with his length/athleticism gives him an edge on most defenders … Moves very well on defense, very active … Can stick with face-up forwards … Contains the ball well in pick and roll situations … Made plays and caused turnovers on defense … Always plays tough and willing to battle and put his body on the line when necessary … Around the ball whenever a rebound is available … Ability to elevate in traffic to grab contested rebounds … Doesn’t get pushed around in the paint … High character player that can fit a role immediately …","Despite his length and athleticism combination he is limited in the post offensively … Does not do well when guarded by defenders with either size, length or athleticism … Footwork is clunky and rigid most times … Not great touch around the basket … Over cautious in traffic, often pump fakes himself into a bad shot … Less explosive when jumping from a standstill (29"" no-step vertical) … Lacks any go to moves in the post … Needs to become more consistent with his shot … Tends to be off balance when he is shooting … Has a pretty slow release … Though mobile he isn’t comfortable putting the ball on the floor against pressure … First step is not as quick from an athlete of his stature … Doesn’t possess a natural feel for basketball … Has spotty basketball IQ … Forced tough shots or contested jumpers … Misses open teammates as he often plays with his head down …",81,230,22.49
RJ Hunter,28,"In short, his jump shot … He’s quite possibly best pure shooter in college … He doesn’t have your prototypical release but he is fluid and smooth and shoots a high percentage from virtually anywhere on the court … He’s got range for days and doesn’t lack for confidence … There’s no shot on the court that he doesn’t like and likewise, there’s no shot on the court that he’s afraid to take … He can spot up and pull up off the dribble but he is at his best when he’s coming off of screens … He’s got good size with regards to height and length for an off guard and he’s a smart player … He’s a capable rebounder and is a decent enough defender although quicker players can cause him problems as his lateral quickness isn’t that great …  He’s a decent athlete but not an elite one … He’s a coaches son so he has a high basketball IQ …  A quiet kid who doesn’t like the spotlight but is very animated on the court and is a leader off the court according to his teammates and coaches …","One of the draft’s best shooters, but really struggles to get open looks due to his lack of strength and explosiveness. Will need to have a top notch PG setting him up or he will struggle to get quality shots … He has a very wiry frame and needs to work on his strength and body before he can be a play maker at the next level … Has played in the Sun Belt his entire career so his competition hasn’t been great … He has struggled at times against better competition and defenders that are physical with him … It wasn’t until Ryan Harrow came along that he really took the next step in his development … He needs someone to get the ball in his hand as he’s not great at creating off the dribble, even against inferior competition … Floats on offense at times and can get caught ball watching on both offense and defense … His confidence can be a double edged sword as there are times that his jump shot isn’t falling yet he continues to let it fly … He needs to pick his spots more and become a more efficient player overall …",78,185,21.68
Chris McCullough,29,"Great size and length at the four spot to go along with top-notch fluidity when running the floor and getting off the ground … Scores, rebounds and can defend high above the rim … Very dangerous in transition, uses very good angles when running with guards and attacks the basket with regularity … Ability to put the ball on the floor and makes quick moves to the basket, draws a lot of fouls and gets good looks close to the hoop … Has potential to stretch the floor with his outside shot. Confidence in jumper is building and he is a threat to knock down the open 15-17 footer, with range even out to the college three point line … Athleticism and length make him a high level offensive rebounder, keeps a lot of possessions alive … Has been very aggressive and while some expected for him to come along slowly, he’s showing a lot of ability as an offensive option … Unselfish, shows some decent passing ability out of the post and has the look of a strong high post passer … His maturity and fast transition to the college game is incredibly promising, though it is a limited sample size, he certainly has made a major impact … Lateral quickness is great for his size, he affects shots on the perimeter and can be a versatile defender … Nice timing as a shot blocker, can get to shots at their apex and is someone you must account for when driving to the basket … His body and willingness to buy in to Syracuse’s schemes are great signs … Level of activity on both ends has been fantastic, especially seeing that some labeled him as not having a “high motor” … Frame that should add weight over time, just looks like he was meant to play basketball with a skillset that will give coaches a lot to work with …","While he has added weight, his body still has a ways to go … Will play a bit high at times, which makes it difficult for him to fight for position on both ends in the post … Not much an option with his back-to-the-basket at this point in time, needs to work on establishing some moves and counters near the basket … Still needs to work on his ball skills, handling and possibly having a higher release point on his jump shot … Fundamentals as a rebounder can definitely use work and would make him even more dangerous on the boards, must do a better job of putting a body on his opponent and boxing out … A year older than a typical freshman, may have helped in his readiness for college and will be something to keep in mind when comparing him to other freshmen … Awareness on both ends of the floor needs work as he can lose focus at times and let offensive players get behind him … Range and consistency on jump shot will need to be fine tuned … Mistake prone at times, will improve with more focus and better adjusting to the tendencies of his teammates … Can get into foul trouble, mostly due to lack of strength and at times a lack of focus … Has been known to have questionable shot selection and drift to the perimeter, which goes away from his strengths as a cutter, pick-and-roll option and generally attacking the basket … Communication and leadership are both things that will need work once he is at the highest level …",81,200,20.4
Kevon Looney,30,"Talented forward with great physical attributes, who can be a very difficult match-up … Great instincts and aggressiveness as a rebounder, attacks the ball high and is dangerous on the offensive glass … High release on his shot, with potential to stretch his range … Shows potential to be efficient on the pick-and-roll, as well as the pick-and-pop … Unselfish player, has shown vision when in one-on-one situations … Length gives him potential as a defender, and he has been tough to shoot over when focused … Has to be accounted for as a shooting threat from the mid-range, plus has the ability to use the dribble on run outs … Becoming more confident as a cutter as his freshman season has progressed, getting used to being a threat playing without the ball … Relegated to thsolely playing PF due to his team’s lack of depth upfront, he has shown some ability as a wing. Although he’s a likely 4 for the NBA level … Gets to the line at a solid rate, aggressive even given his lanky frame at this point in time … Averaging over a block and a steal per game, his activity on defense is an encouraging sign regarding his future development … Effort and competitiveness have been solid during his freshman season …","Will need to add upper body strength if he hopes to find the same success rebounding at the next level … A vast majority of his offense comes from offensive rebounds, so he will need to refine his skills and find other ways to score consistently … Has a slow, methodical release, and thus players can quickly close out on him leading to inconsistency shooting the ball … Not incredibly quick laterally, has a hard time guarding perimeter players once they commit to the dribble … Has been good around the rim, though still not as efficient as one might hope, which again points to lack of strength … For a player who moves as well as he does for his size, has not been overly efficient in transition … Rarely goes to his off-hand, needs a lot of work on his left … Foul trouble has been an issue, partly from playing out of position, though focus on defense has also been an issue … The “tweener” label may apply to him, needs to refine his skills and show more consistency as an overall perimeter player, while at the same time needing to gain strength while hopefully developing more of a traditional post game if he wants to excel as a PF",81,222,19.39
Cedi Osman,31,"As a 6-8 versatile swingman, he has solid size and body to play the position, combining a remarkable wingspan and above average athleticism by European standards … His athleticism and leaping abilities make him effective in the open court, both in offensive and defensive situations … He uses screens and fakes to perfection to create space for shots or penetration to the basket, where he’s able to finish with either hand … He’s an excellent spot up shooter, with both feet on the ground, showing excellent range …  His maturity and basketball IQ are really impressive,  often playing as a point forward thanks to his handle, passing skills and court vision … He can be considered a versatile offensive presence, as he excels in drive and dish, creating shots for his teammates … His size makes him an excellent rebounder for his position (almost 5 per game this season), plus he’s able to guard frontcourt players, giving his coach great defensive flexibility … He’s really effective playing passing lanes.","He still needs to work on his muscular structure since he tends to be affected by contact when attacking the basket … He struggles to create his own shot in ISO situations since he lacks an explosive first step and a reliable crossover dribble … Despite possessing solid shooting skills, he still has to work on his mechanics, adding fluidity and quickness to his release … Furthermore, he lacks a solid midrange game, since his pull-up jumper is not as reliable as his game in the painted area or outside the three point line … On the defensive side, he lacks elite lateral quickness and this limits his effectiveness as a 1 on 1 defender, especially against quicker opponents … Ankle injury has taken him out of latter part of season …",80,215,20.23
Montrezl Harrell,32,"Montrezl Harrell established himself as a true dunk machine during his tenure at Louisville, and an absolute monster around the rim … His 7’3” wingspan, strength and ferocious attitude allow him to wreak havoc on the glass at the NCAA level … His 3.2 offensive rebounds per game, and 9.2 total rebounds are both very good numbers for a power forward, and despite being around 6’7.5”, he has a reported 8’11” standing reach, which is adequate for his position in the NBA … His 43 put backs are a great example of how active he is around the rim … Harrell is also a quick leaper, and looks to have a frame that will allow him to add more muscle without slowing him down too much … He’s also a solid weak side shot blocker, and can hold his ground when being posted up, although he probably won’t be much of a one on one shot blocking threat once he hits the NBA … He has shown great improvement in his mid-range game since his freshman year … Although not a great shooter yet, he went from a 24.4% shooter on two point jumpers in 12-13, to a 36.8% shooter on two point jumpers in 13-14, and maintained that clip his junior year … His range is really in that 10 foot spot, but this development does show some signs of potential as a pick and pop player, while already possessing the qualities of a solid roll man … Harrell has also become a smarter player in his stint at Louisville … He now has pretty good vision in the high post, passes well out of double teams, and his feel for the game is much better than it was during his freshman campaign … Extremely vocal, loves to express himself on the floor and does so in a high energy fashion …","Montrezl is a power forward through and through, but his height leaves a little to be desired, and he has even explored the idea of becoming a SF while at Louisville … His wingspan and toughness does a lot to make this less of an issue, but his standing reach is still in a solid range for an NBA power forward … It’s safe to say, despite his physicality, many NBA big men will have no trouble shooting over him or posting him up in one on one situations … It’s unclear what kind of offensive game Harrell will have at the NBA level … His emerging jumper is a nice sign, but it’s still not really a selling point, at least, not yet … A poor free throw shooter, he hit just 59.7% of his shots at the charity stripe in 2014-15, and it was a career high … A likely garbage man on offense, despite the fact he hit a few 3 pointers as a junior, it’s not a shot you want him to take … He’s still better off doing what he can do around the rim, rather than trying to prove to NBA teams he can be a perimeter offensive threat as a rookie … Embracing his game, and what he does best will be key in his rookie season, and beyond.",80,255,21.42
Jordan Mickey,33,"Productive player showing scoring, rebounding and shot blocking abilities … Mickey is an elite shot blocker at the college level having averaged over 3 blocks per game for his career …  He’s extremely athletic and has great timing when blocking opponents shots in the paint … He’s an improving offensive player with a great face up game … He has added range to his jumper this season and has become a better post player as well … He’s aggressive when attacking the basket on both ends of the floor and has become one of the better rebounders in the college game after struggling with that during his freshman season … He’s got great length (7’2 wingspan)  that helps make up for his lack of true PF (6’7.5) height …  He’s an elite help defender and has active hands … He is a smart player and has a high basketball IQ … Very self aware and knows what it will take to get him to the next level and has really worked on each of those things since his freshman year …  Extremely active and has a great motor …","The biggest drawback to Mickey’s game is that he lacks height and strength for the PF position and doesn’t really possess wing skills at this point, but that is something that his length and athleticism should help him to overcome … He isn’t a great post defender due to his lack of size.  He’ll need to continue to get stronger so that bigger guys don’t bully him in the post … Although he has made strides with his offensive game, his footwork and back to the basket game leaves a lot to be desired … He is still turnover prone (over three per game) particularly in the post when teams double him … Still isn’t as consistent with his jump shot as you would want and he isn’t fluid just yet but mechanics can be fixed with the right coaching …",80,240,20.98
