Name,Pick,Strengths,Weaknesses,Height,Weight,Age
Troy Brown,15,"All-around player with serious versatility on both ends … Big time athlete/high-flyer … Perfect size/length to play the wing position at the next level … Solid 6’6” frame … Has a near 7-foot wingspan … Quick first step/good footspeed overall … Possesses good quickness and agility, which he shows off well on the perimeter … Strong passer/playmaking wing … Has unique point-forward ball skills and vision … Played point guard in high school so he still has the ability to initiate offense … Reads the floor well … Can execute tough passes … Can deliver the ball quickly and accurately … Tight handle … Can create in space … Comfortable running the pick-and-roll … Makes plays for himself and his teammates off the bounce … Likes to put the ball on the floor at attack closeouts … Goes straight at the defense … Doesn’t have elite burst but makes good use of his long strides to get downhill … Natural scorer … Majority of his points come from the mid-range and inside … Can post-up smaller matchups … Has a nice fade-away jumper in the mid-range area … Can got his shot off against most defenders … Has a solid touch on his floaters and runners in traffic … Doesn’t force the action inside … Solid defender who could bring a lot of versatility at the next level defending multiple positions … Can be a pesky defender … Fights through screens … He can stay with quicker guards with his lateral quickness and guard big men in the post area with his size … Does well at denying the ball and plays passing lanes well … Knows where to be when playing off the ball … Good rebounder for his size … Crashes the offensive glass consistently … High IQ … Good basketball instincts/nose for the ball … Always seems to be part of the play … Has a high motor … Very outgoing and personable kid … Very young. Won’t turn 19 until July 28th …","Long and wiry athlete but needs to continue developing his strength … Not super explosive vertically … Average burst off the bounce … Finishing at the rim/through contact are areas that he needs to work on … Solid handle but it’s not good enough for him to be primary ball handler and creator at the next level … Needs to continue developing his jumper/shooting range … He’s not a threat from the outside, as his jumper it still too inconsistent … Although he has nice shooting mechanics, he doesn’t shoot the ball the same way every time … Sometimes brings ball down on his shot, which delays his release … Can be too passive on the offensive end … Shot selection … Can get caught playing wild and out of control … Sometimes forces unnecessary passes … Has a tendency to stop in the middle of traffic on his drives, which leads to turnovers … Needs to react more quickly to rotating defenses … Needs to be more aggressive and assertive …Takes himself out of the game offensively if he doesn’t start well … More of sound team defender than consistent lockdown defender …",79,210,18.91
Zhaire Smith,16,"Has an underrated feel for the game … High basketball IQ … Versatile swingman … Exceptional athleticism and bounce … 45-inch vertical … Has great leaping ability off of two feet … Quick feet … Possesses a combination of fluidity and explosiveness … Powerful build … Excellent length for his size (6’9’ wingspan) … Plays with high energy … Developing jumper … Knows how to read the floor and makes smart passes … Passes up good looks for great ones … Has quick decision-making ability, especially in transition as he finds his teammates … Great cutter and finisher at the rim … Active as an off-ball screener … Looks for different ways to get his teammates open … Shows great awareness in traffic/in the paint … Doesn’t look to force tough shots over bigger defenders … Makes good use of up-fakes to creates shots for himself and his teammates … Gets after it on the defensive end on and off the ball … Displays great defensive instincts and effort … Good shot blocker for a wing player … Can guard multiple positions 1-4 at college level … Shows tenacity in fighting through screens … Great offensive rebounder … A constant threat for putbacks … Has knack for being the right position to make plays on both ends of the floor … His athleticism allows him to cover ground quickly, which makes him a threat to block shots from the weak side … Leaves shooters little to no airspace … His length (and hops) is a huge problem for the opposition when he’s contesting shots … Has great anticipation as a shot blocker … Has a knack for chase-down blocks are routine for him … Has a promising shooting form with touch …","As promising as he is, he’s still a project offensively … Isn’t a number one scoring or playmaking option at this time … He’s a capable shooter, but this area still needs work … Shooting form is not fluid (misses shots badly) … Reluctant to shoot threes … Needs to show continued improvement on his three-point shot and free-throws … Ball-handling needs to become more advanced … Playmaking (needs more development as a shot creator) … Relies heavily on his teammates to make plays for him … Needs to show he can get off his own shot … Takes questionable shots … Ends up in on no man’s land on defense at times … Shot a very impressive 45% from 3 as a freshman, however it was on a low volume of shots (18/40) … is a player that likely will take more time than most to reach his potential, though he should be able to hang with NBA level athletes from the time he begins his NBA career …",76,200,19.06
Donte DiVincenzo,17,"DiVincenzo can score at will, play D, and he is very athletic and a team oriented player … He scored 10 or more points in four of their six games during the postseason, including a team high 31 off the bench against Michigan in the title game … DiVincenzo is a top tier athlete with a legitimate vertical to go along with his solid frame and size … He has been known as a sharpshooter, hitting 47 percent of his field goals, 40 percent from beyond the arc and 58 percent from two-point land … Has displayed the ability to score at or away from the basket … He did a little bit of everything for Nova this season … He can score, rebound and assist when he wants with above average abilities to do all three … As shown in his title game performance, he has a clutch gene to perform when the lights are brightest … He averaged 1.1 steals per game this past season, showing his aggressiveness on defense … Even when he was mismatched on D, he loves to battle and compete … One big aspect NBA scouts will like that is overlooked is his great character with a team … He was willing to adopt into a system that made the team better by coming off the bench as a sixth man and taking the role given to him, setting an example … His peers have lauded his high basketball IQ and throughout his basketball career, he has been a winner … Could develop into a combo or even a point, although he may always struggle to guard the lead guard position …","At Villanova, he was never a full-time starter and occasionally his minutes varied … He was never fully exposed to opponent’s game planning, benefitting from a championship level team around him … At times, his shooting became a bit streaky and he went into slumps, which is normal for players… For as great a free throw shooting team that Villanova was this past season (77.9 percent), his shooting from the charity stripe was lacking at 71 percent… He was too often beaten on defense by bigger guards and forwards… He has been overshadowed by Brunson and Bridges for two full seasons and hasn’t proven he can lead a team and produce on his own essentially … Redshirted his freshman season at Villanova and is already 21, making him a year older than your average sophomore … Position is still a bit of a question mark … Listed at 6’5 but may be an inch or two smaller, which would make him undersized at the shooting guard position …",77,200,21.4
Lonnie Walker,18,"Stands 6’4” and weighs just over 200 pounds … Long arms should allow him to develop into a pest defensively … Has excellent body control, especially when attacking the basket … Is able to contort around defenders to finish and draw contact … Accepts contact and is physical enough that it’s difficult to bump him off his cuts … Likes to have the ball in his hand and can shoot from distance or attack off the dribble … Aggressively looks to score both in half court sets as well as in transition … Decent three point shooter at the college level, but form indicates that with small adjustments should be able to improve his percentage … Has a solid frame that should be able to fill out nicely as he matures … Has a quick first step that allows him to beat defenders off the bounce, but doesn’t take advantage of this quite as much as he probably should … Is unafraid of the big moment and will look to create offense when his team needs it most … Creativity allows him to find angles that defenders aren’t ready for … Is able to get defenders off balance with his ball handling …","Lacks defensive intensity, especially off the ball, as he has a habit of floating around the court instead of remaining engaged … Looks lost at times on offense when the ball isn’t in his hands … Needs to have the ball in order to be a threat offensively, but likely won’t be the primary option on offense, will need to develop his off the ball game. Staying more active and using teammates to run his defender off screens to create open looks … Has a narrow shot base on his jumper, which makes it easier for him to find himself off balance on jump shots … Has a tendency to settle for jump shots instead of probing the defense … Focuses on scoring and as a result will sometimes force his offense or miss passing to an open teammate … Needs to improve his court vision, especially in drive and kick opportunities … Needs to ensure that he plays hard all the time, sometimes appears to be trying to conserve energy for the offensive end … Not an efficient scorer, projects more as a volume scorer … Should get to the free throw line more than he does, but will need to improve his free throw percentage to feel comfortable going to the charity stripe often …",77,195,19.53
Kevin Huerter,19,"Huerter is a smart, skilled playmaker that offers a nice versatile package that NBA teams look for in today’s game … Huerter’s biggest selling point is his ability to shoot the ball from the perimeter and space the floor … In his sophomore season at Maryland he shot 42 percent from past the arc, up from a solid 37 percent in his freshman season … He has become a terrific catch and shoot player from both a stationary position and coming off of screens … He has great shot preparation, gets excellent rotation on the ball and has deep range … This past season he also showed capability to put the ball on the floor and knock down shots in the mid-range area … This was a big reason his field goal percentage increased a full eight points from last season … Huerter has good size for the shooting guard position at 6’6 and a nice frame that should fill out with time … He is also a fairly good athlete who moves fluidly and has good leaping ability … Huerter is an intelligent player and plays the game unselfishly … He does a great job moving the ball and finding the open man to keep the offense flowing … He has become a pretty good facilitator, averaging 3.4 assists per game this past season … Huerter also does a nice job on the glass for a guard, as he averaged five rebounds per game in two seasons at Maryland … He is not the most physically gifted player in the world, but he is a decent defensive player and does a good job using his size to his advantage … He plays very hard on this end of the court and does a nice job of sliding his feet to stay in front of his man …","Huerter does not have great length, measuring at just a 6’7 wingspan, which will limit his upside defensively … He has a solid frame but still needs to add strength before he can handle NBA level physicality … He is not a great finisher at the rim (though he’ll surprise at times) and with his current lack of length and strength, he may have a difficult time getting to the basket at the next level … He can be somewhat one-dimensional offensively, as he is not a great ball-handler and does not get to the free-throw line very often … Huerter struggles when he has to put the ball on the deck for more than a couple of dribbles and can be a bit turnover prone when forced to do this … He is mostly a catch and shoot guy at this stage and does not have a very explosive first step to get by his man … Because of that combined with his lack of length, he will likely struggle against longer and more athletic players on both ends of the court in the NBA …",79,195,19.83
Josh Okogie,20,"6’4 sophomore with dynamic combination of length (7-foot wingspan) and athleticism … Explosive … Big time athlete recording some of the best athleticism testing numbers of all the NBA combine participants … Has solid form on his shot and utilizes the pull up well … Solid scorer with decent 3 point range (hit 38/100 threes as a soph) … Plays a loose, fearless, attacking brand of basketball … Attacks the rim frequently and draws a lot of free throw opportunities with his physical style … Capitalizes on his aggressive style by being a quality FT shooter (82%} … Has a strong 215 lb frame with big shoulders and arms that he puts to good use … His length gives him solid potential on the defensive end of the floor … Solid catch and shoot player with good form and follow through on shot … Threw down some spectacular dunks … Played some PG out of necessity, developing his ball handling … Can bring the ball up the floor and attack the rim off the bounce in the half court … Crashes the glass hard … Very strong rebounder at 6.3 per game … Still just 19 years of age. Will turn 20 in September, giving his upside a lot of intrigue … Solid post passer … Capable of posting up when he’s got a mismatch defending him … Excellent hands to receive and grab loose balls … More explosive off two feet …","Feel for the game is questionable… Game is a bit ball dominant so he’ll need to work on being as productive playing off the ball … Unorthodox style … Has a tendency to get out of control on drives and force things that aren’t there … Decision making needs to improve … Not a great passer or a guy that facilitates offense for others … Needs to continue to work on his drive and dish game … Had an even 2.5/2.5 a/to ratio but it’s clear he’s not a natural point, and unlikely that he plays the position at the next level … Doesn’t get huge elevation on his shot, more of a set shooter, making him more effective in space … Despite a huge wingspan, a bit undersized on the wing at 6’4 … Despite being extremely explosive, lacks great fluidity. Somewhat rigid in his movements …",76,210,19.82
Grayson Allen,21,"Competitive, sometimes overly so shoorting guard with a pure shooting stroke and solid ability to attack the rim … Underrated athlete with a 40.5 inch vertical (measured at Combine) … Was Duke’s big late game hero in their last NCAA title three years ago … What can’t be taken away from Allen is his career production and his willingness to sacrifice for his team … As a player, Allen is a streaky guy who can score points in chunks from the perimeter when he’s dialed in … At his best he is a knockdown shooter from distance, capable of catching fire. especially if he’s not accounted for … Looks to maneuver around hard closeouts … He has the ability to put the ball on the floor and create some offense, and is pretty good at scoring on the move without the ball too … Solid leaper who is capable of playing above the rim in space, and with adequate body control … Has some good natural ability, and when focused he can shoot well whether stationary or off a screen or curl, and is relatively comfortable creating for himself and his teammates … Pretty decent pick and roll player with a willingness to feed bigs on their way to the rim … Not a selfish player, will put his body on the line on both ends, and is pretty adept at taking charges … Generally puts in good effort on the court, improved his activity level with each passing season … Had to embrace a “villain” persona, assumed a leadership role on a young team in his last season, and there is something to be said about how he adjusted his mindset and role playing with basically a new cast of players in each of his seasons at Duke … A 80+% FT shooter throughout college career …","Will turn 23 in October making him one of the older prospects being considered for this year’s draft … A bit undersized for a SG at 6′ 4"" with a 6′ 7"" wingspan and a 8′ 1"" standing reach, so he has prototype size for a SG that also has experience playing point … His style of attacking the basket and then flailing his arms after meeting contact will not work as well at the next level … Over the course of his career, Allen often proved to be an undisciplined and erratic player … his tripping incidents were a little blown out of proportion by media, however he didn’t make himself any fans with his behavior … Is the type of player that doesn’t seem to always have a short memory, and will compound a bad shooting performance by letting it effect the rest of his game … Sometimes his decision making is questionable … Will take unnecessary risks when looking to create, and has a habit of jumping in the air with nowhere to go as a passer and when finishing at the rim, leading to bad possessions … Does not handle length and athleticism that well, can be smothered when hedged by athletic bigs and struggle to contain dribble penetration when matched up with quicker, more athletic players … Ordinary handles, does not show much creativity with the ball and will not strike fear in the hearts of NBA teams in an isolation set … Has some rigidness to him, tends to play too upright when handling the ball which limits his quickness attacking defenders…Only shot 45% or above from the floor in 1 season in his career (2015-2016), which is concerning …Well-documented history of dirty plays and meltdowns during games, which very likely has been dissected by NBA teams that have interviewed him … His effort is to be commended, but the fact that Duke had to switch to a zone defense to mask the team’s defensive lapses is alarming … Has experience playing as a lead guard, but it is tough to see that translating to the next level considering some of the holes in his game …Was not as effective a player with teammate and projected lottery pick Marvin Bagley in the lineup this past season …",76,200,22.72
Chandler Hutchison,22,"Great size for a wing at 6’7 with a 7’1 wingspan, should allow him to guard multiple positions at the next level … Natural scorer, averaged 20 points per game … Respectable 3-point shooter (36%) … Scores in the paint, shot 72% at the rim last season and gets to the line (7.2 FTA, 73%) … Showed leadership as a veteran on the Broncos the past two years … Consistently improved each year in college … Can push the ball in transition and run the pick and roll … Willing passer … Solid rebounder (7.7 rpg) … Forces turnovers (1.5 stl/g) … Does a good job of staying out of foul trouble … Percentages did not go down as usage went up … Should have more energy in the NBA as a result of more rest and a lesser individual workload … Mature prospect that has all of the tools of what teams are looking for …","On the older side (turned 22 in April) … Will need to gain weight/strength, 200 pounds is a little light for someone of his size and age, which will make guarding 4’s and some 3’s difficult … Relatively streaky player, some games he will score 30 and others he will score 10 … AST:TO just above 1.0, will need to be much more careful with the ball at the next level … Lacking a mid-range game, shot 34% on 2-point jumpers … Room for improvement in both his three-point shooting and defense … Mostly a spot-up shooter for now, 78% of his threes were assisted … Needs to improve decision making both with and without the ball … not an explosive jumper, though he is still a solid athlete … Will have to re-adjust to not being the focus offensively … Will need to continue to improve his outside shooting to be considered a viable three-and-D player …",79,195,22.17
Aaron Holiday,23,"Really quick guard, capable of penetrating and beating opponents off the dribble … Tough to stay in front of for defenders … Handles the ball really well and knows how to finish around the rim with both hands … Finishes well through contact and in traffic … Has really good speed, possessing the capability to run an up-tempo offense … Really thrives in transition, as a quick decision maker on the break … Has a really good feel for the game, knows when to score, when to dish, etc … Has exceptional court vision and always knows where he is on the court and what’s around him … Selfless player, always eager to make the right basketball play … Does a good job of kicking it out to open shooters … Came into his own as a playmaker, becoming one of the deadlier shooters and scorers in the country as a junior … Really smooth form on his shot, shooting 42.9% from 3-point range on 6.2 attempts per game during his junior year. 82% foul shooter … Can score from all three levels: Around the rim, mid-range, and three-point range … Plays with a lot of fire and passion … Possesses a good motor … Capable of scoring both off the dribble and in catch and shoot situations … Good burst off speed off the dribble, and solid ball handling ability … Plays hard on defense, has the size and quickness to stay in front of both point guards and shooting guards … He should be a good defender in the NBA … Has good awareness on defense … He has an NBA pedigree with his older brothers Jrue Holiday, and Justin Holiday (who are six and seven years older than Aaron) excelling in the league … He knows what is ahead of him from that standpoint, with valuable advice from his older brothers … He has really improved from his sophomore year to junior year (12.3 points to 20.3 points) … Really embraced the expanded role … Free throw percentage (83%) and 3-point percentages (43%) increased as well … Pretty durable, playing in 101 games during his three years at UCLA, averaging 31.8 minutes per game … Does a good job defending without fouling (2.6 fouls per game) … Good length. Has a plus 5-7 inch wingspan to height …","Listed at 6’1”, 185 pounds. He’s small for an NBA point guard, though his wingspan helps … Despite what some would consider ""combo skills"", lay the point position due to size limiatations … Lack of size and leaping ability make it difficult for him to finish at the rim … He’ll need to adjust to the size and speed of the NBA and further develop his floater and ability to get shots off quickly … Needs to improve upon fighting through screens, but does a good job of recovering … Needs to do a better job of closing out on shooters and not allowing open shooters to get space … Gets careless as a floor general. Needs to do a better job taking care of the ball (5.8 assists/3.8 turnovers). Assist-to-turnover ratio needs improvement … Will turn 22 in September, making him one of the older first round point guard prospects available … Could stand to tone his body some, but has good strength …",73,185,21.74
Anfernee Simons,24,"6’3.5 combo guard with solid length: a 6’7 wingspan and 8’2 standing reach … Good perimeter scorer … Led the Under Armour Association in scoring with 20.4 points per game and averaged 11.6 points per game at the NBPA Top 100 … Shot 43.9% from the floor over the Under Armour Association and 43.3% at the NBPA Top 100 … Shoots very well and consistent from three off both the catch and dribble … Finished second on the Under Armour Association in 3PT% at 42.2% while making 3.3 per game … He also shot 41.7% from three at the NBPA Top 100. Has a quick release, only needs a little bit of space to get his shot off and draws fouls on three-point attempt … Good court vision and ball handling ability … Shoots well off screens, also good pick and roll ball handler … Shoots and scores well from midrange … Solid touch on floater … Reliable free throw shooter … Made all 11 free throws at the NBPA Top 100 and finished third on the Under Armour Association shooting 79.1% from the line … Quality rebounder for position. Averaged 5.5 per game over the Under Armour Association … Above average athleticism. Excellent speed with the ball and quick first step … Has defensive potential with his length and quickness … Averaged 1.3 steals per game over the Under Armour Association …","Body is still a long ways from being NBA ready … Labeled as a combo guard but can improve point guard and playmaking skills … Doesn’t have a high assist count yet … Usually played off the ball but only averaged 1.3 assists per game over the Under Armour Association … Finished with 12 assists to 13 turnovers at the NBPA Top 100 … Although shot is quick, he has a bit of a low release point … Good athlete and although smooth, he’s not incredibly explosive … Lacks strength, only weighed 181 pounds at USA Basketball … Although his weaknesses can improve, he’s behind when comparing him to other draft eligible prospects …",75,185,19.05
Moritz Wagner,25,"A protoypical pick-and-pop big man, Wagner has a great combination of size and skill … Shot 39% from 3 his last year at UM, a great number for a 6’11"" guy … Crafty scorer who can get open looks and get creative both around the rim and on the perimeter … Faceup 4 with decent handles and a really good first step at 6’11""… Runs the floor well in transition, creating a lot of opportunities at the rim in those situations … Efficient player who shot 53% or better each year of college … Patient inside with a variety of post moves … Quick hands that allow him to strip the ball when playing help defense … Good feel for the game, provides leadership and instinctiveness on the floor … Shows a lot of determination … Not a great athlete but has shown the ability to hold his own when isolated on the perimeter against Big Ten guards … Good hands and pick-and-pop threat make him ideal pick-and-roll big … Deadly spin move when finishing at the rim …","What may have worked with his faceup game in college will likely be much more easily neutralized in the pros as defenders are quicker and longer … Not a great rim protector and not really athletic or quick enough to defend the 4 either … May be neutralized to merely a stretch big at the next level … Average rebounder for a 6’11"" guy … Does not project to offer a lot of versatility at the next level besides being a big guy who can shoot and occasionally score inside … For a 40% 3point shooter, he surprisingly struggles from the FT line at below 70% …",83,240,21.17
Landry Shamet,26,"After an excellent freshman season, Shamet has become one of the best lead guards in the nation this year … He has ideal size for the point guard position in the NBA at at 6-4 with long arms … He is not the most explosive athlete, but he has a very high basketball IQ for a player his age and makes great decisions with the ball … As a freshman, Shamet posted a three to one assist to turnover ratio for the season.  ..While that has gone down slightly this year due to an increased workload, he is still averaging an outstanding 2.5 assists to one turnover … He always plays the game under control and commands the offense exceptionally well … Shamet has the ability to play at several different speeds with the ball in his hands and gets his teammates the ball in rhythm and where they can make plays … He is also terrific in pick-and-roll situations, where he ranks in the 79th percentile as a pick-and-roll ball handler because of his ability to make plays for others while not getting sped up … Shamet has proven to be a versatile offensive player, making the switch from shooting guard to point guard last year … While primarily used as a point guard at Wichita State, he is a very efficient offensive player off the ball as well, as he ranks third in college basketball in points per possession (1.521) off of spot-up situations (100th percentile) … In an NBA that particularly emphasizes offensive versatility nowadays, Shamet’s ability to play both on and off the ball at a high level will serve him quite well … He is a good passer, but the skill that will best translate to the NBA is his shooting ability … His size allows him to shoot over the top of smaller guards, and he has a beautiful mid-range pull-up jump-shot, which cannot be said about most college guards … He shoots 45.5 percent on half-court jump shots and is a threat to score from anywhere on the floor … Shamet is also lethal from three-point territory with range out to the NBA line … He is shooting 44 percent from three this season, the second consecutive year that he has shot over 41 percent from downtown … He is also a very good free throw shooter, having recorded two straight seasons with at least an 80 percent clip … Despite underwhelming athleticism, he is crafty, picks his spots wisely and is surprisingly an excellent finisher at the rim (59.1 percent) …","While he does in large part make up for it with his high-IQ and skill, Shamet’s lack of burst off the dribble will limit his upside at the next level … At the college level, it does not hinder him that often, but in the NBA he will be up against much more explosive and skilled guards every single night … Shamet also still has some developing to do, physically, in order to reach his full potential … He will need to add some strength and muscle in order for him to endure a full NBA season and withstand the physicality of the pro game … While he is a very good finisher at the basket in college, it will be much more difficult to replicate in the NBA without him adding a few pounds of muscle, especially since he does not have elite explosiveness to compensate for it … There will also be questions about what to do with Shamet defensively at the next level … While he has the size and length to challenge point guards, he struggles to stay in front of quicker players … He may have to be a guy that relies on his length to come up with steals and blocks in order to at least be semi-productive on the defensive end … However, forcing turnovers or contesting shots has never been a true strength of his … Shamet has also had multiple foot injuries throughout his career, so there may be concerns of whether that will continue to be an issue going forward …",77,190,21.29
Robert Williams,27,"Possesses really nice combination of size and athleticism … His huge (near 7’6) wingspan allows him to block shots and play bigger than his 6’9 height … 240 pound frame prevents him from being bullied around the rim … Moves very well for his size, both with and without the ball … Does a good job of anticipating where missed shots will go and is very good and getting position inside … Rebounds the ball high in the air, doesn’t just let the ball come to him … High rebounding rate on both ends of the court (12% offensive rebound rate, 23.7 defensive rebound rate for his career) … Rebounds with two hands and grabs boards both inside and outside of his area … High level shot blocker, uses anticipation, length and vertical to deny shots near the rim … Has worked to develop an offensive repertoire both facing up and on the low block …  Can use his explosive leaping ability to finish strong around the rim and has the strength to power through contact … Wants to play a physical brand of basketball which allows him to not only get to the free throw line, but also cause foul trouble for opponents … Not a black hole in the post, is willing to pass it back out and repost … Should be able to add muscle to his frame still … Doesn’t find himself in foul trouble often … Progressed from lower ranked prospect to a possible lottery pick …","Has a tendency to leave you wanting more. Disappears for stretches of games, particularly offensively … Competitive level has been questioned by some … Doesn’t always seem in control on the court, opponents can speed him up and make him uncomfortable … Has been working to extend his range, but still lacks any consistency with his jump shot … Very poor free throw shooter who needs work on his shot mechanics … Sometimes relies too much on his athleticism … Still a raw prospect who, despite making a big leap in development his freshman year, didn’t progress nearly as much as a sophomore … Can become complacent when the offense is flowing through teammates … Inconsistent performer,  especially as a scorer … Can struggle to make major offensive impact when he doesn’t have the physical advantage over his competition … Has a habit of posting in space instead of fighting his opponent for position … Some of his deficiencies have been covered up by playing in Texas A&M’s frontcourt (along with Tyler Davis) where teams can’t double Williams … Sometimes can find himself out of position defensively, this can likely be remedied with more experience, however … Was suspended to start sophomore season, raising some red flags …",81,240,20.69
Jacob Evans,28,"What he is best at is his ability on the defensive end … Under Mick Cronin at an elite defensive program at Cincinnati, he averaged 1.3 steals last season and remained one of the top defenders in the American Athletic Conference … One thing that sticks out for Evans is his size and frame for a wing … He stands at 6-6 with a 6-9 wingspan … His size did and will continue to create mismatches with smaller guards … He is very young coming out of college and has lots of time and years left for improvement … That frame and size can help him guard all kinds of guards at the next level and create more versatility … One of the best aspects of his game last season was his awareness and patience on offense … He was very smart with the ball, never forcing bad passes or creating bad turnovers and creating good offensive sets for his team … He pushed the pace well in transition and make plays for himself and teammates in scoring opportunities on fastbreaks … Evans is a good finisher at the rim and under the basket he knows what to do …Overall, his basketball I.Q. is already very high and he knows where to be on both sides of the floor at all times …","Evans remained wildly inconsistent all season in all facets … While leading the team in scoring, he has eight games of single digits, raising the questions of effort issues or decreased play under better pressure … He is a big guard, but his rebounding numbers didn’t translate to size, only averaging 4.7 boards per game and never having a game last season of more than eight rebounds … At the next level, his size must become more of a factor … For his young age and room for growth, it also might mean he doesn’t have enough reps or experience in college for the next level … Sometimes, his selflessness on offense was too passive and not taking advantage of the best opportunities… Evans was a good player under the rim, but he needs to get better above the rim and learn to play through contact and be effective … He isn’t going into the pros elite in any aspect …",77,200,21.02
Dzanan Musa,29,"He is a leader and has a strong personality … Not afraid of the big stage, since he is dealing with high expectations since he was 15 years old … He plays with passion … Has good size for a wing … Versatile player who can play from point guard to small forward … Better athlete than everyone thinks … Has a good first step that helps him blow by opponents … Has High basketball I.Q … Natural scorer… He can create his own shot at a great level… Has a quick release that makes it difficult for opponents to block his shot.. Can score from anywhere on the floor… He can score off the dribble with ease … Very good at scoring on straight line drives… Although he is a right hander he excels driving and finishing with his left hand … He can catch fire at any time and score in bunches … His Mid-range game has improved through the years … He has added some floaters to his game, that have helped him evolve as a scorer … His range has expanded and has gone all the way to up the 3-point line … He has been used on Catch and Shot situations with mixed results, but potential is there… Good ball handler with a great change of pace dribble … Knows how to use a screen set for him on and off the ball… Very good on Pick and Roll situations as the ball handler, can either find the rolling big or look for his own shot … He can do the occasional coast to coast thanks to his ability to do a little be of everything … Good passer… Has a good court vision and can find the open man when he is concentrated … Probably the best player of his generation in Europe at creating contact and drawing fouls … Has improved as a free thow shooter… Good rebounder for his position, expecially on the defensive block … Knows how to read the game and make steals… Has active hands on defense … He can be a solid defender when he is locked in…","Playing with passion isn’t always a good thing, since he occasionally gets caried away by his emotions … He has an incosistent motor, with a lot of ups and downs even in the same game … He is a better athlete than most think, but he is still just an average athlete by NBA standards … He must bulk up considerably … Has a peculiar body structure with a slight hunch back with small chest and waist, so it’s not certain how he can really bulk ip … Lacks elite explosiveness … He doesn’t really have bounce off one foot when driving to the basket … He has a short wingspan (measured at 6-9) … He is mostly a streaky shooter for now.. He needs to improve in Catch and Shot and Spot  Up situations… His off the ball game needs work… He must learn to be effective when he doesn’t have the ball in his hands… Has problems against athletic wings on both ends of the floor… Can’t really finish through contact because his upper body isn’t strong enough… Has problems finishing against length because of his athletic limitations… He really likes going to his left and has problems when he is forced driving to his right… His mid-range game still needs improvement.. Should add some Post moves to his arsenal to explore miss-matches… Must learn to let game come to him when his shot isn’t falling and not force things…. He could improve his on the move passes… Can be turnover prone at times… His short wingspan limits him on defense… His lateral quickness is average… He is not always focused on defense, mainly because he is used to be “The Guy”at smaller level and didn’t want to spend energy on that end of the floor… Struggles on defense against explosive wings… His low stance on defense needs work… Needs to improve his off the ball defense… Gambles and goes for the steal, which adds pressure to his team…",81,195,19.13
Omari Spellman,30,"Despite a lack of ideal height, has the physical stature and build to hold his own inside … Has the ability to face up against other big men and is capable of pulling opposing bigs away from the rim when his shot is falling …  Shot over 43% from outside the arc this past season for Villanova … Does a good job of getting his feet underneath him on his shot … Is capable of setting up his drives with jab steps and rip through moves, but doesn’t utilize that skill enough … Is light on his feet and often is able to get rebounds simply by being the first to get in the air for it … Is aggressive going for rebounds … Possesses good shot blocking instincts and a desire to protect the rim … Is able to fit in to a team concept, not somebody that will routinely force his offense to the detriment of offensive flow … Creates extra opportunities for his team offensively with aggressive offensive rebounding. Skilled at finishing off of offensive rebounds …","One thing working against him is that he is relatively old (21 years) for a player that played only one year of college basketball … Lacks great footwork in the post. Can settle for the three point shot at times instead of making the defense work … Despite his strength, doesn’t wear down the defense, averaging less than 2 free throws per game … Was not asked to be a big time scorer in college, scoring in single digits 15 times … Is prone to making silly mistakes occasionally, especially on defense, which can lead to foul trouble for him … Can struggle against opponents that match or exceed his size and athleticism … Not somebody that a team can go to at this point for a basket in the half court in a big moment … Doesn’t always cut with a purpose offensively or make crisp moves off the ball … Possesses questionable free throw mechanics for a skilled shooter, which contributes to him shooting 70% from the stripe … His post up game lacks polish, leading him to force jumpers from the post instead of effectively utilizing post hooks or step through moves … Due to a lack of polish, he can become predictable in the half court … Had some medical reports that teams mentioned could affect his draft stock ..",81,255,20.93
