Name,Pick,Strengths,Weaknesses,Height,Weight,Age
Dennis Schroder,17,"Point guard with effortless blow by speed to get by opponents virtually at will … At 6’1-6’2, he has a huge wingspan at 6’7 1/4 … Shows good form on his shot and his stats back that up, hitting 40% from 3 (on 3.3 attempts per game) and 84% from the line, averaging 11.9 ppg in 24 mpg during his season in the German Bundesliga … Solid passer. Vision and playmaking skills seem to be developing nicely … In the Hoop Summit he displayed a reliable handle and the ability to play under control at a high rate of speed, setting up teammates for buckets as well as an emerging pull up jumper. Granted that was against a talented but inexperienced group of high school prospects … A solid defender, showing a good understanding of spacing and staying in defensive position with his hands active without reaching. Displays a lot of potential to be an on ball pest with his quick feet and huge wingspan … Shows a developing tear drop and would be well served by perfecting it … Also has a deft spin dribble move … Schroeder’s elite level speed is his biggest weapon and gives him a lot of intrigue as an NBA prospect …","Still raw, efficiency numbers this season could have been better … His 3.3 to 2.9 a/to ratio display his need to become a more efficient ball protector and distributor. Though it is important to keep in mind that he’s still just 19 … Despite his 40% 3 point shooting numbers, his shot appears to lack the ability to extend out to NBA 3 at this point, as he shoots a bit of a set shot … Just 168 lbs. Frame is slight so getting stronger will be important. At this point he can be easily muscled and knocked off balance by bigger and stronger guards. Narrow shoulders mean he’ll likely never be a physical player … Added strength would allow him to finish after contact and better utilize his ability to get into the paint. It would also benefit him defensively if opponents attempt to post him … Needs to develop the ability to go left. He is too right hand dominant making it easier to defend him by overplaying his right … Much more effective shooting from spot up than off isolation. Gaining the ability to go left would help in this area … Lacks experience playing against a high level of competition, having played this season with a low level German team (New Yorker Phantoms) with lower level Americans and Germans, and the team struggled (13-19) … Will need to develop into a vocal leader as a lead guard … Must become more adept running the pick and roll as a ball handler … Solid athlete but not a dynamic, above the rim type of finisher …",74,168,19.79
Shane Larkin,18,"A winner. Tough nosed, confident, competitive PG with solid leadership abilities … Quickness and leadership gives him a real chance to overcome size deficiencies … In today’s NBA game, being able to effectively run the pick and roll is crucial, and that’s Larkin’s greatest strength … Shows nice quickness, quick reflexes and hand speed … Very crafty, cerebral. Anticipates extremely well and always seems to be a step ahead of the competition … Rebounds the ball especially well for a sub 6 foot guard … Solid all around point guard skills showing the ability to find the open teammate as well as handle the ball against pressure … Excellent handle … A good shooter showing the ability to knock down the 3 ball with consistency. His shooting percentages (48% fg, 40% from 3, and above 80% ft over his college career) displays his highly efficent shooting ability … A clutch performer and determined individual … 2/1 assist to turnover ratio (4.6 to 2.3) is the mark of a quality floor general … Plays with a fearlessness that makes him highly efficient … Solid one on one ability with a quick first steps to get into the paint … Utilizes a solid crossover as well as a step back move to free himself for jumpers along with drives into the paint … Understands how to use screens to get free looks … Catch and shoot ability is also good … Shows the ability to utilize the floater, which will be important for him to polish … High character guy with great background to make it in pro sports as the son of Hall of Fame shortstop Barry Larkin … Mind over matter. Shows a lot of will power to succeed … Positive attitude. Team/clubhouse guy. Will find ways to contribute …","His lack of size and length puts a cap on his overall potential and will make becoming a starter in the league a serious challenge, there are some questions about whether or not he has the ability to stick in the league at all. Does not have the ""look"" of an NBA PG, but was under-recruited for the college game as well … Not an above the rim, dynamic athlete. Lack of great length makes finishing plays at the rim difficult … Big, athletic guards have given him trouble in college … A solid defender on the NCAA level, but his lack of size will make him a target for post up mismatches. Not a lock down kind of guy … Better in half court situation than in transition, offensively. His lack of athleticism will be more of a factor at the next level against bigger and stronger point guards … Born in 1992, he’ll be 21 before playing in an NBA game so a little old for a sophomore …",71,171,20.75
Sergey Karasev,19,"Sweet shooting lefty with a great deal of scoring acumen … Needs very little room to get his shot off, great at stretching the floor … Strong basketball IQ for a player who is yet to turn 20 … Has solid court vision/imagination and is a willing passer … Some ability to put the ball on the floor in the half court set … Shows toughness, fighting for rebounds, even with a lack of strength … Has spent the past year as a main scorer on a professional team with solid efficiency … Definitely seems to have a willingness to come over and play in the NBA, not much worry about a hold out … Will compete defensively and has nice size for either wing position …","Still relatively underdeveloped for the physical rigors of the NBA … Can be bothered by superior length and athleticism … An average athlete, this could really hurt him defensively on the pro level. Lacks great lateral speed making him a liability in isolation … Overall speed is less than ideal for a SG … Very inconsistent shooting from the midrange during his professional play … Spends too much time behind the arc and can fall in love with the long ball rather than mixing up his offensive repetoire … Will have to go through a drastic role change and culture change upon entry to the league … Needs quite a bit of time in the weight room before being considered as a rotation option at the NBA level",79,197,19.68
Tony Snell,20,"Snell possesses a picturesque shooting stroke and an easygoing on-court style … If he doesn’t do it smooth, he doesn’t do it … Sneaky explosive – makes your draw drop every now and then … At 6’7 he possesses intriguing size for the shooting guard position … With a high release and solid elevation, he gets unperturbed looks at the bucket. His shot is unblockable … His jump shot and range are NBA ready right now … Lights out in catch and shoot situations coming off screens and curls; reads defenses and knows how to get open … Boasts a “special” 65.3% adjusted FG% shooting off left side screens … Sets his feet quickly with no wasted movements—right up into the shot … When afforded time to release in rhythm, might as well just put three points on the board (39% 3PT) … Snell scored 12.5 points per game as a junior, including .98 PPP against man defense … Cold blooded shooter in late clock and clutch situations … He knocks down 84% of his free throws … Talented ballhandler who can run the show in a crunch … Efficient decision maker in the pick and roll … Patient and shifty, effectively utilizes change of pace … He’s a capable off the dribble playmaker with good vision (2.9 AST) and a knack for drawing the defense (despite his preference to pass) … Thrived in New Mexico’s ball movement predicated offense … Dynamite on-ball defender – opponents scored 18.8% of the time against him when isolated … Very good lateral quickness and tremendous length for a perimeter defender … Exhibits plus level defensive awareness.","He shows killer instinct at times, which only makes his lack of a consistent aggressive mindset more exasperating … Smooth to a fault. Passive and goes with the flow, doesn’t ensure that he gets his own (9.7 FGA) … Snell has not displayed a clear cut desire to improve and fully utilize his physical gifts .. While not quite as frail as he’s portrayed, his frame is capable of housing added muscle in the 220 lb. range … Deltoid muscles of the shoulder are defined. Nevertheless, he will need to add strength to contain new breed of power 3’s .. Despite a quick first step and explosive leaping ability, he’s hesitant to drive … Contact is not his favorite (2.9 FTA) … Difficulty handling the rock and creating his own shot against pressure — scored .59 PPP in ISO opportunities (2.1 TO) … Reluctant to dribble into his jumper when isolated … There is substantial room for growth in the mid-range department … He buys himself free space from the foul line extended by being a long-distance threat, would be well served to use it (flaring/curling off screens and off the bounce) … Snell needs to play behind a greater sense of urgency rather than letting the action dictate his role.",79,198,21.64
Gorgui Dieng,21,"Bigman with excellent length and defensive potential … 7-foot-3 wingspan gives him exceptional length and makes him a potential rim protector … His bread and butter is his ability to defend as he shows solid lateral foot speed and the ability to smother opponents and limit their open looks … Shows natural timing on blocked shots, and does a solid job of not biting on fakes and exploding on blocked shots … Surprising touch on his mid range jumper considering his lack of all around offensive skills … Uses his length, size and ability to leap off of 2 feet well to grab rebounds … Has become an effective half court player when given an open look from mid range … Scores mainly on face up shots within 10-12 feet of the basket … Put on solid strength over the past year and after appearing to lack strength early in his college career, it no longer looks to be a deficiency … Solid decision maker and passer for a big, had a positive a/to ratio as a senior … Considered hard working player and a high character guy who was an excellent run/jump athlete before becoming a collegian and joining Louisville …","Lacks great post skills, scoring most of his points on open looks around the basket or face up shots … Limited offensively and likely won’t ever be much of a scorer. Even as a senior failed to average in double digits … FG% is low for a post guy showing his inability to convert a high amount of inside baskets … Midrange shooting is good but touch on plays around the basket is average at best … Will need to develop a back to the basket game and go to move … Not a very effective transition player. A bit of a plodder … Lacks great hands … Leg strength and balance is questionable as he is much better while on balance and explodes off two feet much better than one foot … Lack of body control limits his effectiveness, making plays in transition or when moving toward the basket … Stiff legs. Legs and ankles appear to be very tight, limiting his ability to make adjustments on the fly … Dieng is already 23, so his upside is questionable …",83,230,23.45
Mason Plumlee,22,"Big forward with NBA run/jump athleticism … Experienced, four year player who showed solid production and some development in senior season …  Tough nosed player, willing to do the dirty work … Brings consistent energy to the floor. Surprising for a 6’10 guy … Uses his size and athleticism well on the boards. Averaged over 10 rebounds per game as a Sr. … A very good leaper, adept at converting ally oops when given an opening to the basket … Does a good job of playing to his strengths … Contributes without needing to have plays run for him, crashing the glass and converting put backs … Has developed some serviceable hook shots and post moves around the basket … Generally was able to outclass opponents athletically to score many of his points …","While he did show some progress in Senior year, lacks much of an offensive repertoire … Came into college as mostly a face the basket forward, his post game remains a work in progress … Mechanical. predictable post game. Somewhat stiff, robotic, in his movements. Post moves seem predetermined and if the defense is able to react, he struggles to make counter moves … For as athletic as he is, lacks great defensive ability … Lacks great anticipation and ability to make adjustments … Not a vocal leader …. Lacks a great deal upside … Some of his senior development has to be attributed to opportunity …",83,238,23.33
Solomon Hill,23,"Versatile combination forward possessing full complement of mismatch tools … Takes smaller defenders into the post where he has good footwork and quickness … Punishes less agile bigs with solid handle and craftiness off the bounce- isolation aptitude with variety of spin, cross-over and hesitation moves … Decisive and aggressive (4.5 fta) finding his way into the paint consistently … Efficient scorer (50% fg) both within and outside of team offensive structure (12.9 ppg) … Thrives on contact and is deceptively powerful in compact frame … Soft touch, uses glass and angles effectively … Old school style … Three-pointer has become respectable weapon in his arsenal (1.1 makes, 39%), a statement that could not have been made in 2009 … Rebounds as a result of instinct and battling (7.7 reb) … A natural facilitator- skilled passer (2.6 ast) with legitimate court vision and feel … Has made steady improvements each season, adding new dimensions and fine-tuning strengths that might have been a tad raw … Deceptive fiurst step and solid crossover are hidden skills in his arsenal …","Hill is a tweener forward, lacking the speed and quickness to reside on the wing or the size and strength to contain true 4’s … Exposed moving side to side … His wide range of skills overshadow physical deficiencies at the collegiate level … Lacks explosion around the basket, reliant on lower body strength as a shield and long arms … Shooting stroke has dramatically improved, but he needs space for a deliberate release … Does not possess natural shooter’s footwork … Pull up jumper off the dribble is non-existent (could function as pick and roll threat with space to work) … Tendency to get careless (2.5 to), overdribbling and forcing the issue on low percentage pass attempts- his creativity and vision work against him at times … Has not been forced to take on a primary or even secondary scoring load- that could and should change as a senior … All in all, Hill is an auxiliary piece at the next level bringing eclectic and oft-forgotten dexterity to the table …",79,226,22.29
Tim Hardaway Jr,24,"Scorer with good size and athleticism for the 2-guard position … Worked hard during offseason before junior year to improve upon and become a proficient 3 point shooter, knocking down 37% of his 3s on over 5 attempts per game … Plays with good energy and intensity. A self starter, not a player that needs to be pushed to get the most out of his abilities … An above average run jump athlete, excellent in transition. Finishes well on the break … Professional approach … Hard worker, competes hard … Accepts his role within a team concept and plays unselfish … Solid decision maker and passer at the 2 position, maintaining a positive a/to ratio throughout his college career … Scoring numbers did not increase substantially, but his efficiency did … Pro jumper. Shows great form on his shot. Gets a lot of lift and shoots the ball from a high release point … Stays active and moves well off the ball. Does a good job of freeing himself and shooting off of screens … Shows pick and roll ability as ball handler … Benefits from being the son of a former pro, having grown up around the game shows excellent maturity and perspective of what it takes to be a pro which should help with the transition to the next level …","Doesn’t have great foot speed or a quick first step which limits his ISO and driving ability … Legitimate concerns about his ability to create his own shot … Body lacks great strength. Appears a little frail, which allows him to be knocked off balance more easily … Solid but not outstanding defender due to below average lateral speed … Ankles appear tight … There are some concerns about his legs and how they will hold up over time … Lack of foot speed allows opponents to crowd him and limits his spot up efficiency … Questions about whether he’s a stong enough athlete to eventually become an NBA starter or if his ceiling is as a rotation guy … Mid range game could use some improvement … Did not have a very good tourney performance as his shot abandoned him to some degree and he failed to have a real break out performance …",78,200,21.3
Reggie Bullock,25,"At 6’7, 207 pounds, Bullock has good size and length for the NBA SG position … Showed vast improvement in each season at UNC shooting the ball and was one of the ACC’s top 3 shooters this year … Took on much more of a leadership role at UNC his junior year and was easily Carolina’s most consistent performer … Shot almost 44% from deep on 5.8 attempts per game (over half of his overall field goal attempts a game) … Has a text book shooting stroke and a quick release … Moves well without the ball and shoots it very well running off of screens or spotting up for open looks … Bullock is a very smart player that plays to his strengths and ""stays within himself"" … Prudent ball protector. Only averaged 1.2 turnovers a game while playing the most minutes for the Heels at 31.4 per game … A great rebounder for his size (6.5 per game), especially evident when UNC switched to their smaller line up late in the season … Has a nice Euro step move when going into the lane … Could turn out to be the perfect scoring role player for a team in the NBA …","Plays a finesse game and could stand to get a lot tougher … Bullock does not possess great 1-on-1 skills due to his lack of ball handling ability and ability to drive by opponents … Will need facilitators on the floor to set him up as his ability to create shots is virtually nonexistant … Despite being highly recruited and seen as an elite athlete in high school, did not show it while at UNC … Rarely even tried to dunk the basketball and sometimes would miss close range shots because he did not go up strong with the ball .. Did not take the offensive strides many expected in his new role his junior year. Decent at finishing around the rim but definitely needs to develop a better floater/tear drop game to succeed at the next level … Not an aggressive enough player going to the rim, evidenced by him only averaging 2.1 free throw attempts per game … Needs to improve his ball handling if he ever wants to be an NBA shooting guard and strength if he wants to be a starting forward … Considering his size and athleticism, Bullock should be a much better defender. He doesn’t seem to put the same emphasis on it and his focus and intensity are not great … Doesn;t seem to like to get his hands dirty and get physical on the defensive end and his numbers show that he’s a below average on ball and overall defender … Leaves you wanting more, and wondering if he had more competitiveness and toughness how much better he could be …",79,200,22.3
Andre Roberson,26,"One of the NCAA’s premier all-around rebounders, willing to sacrifice his body for boards … Gets off the ground really quickly, great recovery for second jump … Plays much bigger than his height, has the tenacity to be a viable defender for either forward position … Good nose for the ball, has an ability to play prevent defense and patrol the passing lanes …  Has timing to block shots occasionally … Showed great improvement as a passer during his time in college … Willing to put his body on the line, setting screens and taking charges … Can get baskets in the paint on hustle plays, shot a very high % from inside the arc … In very good condition, played a high volume of minutes in college … Led a very successful entry into the Pac-12 conference, energy is high and contagious, large attribution to the most success Colorado has had in years …","Possesses below average ball skills, shooting ability to play on the wing and lacks close to ideal size to play the 4 spot … Never developed into a go to offensive player, range is very limited … Slightly low release on his shot, has difficulty creating separation … Did not get to the foul line very often and shot a very poor percentage when he did … Worked on stretching his range with incredibly limited success this past year, overall shooting percentage and offensive efficiency dropped quite a bit … Has a lot of trouble when pressured, can be forced into mistakes if he has to put the ball on the floor … Plays with wiry strength, yet is still very slight at under 210 lbs … Played very little SF in college, could be major adjustment on the offensive end in the professional ranks",79,206,21.58
Rudy Gobert,27,"Gobert has an amazing (7-foot-9) wingspan combined with a skinny but athletic frame … Coordination and ability to run the floor are above average for a big man  … His agility and reflexes make him a solid athlete, even by NBA standards … He has a reliable hook shot with his right hand plus he has good instinct for the put back … Shot shows solid touch, giving him nice potential to develop further offensively … He’s really fast running the floor, and when he has momentum he’s difficult to stop, thanks to his speed and coordination … His mobility makes him difficult to guard for opposing bigmen, especially in pick and roll situations, often generating mismatches … His wingspan allows his team to put defensive pressure on opponents …Rim protector. His length disrupts passing lanes and he makes the basket difficult to reach for opposing guard’s penetrations … He has good timing for blocks, thanks to his agility and coordination … His length makes him a formidable presence in the post and he should be able to develop into a shot blocker / changer / intimidator … Shows a good body to add weight, and his toughness is also not a big area of concern and should improve along with his strength, over time …","He needs to bulk up his upper body, in order to be able to withstand the extra physicality at the NBA level … Lacks great leaping ability, though his length helps … His shooting range is limited to the painted area, and needs to be expanded … Mostly faces the basket and needs to work on his back to basket moves … He lacks a jump shot from the midrange and also is predictable and mechanical in his moves, lacking fluidity, even though he’s pretty reliable from the free throw line … His offensive movements are rather raw, he needs to add confidence to his game, sometimes he seems too stiff and mechanical … He’s able to take post position effectively but he still lacks a safe and reliable go to post move … He’s a reliable rebounder but with his physical tools he could be even better … He has a mild demeanor, sometimes he appears to play with a reduced gear, lacking much competitive fire … At times, his lack of a great feel for the game becomes apparent as he fails to recognize plays before they develop or doesn’t finish off plays with enough aggression …",86,238,21.02
Livio Jean-Charles,28,"Livio is a very long (7’2 wingspan) and fluid athlete who plays with high intensity and energy … Excels in the role of garbage man, slashing to the basket and scoring on put backs … Very agile player showing excellent speed in the open floor … A strong defender doing an excellent job of crowding opponents using his great length, reflexes and quick feet … A scorer more than a shooter, but shows the ability to knock down mid-range jumpers with solid form … Crafty around the basket and shows the ability to face up and get by his man and to the rim … Good attitude. Hard working kid who shows the desire to improve … Fits the role well of an energy role player, providing a spark with effort, defense and some scoring, without needing plays called for him …","A tweener for the NBA. Has the size/length to play the PF position, but is more of a finesse guy who plays well in space instead of banging in the paint … Lacks upper body strength to be able to withstand contact against NBA bigs … Should improve upon post game .. Narrow shoulders, thin bone structure, and therefore doesn’t appear to be the type that can add much upper body muscle mass. Will likely peak at 225-230 lbs … Needs to add more range and consistency to his shot … Not an incredibly explosive athlete, but solid and is very fluid and quick …",81,217,19.65
Archie Goodwin,29,"Shooting guard with elite quickness and athleticism who flashed immense talent in his freshman season, frequently blowing by defenders and converting plays at the rim with dunks … Has excellent body control and shows a strong ability to finish on the move, knifing through the lane and contorting his body to elude defenders … Displayed a nice crossover, as well as a step back, fade away jumper that he utilized on occasion … At his best when he can isolate and get by his man and find an angle to the basket … Huge wingspan and excellent athleticism makes him a strong finisher at the rim … A true boom or bust type of prospect who early in FR season was widely projected as a one and done lottery pick … Excellent handle for a shooting guard and when combined with a quick first step, he becomes a handful for opposing shooting guards to contain off the dribble … Shows the ability to drive right and left and his ball handling ability is one of his most intriguing assets, showing a lot of room for improvement … Has tremendous length with a 6’10 wingspan, essentially allowing him to play an inch or two bigger than his 6’4 size … Shows a solid ability to shoot off the dribble when he can develop a rhythm, as opposed to spotting up or coming off screens. Still better at creating shots than making them … His length and quickness gives him a lot of defensive potential … Does not suffer from lack of confidence. If anything, he is overconfident in his abilities … His upside is considerable, but there are a lot of variables that must be addressed for him to get there …","Extremely raw … Doesn’t seem to fully understand how to utilize his physical gifts yet, which is why him leaving after one season is a definite head scratcher … Jumpshot is flat, low trajectory, and lacks a fluid release … His shooting motion is in need of reconstruction as he sort of slings the ball with a release that lacks touch or consistency … Inability to shoot is a major concern, making Goodwin a likely long term project as a NBA contributor … Defenders will be able to sag off him and dare him to shoot, thus neutralizing his driving ability until he resolves his shooting issues … Makes a lot of highlight plays, but gets caught up in playing hero ball far too often and loses touch with team basketball … Was used at the point guard position when Ryan Harrow sat early in the year and his lack of point guard skills became very apparent … Lacks great vision, which is a major detriment considering he is so ball dominant … Decision making came under fire as he had numerous games where he forced things, with out of control drives bowling over defenders, and drawing charges and turning the ball over … ""I can’t coach you"" was a documented quote that Coach Cal said to Goodwin at one point late in the season. There are legitimate concerns about Goodwin’s coach-ability and maturity level. Therefore how well he interviews and tests with team’s psych evaluators will be crucial for him … Still has a long ways to go in learning to play off the ball, how to set up screens and spotting up … Basic Shooting Guard 101 … A strong candidate to be a second contract contributor … His lack of readiness creates a real fear and it could be 3-4 years down the line before a team is able to capitalize on his upside … With his proficiency at getting by defenders and into the paint, it would benefit him to develop a runner in order not to draw charges or get shots blocked by Oak Trees in the paint … While a solid defender in college due to his top shelf athleticism and length, he could become much better with some attention to fundamentals and not gambling on steals … His defensive ISO numbers were poor as he bites on fakes and reaches too often … Hit just 17 of 64 three pointers on the season, 26.6% … 64% from the line is on the low end for a 2 guard, and it would benefit him greatly to improve on it as a guard that thrives on attacking the basket …",77,189,18.87
Nemanja Nedovic,30,"Nedovic has standout athletic abilities, probably the best in Europe for his position, combined with a solid physical structure from the muscular standpoint … In the open court he’s really effective, with the ability to finish above the rim basically on every transition … He has the ability to beat defenders thanks to his quick first step and his crossover moves, especially after the screen in pick and roll situations … He shows nice ball handling, good P&R execution and effective decision making especially in the open court … He has a slashing style of game, able to draw fouls and withstand contact when off balance … He plays with maturity and confidence, showing reliable leadership skills … He shows some glimpses in P&R situations, especially in the first seconds of the offense.","As a combo, he’s a little bit undersized to play at NBA level … Even if he’s athletic and explosive he lacks elite speed with the ball in his hands to beat defenders in ISO situations … His shot lacks consistency even if he has good mechanics and technical basis (he showed good progresses since last season) … There’s still a lot of work to do with his jump shot, especially pull-up off the dribble… He still needs to develop his playmaking skills since he has to add more consistency … He’s not a point guard but rather a combo at the moment … On the defensive side he could struggle against NBA point guards due to average lateral speed …",75,190,22.05
Allen Crabbe,31,"A lethal spot-up shooter with terrific range … Text book shooting form. Displays a consistent stroke with excellent mechanics on his jumper, releasing the ball off his fingertips with great ease in one silky-smooth motion … Has outstanding footwork and generates proper elevation on his shot. Squares his shoulders and feet to the basket … Appears to have tremendous range on his 3-ball, and has shown the ability to drain it from the NBA-line with no hitch in his natural release … Due to his feathery touch and the great feel, he excels when it comes to converting on floaters and various acrobatic attempts in and around the paint … Understands how to move wihout the ball … Has shown flashes of creating opportunities off the bounce in a ½ court set or attacking his opponent head on off the dribble … Decent vision and passing ability for an off guard … Because of his length and athleticism, he can be a very effective on-ball defender along the wing … Impressive physical tools allow him to literally drape and swarm opposing players, which have contributed to steals and timely deflections … Has prototypical height (6’6) for a shooting guard at the next level and is a good athlete.","Has yet to show any type of consistency when it comes to creating his own shot off the dribble … Has predominantly been relegated to catching and shooting the ball … At this particular stage, the lack of any significant 1-on-1 ability along the wings against opposing college defenders is a bit concerning in regards to his offensive potential at the professional-level … Individual moves consisting of more than 2 decisive dribbles appear to be out of his comfort zone …Needs to improve upon his ball-handling and develop a repertoire of reliable moves he can go to when opponents play him exclusively for his shot … Needs to develop more intensity. At times, appears very nonchalant when on the hardwood, whether it be diagnosing the defense with the ball in his hands on the outside, going through the motions within an offensive set, or defensively … Due to his relaxed demeanor on the court, he has a tendency to not be engaged on every possession, especially when playing defense … Exhibits a very upright stance, most notably when he is on the help-side and is expected to rotate over to stop the ball … Because of the poor implementation of proper fundamental technique, there were many instances in which he was not able to converge upon the offensive threat and help his teammate(s) out … Not an overwhelming finisher within the key, as a majority of his points are accumulated below the rim due to his lack of elite explosiveness … It is imperative that he improve upon absorbing contact and sustaining poise along the perimeter and at the basket when looking to score … Not a physical specimen who is blessed with other-worldly athleticism, but has a good frame which he can continue to strengthen and build upon.",78,197,21.23
Alex Abrines,32,"His wingspan and height are perfect for his role … Possesses underrated athleticism since he doesn’t attack the basket very often … Abrines is probably the purest shooter among European NBA prospects, with fluid mechanics, quick release, and a huge range … His off the ball game is excellent, exploiting screens and cuts in order to reach the proper spot to shot … He’s extremely effective in catch and shoot situations, but he’s also able to create off the dribble with confidence and effectiveness, both using pull-up jumpers or attacking the rim …  On the defensive side his wingspan and instincts make him a good threat to jump the passing lanes, especially when his team plays zone defense …","He needs to add strength in order to withstand contact when he tends to lose balance … There are some toughness concerns with him … Doesn’t attack the rim nearly enough … Poor footwork, he’s not smooth running the floor, he needs to work on his coordination and posture … He lacks a reliable midrange game … Needs to improve the use of pivot feet and fakes in order to become a better offensive threat … On the defensive side his poor lateral quickness will make him struggle against guards and small forwards at NBA level … He also needs to work on his defensive attitude, especially in one on one situations …",78,190,19.92
Carrick Felix,33,"Versatility and athleticism to play and defend either wing position … Quick burst as a rebounder on both ends of the floor … Very active at playing the passing lanes … Improved shooting range substantially during his time at ASU … Runs the floor really well, played heavy minutes and was constantly asked to defend the other teams best wing scorer … Good at playing without the ball, scoring by slashing and movement … Plays to his strengths, does not take many shots outside of his comfort zone … Nose for the ball, was one of the better rebounding wings in college basketball … Solid work ethic as he made great strides during his 3 years in the NCAA … High release on his jump shot, solid shooting mechanics … Gets really low in his stance on his defense, covers a lot of room, plus maintains similar low base in post situations to provide leverage … Willing to get into physical situations and put his body on the line, definite hustle player","Very rudimentary offensive game, does not create much for himself … Usually sticks to shooting either inside or outside, not much of a midrange game … Did not become a high level contributor until much later on, wonder how much ability he has to build on the player that he already is … Strong, yet still slight, could have issues guarding larger wings … Free throw percentage was low (66.4%) during his senior season, large drop off from his two previous getting to the line at a much lower rate … Much more equipped to a transition and fast paced offense as opposed to half court setting … Still needs to refine his finishing outside of the paint, developing a floater or step back … Can be pressured into making mistakes … Aggressive defense can lead to picking up fouls",78,203,22.88
Isaiah Canaan,34,"Canaan is a strong, aggressive scoring point guard who put up big numbers in college … He’s a deadly outside shooter who shot 42% on 3-pointers during his college career … He’s one of the best shooters off the dribble in this draft class, thanks to his quick release … Canaan is also very proficient on the catch-and-shoot, which will help him in the NBA when he isn’t handling the ball as often as he did in college … A real tank of a point guard, especially at his height, Canaan loves to get in the lane and take contact … Drew a high rate of fouls in college (6 FTA per game) and shot 82% from the line last season … A pesky perimeter defender, Canaan is able to harass opposing point guards into losing their handle on the ball, leading to an easy break the other way … Attacks the basket with assertiveness, combining with his bulk to make him very difficult to slow down … Good wingspan (6’4.5"") will help him compensate for his lack of height … Good leaping ability (40.5"" max vert) … Very smooth, quick shooting form … Good at using screens to drive or get an open shot, making him a solid pick-and-roll player overall … Showed the ability to carry a heavy offensive load for his team, as he accounted for nearly a third of Murray State’s offensive possessions … Is effective on the one-handed floater in the lane … Appears to be a very confident and poised player out there …","Will be limited by his lack of height, particularly when finishing and defending on the perimeter … Had a very suspect assist-to-turnover ratio in college … His lack of good competition downplays his impressive numbers … Can be foul-prone and his aggressiveness sometimes causes him to commit unnecessary charges … After dominating the Murray State offense last season, he may have trouble transitioning smoothly to a lesser role when he is on the court in the NBA … Canaan is much more of a scoring point guard than a distributing point guard, and his assist numbers per 40 minutes were less than impressive (4.3 assists per 40 minutes adjusted) … Simply lacks NBA-caliber court vision at this stage in his career and has a bit of a shoot-first mentality … Needs to eliminate turnovers (3.2 per game) and not try to do so much with the ball at the next level, when his teammates will be much more talented …",72,190,22.17
Glen Rice Jr.,35,"Talented & aggressive wing … Good ISO game. Plays better with the ball in his hands … Runs the floor well providing great spacing and making highlight plays … A strong leaper, particularly off of two feet … Huge wingspan. Appears to have in the neighborhood of a 6-10 wingspan, giving him good length to finish plays … Brings energy to a team with his dynamic plays in traffic … Will get to the rim and finish strong with contact, uses his long arms and leaping ability to get in the lane and crash the glass, an excellent rebounder at his size. Has shown the ability to get up and block shots off the vertical jump and from the weak side. His athleticism is well suited to the half court … Can shoot the NBA 3 and beyond and has made big shots late in the shot clock … Similar to his Dad, Glen Rice Sr., a very good spot up shooter and consistently knocks down the NBA corner 3 in catch and shoot situations … Has made a real case for himself as an NBA player with a strong season, and even better post season playing in the D-League …","Also similar to Rice Sr., he doesn’t explode very well off of one foot, limiting his effectiveness in transition to a degree … Needs to work on finishing plays with his off-hand … BBIQ is questionable, needs to make better decisions with the ball when facing a trapping situation … Lacks great blow by speed off the dribble, and overall speed is just average … Passing ability needs more work when executing drive and kick … Poor P&R ball handler & poor shot selection, which is one of his biggest weaknesses … A very streaky shooter, and not physical or strong enough to defend in the post, needs to work on lateral foot speed, fundamentals in sliding his feet on defense … Gets caught standing too upright at times on defense when playing off the ball … Should look to be more aggressive when defending on the ball, bringing more fire & intensity to force turnovers … There are some real concerns about his character/maturity after being kicked off Georgia Tech team for disciplinary reasons. The final straw was an incident in a nightclub. In the aftermath, he was charged with ""permitting unlawful operation"" as a passenger in his own vehicle, and a friend was charged with a DUI. Another passenger was charged with discharging a firearm while under the influence in the club … Leading up to his dismissal, he had ""numerous disciplinary issues"" while at Georgia Tech …",78,211,22.5
