Name,Pick,Strengths,Weaknesses,Height,Weight,Age
Bruno Caboclo,20,"Just 18 years of age and one of the youngest players in the draft, Bruno is a prospect with rare physical gifts possessing a 7-foot-7 wingspan … He oozes upside with his impressive wingspan, broad shoulders, big hands and long legs … A good leaper, explosive jumping ability, very fluid, runs the court like a guard, which he uses to take advantage of slower and less athletic players … On top of the physical gifts, Bruno has solid form on his shot … He is extremely adept facing the basket and even shows the ability to knock down 3 point shots … Also shows some back to the basket abilities, utilizing hook shots … He is still very thin but has a good body and can easily add weight and get stronger without losing any quickness and athleticism … He has a soft touch around the basket and finishes well with dunks and lay ins … He is an interesting player on defense, as he has good timing for blocked shots, utilizing his great length and shows good defense against taller SFs and quicker PFs … Good motor. A good rebounder, especially on the offense end …","Undoubtably a project, Bruno will need a lot of time before he will be ready to play at the NBA level … His entire (short) career has been played in Brazil, so it’s uncertain how he will handle moving to the US and the rise in level of competition … He is still completely unproven having only played in a minor league with limited minutes and in not so competitive games … So it is difficult to translate his game to the NBA, he must work his intensity and aggressiveness on both ends of the court. He’ll need to gain strength and learn how to play against stronger players … He plays more like a power foward at this point than a small forward, as his ball handling skills are limited … As a natural PF he must work his ball handling skills to put the ball on the floor to be a SF wich is his better position to play on future, on defense he can improve his rebound instincts and his lateral displacement to play against SF on NBA. Need some years of improvement to come but is a very hard work kid and a phisicall freak …",81,205,18.78
Mitch McGary,21,"A bigman who is quick for his size … Possesses a high basketball IQ and can do damage offensively as a playmaker … Not explosive vertically but moves well laterally with good control … Willing to do the dirty work; hustles and seeks ""garbage bucket"" opportunities … Solid finisher around the rim with crafty post moves … A willing passer out of the post … Combined with his soft hands, should have the ability to develop go-to back-to-basket moves long term …  At 6’10"" 255 lbs. has an adequate 7′ wingspan, and a very surprising 8’11.5 standing reach, giving him legitimate center size … Very physical and uses size and strength to his advantage… Can tire out opponents the way he constantly throws his weight around… Appears to be a team player.  Practices with a positive attitude.  This bodes well for him fitting in as a role player in the NBA… Plays with passion and aggressiveness… Still has room for improvement, but did up his free throw percentage from 44% to 68% (although in limited attempts) from freshman to sophomore seasons… Through eight games in his sophomore season, averaged 8.3 boards in just 24.8 minutes… Offensively plays within himself; does not turn the ball over at a high rate (1.2 TO in 20 mpg as a freshman and 1.6 TO in 25 mpg as a sophomore) and takes high percentage shots (60% and 55% during his freshman and sophomore seasons, respectively)…","Simply has not played much basketball at a high level yet. A bit of an unknown in this regard.  Has potential, but other than strong 2013 NCAA Tournament, is unproven … Not explosive; think more Kevin Love than Blake Griffin, athletically … Work ethic and conditioning have been questioned, but hustles hard when on the court … Not known for low block scoring at this point, but has all of the tools to develop go-to moves … The lefty’s face up jumper is often rushed and without solid mechanics; has a lot of room for improvement before he is an effective pick and pop option … Due to aggressive play may be somewhat foul prone … Plays with a great deal of emotion and energy so there is some fear that he can only play at a high level in spurts and may struggle to sustain his level of play throughout an entire 82 game season … Though just a sophomore, he’s the age of a senior, limiting his upside …",82,266,22.07
Jordan Adams,22,"His greatest attributes are his scoring ability and competitiveness … He is a player who really wants to win and will sell out for the team … Many scorers’ use the defensive end for 35 seconds of rest time, or don’t crash the boards hard … Adams instead seeks an opportunity to score at all time … While on defense he is great in anticipating passing lanes and jumping them to get out on a fast break … He always sprints to the offensive half court to find easy points … On offense he crashes the paint using his big body to finish around the rim … He is also a master of cuts, exploiting his teammate Anderson’s ability to create from the dribble. Adams often back cuts behind his defender for an easy layup … Despite being a scorer, Adams doesn’t dislike passing the ball, finishing the season with more than two assists per game … Perhaps the most effective part of his game is his mid-range game which is reminiscent of Rip Hamilton (though much different body type) … Adams does a great job in reading his defender on screens for jump shots (Alford work with him on reading screens certainly helped him improve this part of his game) and is great in using his strong upper body to put his defender ""in jail"" to finish with floaters or around the rim, though he is not exactly an top athlete … He also has really good post moves for a guard, often taking advantage of smaller guards to score or get fouled …","As noted Adams isn’t a great athlete. He doesn’t necessarily needs to be a great athlete to succeed in the League, but it will for sure make his life harder when he will have to score in the paint … I’m not sure that he can finish so easily over NBA bigs, he will have to take his mid-range game to an even higher level … And it will make his life a lot harder on the defensive end where he will have to show the ability to stay in front of his opponents … His lateral speed and foot speed aren’t where a NBA coach would like to have it but the strength of his upper body could help to handle the contact … The other knock on his game is how inconsistent he is as a 3pts shooter and particularly on close out situations … According to synergy in those situations when the defender is recovering on him he tends to shoot 81% of the time with very low percentages: 28%, well below average for a guard and clearly not the numbers you would expect from a player like him … He needs to become a much more consistent shooter or decision maker on close outs to be successful in the NBA, where particularly initially he will have to take advantage of those opportunities to show his value before having screens and plays run for him …",77,209,19.98
Rodney Hood,23,"Solid athlete and left handed wing scorer that can score from all three levels … Really strong shooter from both the outside and midrange, stretches the floor …  First step is strong and can take defenders off of the dribble … Capable passer who has some play making ability, unselfish … Solid conditioning, able to stay on the court for long periods of time … Has definitely put in a lot of work on his body and gained significant amount of weight during time in college without losing speed in the process … Range looks to be out to NBA 3-pt range, while shooting over 80% FT as well … His length is not tremendous, though has good size for a SF regardless … Has versatility to maybe play wing guard as well as showing some perimeter defensive ability … Will finish with either hand and is a threat near the basket … Lets the game come to him, rarely forces the issue and plays under control … Will take advantage of height advantage to post smaller wings … Gets shots in a variety of ways, through cuts, spot-up and even can be a threat off the step back … When he is focused, can be a disruptive wing defender due to his size","Though he has worked on his body, he still has a slight frame and needs to add upper body strength, which would allow him to play tougher … Vast majority of offense comes as a shooter, definitely affected by lack of girth in his hesitation to drive … Not a great rebounder, which again points to strength … Length is not exceptional and also may contribute to issues on the boards and possibly defensively at the NBA level … At times he’s not assertive enough, settling for jump shots rather than trying to use his size, speed and handle to his advantage … Averaged very few offensive rebounds, especially on a team that was missing size and could have used them … Defensive effort is questionable at times and must work on awareness at that end … Relatively low rate of getting to the FT stripe for how much he had the ball … Though he is a sophomore, his age is actually in accordance with being an older junior … Consistency as a go-to scorer still largely inconclusive, does he have the confidence and muscle to take on a sizable scoring load at the next level?",80,208,21.7
Shabazz Napier,24,"Napier is a gamer.  He has a knack for making big plays and raising his game against great opponents…This season, he’s become more of a distributor and has been less concerned with scoring.  His assist total has raised from 4.6 per game to 5.9… Excellent on-ball defender with great hands (2.1 SPG) … Has become a much more efficient scorer this year.  His field goal percentage has risen from 44% to 50% and, more dramatically, his three-point percentage has risen from 40% to 57% … An excellent rebounding guard, with 7 RPG thus far this season … Great at ""shifting gears"" with the ball in his hands.  He can blow by the average college defender with ease … Stat sheet stuffer.  Has become a legitimate triple-double threat this year with his increased rebound and assist totals … Deadly step-back jumper … Fearless. Confident. Plays with a swagger, truly believes in himself … Very good shooter coming off screens … Great finisher in transition … Solid free throw shooter (78% this season) …","Can be a bit of a ball-dominator at times.  Does a lot of dribbling … Does not have great athleticism or length (6’1"" with a 6’3"" wingspan) … This will limit his defensive ability at the next level … Streaky offensive player, although his shot has become much more consistent thus far in his senior season … Prone to forcing questionable shots, though he improved as a senior … For a player who drives to the hoop as often as he does, Napier doesn’t get to the free throw stripe that often. Only averaging 4.6 attempts per game this season … Assistant coaches at UConn questioned his maturity and leadership (off the record with scouts) early in his college career, though he has matured since … Will turn 23 a few weeks after the draft, older for a senior …",72,175,22.97
Clint Capela,25,"Capela is as good as any athlete ever coming from Europe … What really separates him is his explosiveness around the rim … He isn’t scared of contact and can really finish above the rim with one of two hands … He also can really run the floor on finding easy layups and dunks in transition … Capela is still a very raw talent with a lot of upside, but has also developed solid instinct, particularly on the defensive end … He also makes passes you would not expect from a player like him … His ability to finish around the rim is pretty good, which makes him a very dangerous player on Pick and Roll situation and circling around the basket … Defensively he is very quick, with good lateral movement and when locked in he can really be aggressive showing on pick and roll but also in switching situations … In a good day he can be absolutely dominant in the paint at the European level, and with focus could become an above average NBA defender over time …","The biggest knock on Capela is his lack of basketball IQ … He frequently appears lost and often wants to make plays without understanding what is going on around him … He also should be an absolute monster due to his physical attributes but can lack aggressiveness on both ends of the court … Instead he shows laziness, playing behind opposing big men in the post when he should fight to deny entry pass or simply not getting into a low defensive stance on the perimeter … In addition his defensive technique on the block lacks fundamentals, many times two dribbles are enough to push him under the basket and finish over him … For a raw, very unskilled player like him, at this moment of his career, effort should always be stellar to compensate for his weaknesses … Too many times he is lazy on P&R situations, on calling the screens and even on running back on defense … Another very evident problem is his lack of strength around the basket where, even with his apparently very strong body, he is far too easily pushed around by much smaller opponents … He does not get enough boards, considering his great size and athleticism, his lack of technique hurts his productivity considerably … You can get away with that in the French League, but not in a League where players like Kenneth Faried would literally go around him every single time on the offensive glass … On the skill side there is obviously a lot of work to do … His shooting mechanics need to be rebuilt from scratch. The same is true for his post moves, where he has shown quickness and the ability to go over both shoulders but lacks a true go to move. Has the physical tools, but needs to be smarter, more focused and play hungrier for the entire 40 minutes … Offensively he must use his strength to make deep catches in order to finish until he will build a reliable offensive arsenal …",83,222,20.12
PJ Hairston,26,"Hairston is a very effective scorer, both inside and out …  Has a sweet jump shot with deep range – good elevation and a quick release …  Though mostly a spot-up shooter, he’s dangerous off the dribble and off screens in catch-and-shoot situations … Uses step-back and fade-away moves very effectively … Makes overly aggressive on-the-ball defenders pay with a quick first step to the basket … With a sturdy build and a 37-inch vertical, he has no trouble getting to the rim and finishing through contact … Draws a lot of fouls, and is an excellent free-throw shooter …  Terrific finisher in transition … Doesn’t have a flashy handle, but is relatively good at protecting the ball … Played some as a stretch 4 at North Carolina, and while he won’t do that in the NBA, the solidly built youngster has the potential to expand his game as a post-up guard … When motivated, has active hands and comes up with a fair amount of steals … Does not lack for confidence …","Due to a combination of a lack of effort, a lack of awareness, and below-average speed and quickness, Hairston is a poor defender … In one-on-one situations, he is often abused by quicker players on both cuts and drives to the basket … As team defender, he is often in the wrong place at the wrong time – he doesn’t always rotate, and when he does, he has poor recovery speed. Also, at times, he inexplicably steps away from the action, as if he is playing with five fouls or playing for the Washington Generals … Appears undisciplined, lackadaisical – doesn’t make a lot of hustle plays, stands around a lot on offense, and often jogs down the floor on defense … An offensive black hole – once he gets the ball, it is never seen again … Averaged just .8 assists per game in the D-league this past season … His confidence can work against him as he appears to think that he’s a stronger talent than he is, leading to questionable work ethic, and possible trouble accepting a secondary role on a team … Body language while at UNC early in the season was, to be blunt, atrocious …",77,228,21.52
Bogdan Bogdanovic,27,"Standing 6’6” he has a perfect size for the position … With his solid structure and athletic abilities he can definitely adapt his game to the NBA level, with the potential to defend both on guards and small forwards … He possesses natural game comprehension and poise which allows him to play the role of offensive facilitator and game distributor (4 assists of average thus far) … During this season he started playing as a secondary ball handler, but after the injury to Leo Westermann he has been forced to play as a point guard, showing remarkable passing skills and court vision, even if he’s not perfectly suited for the role … He has a slashing style of game, and with his solid structure he’s really effective in drawing contacts when attacking the basket or posting up other backcourt players, exploiting his size and physical strength … This combined with his instincts allow him to also be a reliable rebounder and a consistent defensive presence … On the defensive side he shows great attitude and quick hands, with the ability to put a concrete pressure on his opponent especially in 1vs.1 situations … He’s also effective in the passing lanes, with almost 2 steals per game this season … He has constantly improved his game since his debut at the senior level, becoming an ideal glue guy for a contending team …","He lacks elite explosiveness, especially when he has the ball in his hands, which limits his ability to create his own shot from the dribble in ISO situations … Lacks a quick first step, needs screens and off the ball game to create space to beat his defender … He’s still stuck in the middle of two roles, since he lacks elite playmaking skills, as well as remarkable scoring instincts, and this could limit his NBA appeal … Solid ball handler but his decision making is affected when forced to play against press defense … His shot is still not consistent yet, especially his pull up jumper in pick and roll situations, he’s a streaky shooter and he could encounter scoring slumps … He’s not the kind of player that’s able to change the rhythm of the game coming off the bench, and this is in contrast with the role he could be requested to play at NBA level ,,. On the defensive side he has poor lateral speed, he tends to struggle against quicker and smaller guards …",78,205,21.87
CJ Wilcox,28,"Deadly long range shooter who also brings some ball skills and above average athleticism to the equation … As his role grew larger, he added new facets to his game and increased his efficiency … Great mechanics as a shooter, gets up high on jumpers and shot at a very high level from both mid- and long-range during his time in college … Ability also increased as a playmaker, averaged 2.5 apg to 1.7 topg during his senior season … Standard size and length for a SG, averaged a steal and block per game during his junior and senior years … Lateral quickness gives him some potential as a perimeter defender, gives him extra intrigue as a two way player … Became much more confident and efficient when driving to the basket every season since he became a starter for Washington … One of the better percentage FT shooters in all of college basketball at 87.3% in his last year and 83.9% over his college tenure … Accustomed to moving without the ball and coming off of screens, his role will be to stretch the floor, has done it consistently …  Played a high number of minutes during his time at UW, only had a single game his senior year under 30+ minutes … Was a team leader during his time in college, high intangible player who has improved steadily and brings a professional attitude as well as experience … Time at Washington has allowed him to play against a number of high level players in the Seattle area and during his tenure as a Huskie, knows what it takes when it comes to competing with next level talent","Creating offense is not his specialty, never got to the level as an all-around scorer that many believed he had the ability to get to … Slight build, can be moved off of position physically, will probably never be much of a threat to drive in the NBA … His ability from the FT stripe is thus off set as a he rarely gets to the line … Defensive awareness and tenacity can be questionable, certainly questions as to how well he will translate to the NBA on that end … Is already 23-years old and will turn 24 before end of the new year, his potential is pretty limited … While he can put the ball on the floor, not someone you want as your primary handler, can use work to tighten handle … Like many shooters, can sometimes settle and can be forced off optimal spots, lacks a great deal of versatility on offense … Suffered a stress fracture in his foot during his junior season, eventually underwent preventative surgery and seemed to show no ill affects, though definitely something to monitor … Went through a tough shooting stretch at the end of the conference season, shot well below average from long range over last two months of season, again something to look at as far as the possible cause",77,201,23.5
Josh Huestis,29,"Hustle player who was a versatile defender on both the block and on the wing … Built himself over his college career and added aspects to his game, hard worker … Does not have a very high usage percentage, though he is not especially turnover prone … Strong rebounder, battles on both sides and competed with bigger players … Tough in the post and was also efficient cutting to the basket … Logged major minutes in his last two years, well conditioned, constantly moving … Defended the pick-and-roll well … Very tough on-ball defender, with notable performance coming in the tournament when tasked with Andrew Wiggins … Good timing as a shot blocker, challenged shots well and played good help side defense … Rarely got in foul trouble, even as an aggressive defender","Not a prolific shooter or ball handler, sort of in between positions as far as the offensive end is concerned … Did not get to the foul line often and only shot 62.7% FT as a senior … Showed very little from long distance, does not stretch the floor much … Gets very little offense with the ball in his hands, was not really efficient as an isolation player … Lateral speed at the NBA could end up being a bit of an issue at times … Measured in weighing less than he did in college, which may lean towards his wanting to play SF, where his ball skills will need a lot of improvement … Never a major playmaker for others in college … Not many moves on offense, will need to work on footwork and counters",80,215,22.53
Kyle Anderson,30,"It’s not every season that the NBA welcomes in a 6’9"" point guard.  In fact, the comparisons to Magic Johnson have already begun for this kid…Has great floor vision thanks to his height and his instincts…Thanks to his size advantage over most of his match ups, he’s able to post up on smaller guards or throw entry passes right over their heads…Despite his lack of speed and acceleration (Anderson’s nickname is Slow-mo), Anderson is able to get past normal-sized point guards with his long strides…Great at leading the break.  FInds a lot of good looks for himself and his teammates in transition…Good outside shooter who has made massive improvements to his jump shot since his freshman year.  He’s shooting 50% from three this season and 50% from the field…HIs long arms make him a terror in the passing lanes at the point of attack.  He’s averaging 1.7 SPG…With 8.6 RPG, Anderson is perhaps the best rebounding guard in the nation…Has a 7’2"" wingspan…Great at using spin moves and head fakes to make up for his lack of speed and create a shot for himself…Has the size and skill-set to play three or four positions…Has great floor vision in addition to the ability to see over the head of his defender…A very intelligent player who knows how to set up his teammates and make good, pro-caliber plays…","Anderson is hampered by his lack of elite-level athleticism.  He has a below-average first step and lateral quickness…May find it difficult to defend smaller players when he plays guard…Still has trouble creating a shot for himself at times…Needs to add strength to his skinny frame as he often struggles to finish through contact…Has improved as a shooter, but still struggles with his shot from time to time…",81,230,20.78
Damien Inglis,31,"He has an astonishing combination of size, physical skills, length and speed … He’s already well developed from the muscular standpoint, especially in the upper body, with long arms and strong hands … His solid body structure allows him to effectively withstand contact, and to attack the basket without struggles even at senior level, plus he has shown the ability to exploit his size by posting up smaller and weaker opponents … He has remarkable passing skills and ball handling abilities … He tends to switch to the PG position on offense, exploiting his ability to beat his direct defender to create for himself and his teammates … He loves to attack the basket in ISO situations, exploiting his physical skills and his speed, with a slashing style of game … He plays with energy and intensity giving an effective contribution in various aspects of the game, he’s also a good rebounder for his position … On the defensive side he puts great pressure exploiting his body and quick hands.","His shooting is the biggest flaw and a point of concern, even if he has shown significant improvements since last year, especially from three point … His mechanics in particular needs several adjustments, both from a quickness and release standpoint … His game comprehension and playmaking skills are still rather raw,  bad decision making leads to frequent turnovers, especially when put under pressure by his defender … At the youth level his game was based on physical domination, but with the increase in level of opponents, his effectiveness has significantly decreased … On the defensive side he has terrific potential, but he’s not consistent and he lacks the fundamentals of positioning in a structured system … As highlighted by Michael Visenberg during the Hoop Summit, his focus and attitude are a red flag, which limit his consistency during games … His bad body language and poor determination could really limit his appeal, despite he possessing first round talent.",81,240,19.12
KJ McDaniels,32,"KJ is obviously an outstanding athlete; he can jump really easily off two feet or of one without any difference. In the last year he finally used this gift to become one of the best rebounders in his conference while only 6’6 … He is particularly dangerous on the offensive glass, where if he doesn’t have a body on him he knows how to get the crowd involved with spectacular tip dunks … Transition is another area where he shines, both as a ball handler or runner on the wing, when he has the ball and there is nobody in his lane he goes strong to the basket,  very often making the right decision … When he is off the ball in transition he’s often catching lobs and alley-oops … This part of his game will really stand out in the NBA, particularly for teams with good PGs and that like to push the ball in transition … He also added to his game a respectable 3 point jumper, not very pretty to see but definately to be respected … He has very good percentages with his feet set … Despite the offensive reasons the real gem of McDaniels game for NBA scouts is his defense … He has outstanding efficiency numbers defending the ISO according to Synergy and he can guard 1-2-3 without any problems due to his length and quickness … He his very good of the ball as well, reading screens and situations. Thanks to his feet being in constant movement, he is really hard to post up, and this allowed Clemson to play him as a “4” in a small lineup. He is not by any mean an offensive threat but was still able to average more than 17ppg which could allow any NBA coach looking for a new “Tony Allen” to play him without risking to play 4 on 5 on the offensive hand","His biggest weakness right now is still his offensive game … His shot is getting better, particularly his 3 pointer with his feet set, but when defenders run him off the line he has a very poor pull up shooting and his decision making is highly questionable … Needs to develop a mid-range game and learn how to finish around the rim … Right now when he gets to the rim but can’t dunk, he struggles to finish, especially with his left hand … Seems to suffer a lot when defenders get into his body, which raises some questions about his attitude to fight and be strong durin a physical game … He will never need to be a great scorer, but needs to be consistent enough where he can punish the defense with open shots and precise cuts …  Ball handling also needs some work, his one on one often finish with a turnover as McDaniels often struggles to read the help … Defensively he needs to embrace the role that will be for him in the NBA, get stronger to defend stronger players, but all those are just natural developments that will occur in his career … Overall he will definitely have to struggle to find his spot in the League but without any doubt he could be the guy many coaches and GM are looking for to add athleticism and a defensive stopper on a good team …",78,196,21.39
Joe Harris,33,"One the better three-point shooters in the draft, Harris finished his four-year college career second all-time in 3-point percentage (40.7%) and 3-pointers (263) at Virginia…  His forte is the catch-and-shoot – he moves tirelessly without the ball, using screens and misdirection to get open…  While he is by no means an isolation player, Harris does have a solid handle and effectively uses ball fakes, step-backs, crossovers, and hesitations to create space for his shot or go to the hole…  Not overly flashy, but is a very effective passer – anticipates well and quickly delivers to the open man.  Averaged 3.2 assists per 40 minutes as a senior at UVA…  Not an elite athlete, but is a fairly sticky defender – always has one eye on his man and the other eye on the ball, anticipates well (again), and avoids being picked off by screens by taking proper angles…  Tough and durable – broke a bone in his left hand vs. North Carolina (2/11/12) and played the rest of that game and the last eight games of that season with protection on the hand.  Also, ranks first all-time at Virginia in games played (135)…  Has great intangibles – awareness, unselfishness, fortitude, and leadership…","Harris has below-average speed and struggles with faster opponents on both ends of the floor…  Disappears at times, offensively – because he relies heavily on off-the-ball movement to get open and is adverse to taking potentially contested outside shots, he can be neutralized by a sticky man-to-man defender or good team defense…  Not vertically explosive and has a short wingspan (6’6’’), and as a result, does not excel as a rebounder, a shot blocker, and a finisher…  Made a subpar 56.3 percent of his shots at the rim this past season, according to HoopMath.com…  Struggled from the free-throw line as a senior, making just 64 percent of his attempts.  It was the second straight season that his FT percentage dropped.  He made a career-high 77.2% as a sophomore…",78,215,22.82
Cleanthony Early,34,"Early is a versatile combo forward with a natural inclination for scoring (16 PPG) … He’s a terrific athlete at 6’8 with clean movements, good quickness and explosive vertical bounce … An active mover without the ball, he uses that athleticism to slash & finish around the bucket … While offensive rebound output is down (2.3 to 1.4), it’s unquestionably an area he can impose his presence … Early is comfortable receiving the ball with his back to the basket where he can elevate over defenders (high release) or utilize a quick spin baseline … He’s advanced his shooting range – 1.7 makes and 3.5% jump in accuracy – but still a mid-range weapon first and foremost … 85% free throw shooter. No apparent fundamental flaws in his release, but does bring the ball from low to high … Most effective off catch & shoot, can serve as floor stretcher off pick and roll … He’s playing with improved confidence and game in, game out consistency as a senior (two single-digit efforts, both in blowouts) … Possesses all the tools to be a solid perimeter defender when fully engaged; moves well laterally and doesn’t gamble … Product of a winning program and coached up right by Gregg Marshall … Early raised his game under the bright lights of the Final Four, posting a 24/10 (zero turnover) line against Louisville’s elite frontcourt.","To occupy the 3-spot at the next level, Early needs to beef up his off-the-dribble dimension … Ball handling and willingness to attack are on the incline, but he’s far from secure … He avoids dribbling into tight quarters and creativity is lacking … Not the best decision maker with ball in hand (2 TO); lacks a feel for passing. Range shooting is steadier at 35%, but he shouldn’t be attempting 5 three’s per game in college. At 220 pounds (tops) with a 6’9 wingspan, defending against NBA 4’s is a bit of a pipedream … He’s bulked up some since arriving from JC – particularly core and lower body strength. More hard yards are required in order to stand firm in post defense … Tendency to get caught watching the action (when not the primary defender) is disconcerting. Awareness and focus can be suspect. Early has a plethora of skills, but a few major limitations have earned him the label of tweener … He’ll turn 23 in April putting a cap on his physical upside. Nevertheless, as Wichita keep winning, Early keeps climbing draft boards.",79,210,23.21
Jarnell Stokes,35,"Stokes is a powerful power forward who is a load to stop on the low block … Great at establishing position around the basket, which is reflected by his 53% shooting from the field this past season … Great rebounder for his size; averaged 10.6 RPG last season … Plays with a high motor and crashes the boards/boxes out tenaciously … Plays with a high IQ and has a good team-first attitude for a guy trying to make it in the league … Great touch around the rim.  Very efficient finisher in the post …Very difficult player to back down in the post … Gets to the line a fair amount.  Averaged over 6 free throw attempts per game this season, where he connected at a rate of 70% … Rarely has an ""off night"".  Recorded 22 double-doubles this year … Gets up and down the floor quickly in transition …Decent jumper from out to mid-range … With a 7’1"" wingspan, Stokes has fantastic length … Good at using a few quick dribbles to get around his man in the paint … Great hands … Has gotten more comfortable playing away from the basket this season on both ends of the court…","Undersized from a height standpoint for an NBA post player, although this can be alleviated some by his wingspan, strength and motor. Appears around 6’7 to 6’7.5 in shoes … Will struggle to defend face-up 4’s on the perimeter due to his below-average lateral quickness…Somewhat limited offensive game, but he does contribute a lot in other areas…Until this year’s postseason, Stokes’ teams at Tennessee always seemed to under perform…",80,260,20.48
Johnny O'Bryant,36,"Light on his feet and solidly built, the 6-foot-9, 257-pound O’Bryant looks the part of an NBA power forward …  A versatile interior scorer, O’Bryant improved his scoring average and shooting percentage in each of his three seasons at LSU …  A triple-threat offensively – can score off the drive, in the post, or from midrange with his jumper.  Uses a variety of impressive spin moves in the post, can make hook shots and layups with either hand, and has a midrange fade-away that is difficult to defend … The range on his jump shot extends past 22 feet, though he is far more reliable inside 15 feet … According to Hoop-Math.com, O’Bryant made 69 percent of his shots at the rim and 40 percent of his two-point jumpers this past season, both above-average numbers …  Effectively uses his sturdy body – not easily moved in the post, not fazed by contact, and draws a good number of fouls (7.3 FTA per 40 minutes this past season) …  Has active hands and a nose for the ball …  Sets solid screens …  A solid rebounder, especially on the offensive end of the floor …  Motivated, involved, coachable, and levelheaded …  Showed steady physical and mental improvement throughout his career at LSU … Transformed his body between sophomore and junior seasons and is moving much better with the new, svelte body … Appears to have the length and strength to play both PF and center at the NBA level …","Turnover prone – averaged 4.3 turnovers per 40 minutes this past season …  Often reacts too slowly to double teams, and throws errant passes or travels as a result …  Doesn’t have an explosive first step, and has trouble beating his man off the dribble …  Sometimes overestimates his dribble/drive skills and finds himself with no place to go with the ball, with the end result being a turnover or a forced shot … Does not block many shots, not so much because he’s vertically challenged but because he is not aggressive in terms of challenging shots…  Not overly physical on either end of the floor, and sometimes falls in love with his finesse game on the offensive end…  Has below-average speed and doesn’t score much in transition … Can finish with authority, but doesn’t do it as often as he should … Not a great foul shooter, making fewer than 64 percent of his attempts … Conditioning could be better – needs to convert some of his baby fat into muscle … Playing at the 5 spot in college, he is not a tested perimeter defender…",80,257,21.08
DeAndre Daniels,37,"Long and fast small forward with a good outside stroke … Has a 7’+ wingspan, adding to his potential as a defender and rebounder … Versatile swingman who can take the ball inside, shoot from deep, and capitalize on mismatches against smaller or slower defenders … Effective from close range with the right-handed floater/hook … Can shoot the three ball.  Shot 42% from distance last season on a high volume of outside shots … A bit unconventional with his post game, but he’s able to get a fair amount of buckets inside … Great transition player due to his good speed and his ability to fill the lane … In the last stretch of organized games he played, Daniels was magnificent as he teamed with Shabazz Napier to lead the Huskies to the National Championship.  Averaged 16 PPG and over 7 RPG in six games on the biggest of stages, the NCAA tournament … High efficiency scorer who posted percentages of 47%-42%-79% … Good ball handler at his size … At 1.4 BPG, Daniels is a good at giving help with rim protection.  His timing and length help him turn away his fair share of shots and even chase down guys going for breakaway layups … Has a high, hard-to-defend shot release … Good lateral quickness, which combines with his length to give him lots of defensive potential … As a secondary scorer to Napier and sometimes Ryan Boatright, Daniels showed his willingness to play a complementary role … Plays hard.  Brings the right attitude to the court …","What makes him versatile can also make him a ""tweener"".  He’s rail-thin and may lack the size to defend larger forwards, but may still be developing perimeter abilities, although these are less of a concern … Concerning defensive technique.  Can be too upright in his defensive stance, negating his natural defensive abilities … Had 11 single-digit scoring outputs this past season, which is indicative of his inconsistency and occasional lack of assertiveness on offense … Doesn’t really do any one thing on an elite level offensively, instead bringing together a full complement of above-average skills … NBA-sized defenders will limit his unrefined post game and contest his high release on the perimeter in a way that college defenders generally did not … Doesn’t create for his teammates.  Aceraged a mere 0.4 assists per game last season in 29 minutes per game …",80,195,22.21
Spencer Dinwiddie,38,"Dinwiddie is a dual offensive threat, who averaged 18.9 points and 4.1 assists per 40 minutes over his last two seasons at Colorado … Dangerous in transition – glides down the floor and slithers his way to the basket … Smooth. Good body control and great touch on his floaters … Uses nifty hop and Euro steps to get to the rim…  Draws a bunch of fouls, averaging 9 FTA per 40 over his last two seasons at CU … Excellent free-throw shooter, making better than 81 percent of his attempts in each of his three seasons at CU … Solid three-point shooter, making more than 41 percent of his attempts in two of his three seasons with the Buffalos … Very effective scoring and finding open perimeter shooters when driving off the pick and roll … Tallest player classified as a point guard at the combine – his height allows him to shoot unimpeded and easily find open teammates … Makes crisp interior passes … Good off-the-ball defense – denies very well … Fast – gets down the floor quickly and can stick with talented scorers, such as Marcus Smart and Andrew Wiggins, on defense … High character guy with good intelligence. Seemingly a good teammate – enthusiastic, likable, expressive, involved, and shares the ball …","Dinwiddie’s most glaring weakness is his lack of assertiveness and consistency. Scouts often wonder why his level of intensity is not at the same level at all time. Should look to be a little more selfish (assertive). Has standout ability but doesn’t always take it upon himself to be the star that he should be … Still recovering from a torn ACL that he suffered in January …  Questionable whether he is a true point guard or more a combo –  frequently played off the ball at CU, though excels in ball handling and passing … Slender build – bounces off stronger players on both ends of the floor … Avoids contact when driving – prefers to pull up or pass out rather than go all the way to the hole … Limited dribble moves … Doesn’t show much ability to create his own shot, frequently relying of screens to get open … Too dependent on his right hand – shoots with his right on drives to the left side of the rim…  Easily picked off by screens on the defensive side of the ball, which is seemingly due to a combination of a lack of awareness and strength …",78,205,21.24
