Name,Pick,Strengths,Weaknesses,Height,Weight,Age
Alperen Sengun,16,"Physical center, with a lot of determination and a high basketball I.Q … Naturally strong… Already bulky, but has wide shoulders than can fill out nicely… Runs the floor well for a big … Likes to play physical, he loves to play with contact …  Excellent body control and coordination for a player of his size and age… Tries to dunk everything … Fearless, has been playing against grown men for a while and is still in his teenage years… Productive big, can score in bunches… A double-double machine… One of the best rebounders of his class … Gifted low post scorer, with great footwork … Can use Spin moves, Up and Under moves and even drop steps… Knows how to establish position in the Post … Can turn from either shoulder when posting Up and can finish with either hand, although he prefers to finish with his right (dominant) hand …  Can either bully smaller opponents, or use finesse moves to score against bigger opponents …  Good screener in Pick and Roll situations, knows how to roll hard to the basket, but also likes so slip screens and dive quickly to the basket …  Has shown promise in Pick and Roll situations when he decides to do a Short roll and pass the ball… Excellent finisher around the rim, he is creative with a soft touch… Already a good passer in Post Ups or in Short roll situations, with nice court vision… Relentless offensive rebounder, puts a lot of pressure on his opponents… Draws fouls like a magnet, which translates to points, since he is Free throw shooting has gone all the way up to almost 80%… His free throw shooting has given hope that he could become a 3-point threat in the future… Smart defender, has shown some potential as a help defender… Acceptable defender in Pick and Rolls when playing “Drop”… Solid shot blocker, knows the law of verticality … Not afraid to bang bodies when he has to defend in the Post … Has a pretty looking shot, but at the moment takes too long to get his shot off and efficiency is low … Turns 19 a few days before the draft …","Average athlete by NBA standards … Small for a center and slow for a power forward … A little undersized (he is closer to 6-9 than to 6-10) and lacks great length with a 7-foot wingspan …  Lack of athleticism and length could make some people skeptical of his NBA fit … Gets off the ground well but a little slow to explode … Has improved his conditioning and weight considerably, but still has room for improvement … Has been playing for a team that really wanted to showcase him, so his numbers can me a little misleading… Also played against a low level of competition and in a lot of games that were not competitive with a lot of garbage minutes … He might has shown promise as a shooter because of his Free throw percentage, but his shooting range is really limited for now, with almost all of his shots coming in the paint … Has a shaky Jump Shot, and his feet aren’t always set … Long and athletic defenders can cause him problems … He has some trouble finishing at the rim against athletic bigs … Needs to improve his ability to finish at the rim with his left hand… He mainly turns on his left shoulder and he can be a little predictable and rely too much on his dominant hand … Drawing fouls is a big part of his game due to his physical playing style, but at the beginning of his career in the NBA this skill will probably not translate immediately until he earns some respect, which could hurt his production … Average lateral quickness hurts him on defense … Has mostly been used in Drop overages in Pick and Rolls, which can make him a target … Lack of elite athleticism and length will probably limit his ability to protect the rim against elite athletes … He is not quick enough to guard power forwards and not be big enough to guard centers …",81,240,19.02
Trey Murphy,17,"Bigtime shooter with prototypical size and athleticism for an NBA combo forward at 6’9 and with a 7′ foot wingspan … Excellent size, and has added intrigue in today’s NBA with the versatility to play as a small ball four … Shooting is his most intriguing asset … Showed a lot of improvement at the free throw line during his three years in college (72.5% as a freshman, 82.4% as a sophomore, 92.7% as a junior) …. While he isn’t a volume scorer at this point, he is very efficient at knocking down the shots he does take … Career 40% 3 point shooter, including two years over 42% from deep … Sets his feet well on catch and shoot opportunities, allowing him to get his shot off quickly and on balance … Doesn’t turn the ball over a lot (although this is partially because he doesn’t look to create a lot) … Is comfortable playing a role and creating space for those around him … Late bloomer … Seems to have untapped athleticism that he doesn’t utilize on a regular basis … Very smooth athlete with the ability to explode and make plays in the open floor … Despite being just 205 lbs, has an excellent frame with broad shoulders and should be able to add 15-20 lbs over time without losing any mobility …","Needs to gain more confidence in his abilities and become a more aggressive athlete … Does not rebound the ball particularly well despite his size advantage … Could use more aggressiveness and assertiveness to become more effective … At times, doesn’t appear to understand what he’s capable of … Does not track the ball well off the rim, resulting in poor positioning for rebounds … Not a big assist guy, doesn’t create many looks for himself or his teammates … Many times doesn’t even look at the rim on the catch, missing opportunities to take an open shot … Often tries to drive laterally, but doesn’t have the handles or quickness for that to be effective for him … Drives looking primarily to pass, particularly to perimeter players spotting up … Should look to play with more energy at all times … Gets pushed around by smaller players on a regular basis … Doesn’t always cut with the urgency needed to get open … Tends to give too much room defensively on the perimeter … Despite giving space, is still prone to getting beat off the bounce by opposing wings because he gets too high of a center of gravity … May need to refine his mechanics to speed up his release on his jumpshot, as he sort of brings the ball down beside his head prior to shooting … Can work on becoming a more vocal leader … Perimeter skills are a work in progress. Can stand to improve as a ball handler and passer …",81,205,21.13
Tre Mann,18,"Skilled combo guard with scoring ability … Possesses a good change of pace that he uses to get defenders off balance. Is able to make a move, keep his dribble, and then capitalize once his defender makes a mistake. Rarely allows defenders to dictate his pace. Uses a good mix of head fakes and ball handling moves to manipulate defenders. Routinely extends plays by continuing to attack defenders to force help side rotations, allowing for his teammates to find openings. Excellent at step back jumpers, especially off the pick and roll – creates a lot of space on his step backs. If defenders stay with his step back, he’s often able to drive to the rim and finish. Always has his eyes up when driving, allowing him to find cutting teammates for easy baskets when the defense helps. Mixes long strides and short choppy steps to create angles to attack. Shoots layups and runners from multiple angles and release points, making it difficult for shot blockers to anticipate his timing. Showed major improvement as a sophomore in getting to the free throw line and shooting a much improved percentage. Only scored in single digits 4 times his sophomore year","Not the explosive athlete you’d hope for at 6’4”. Lacks length with just a 6’4 wingspan …  Has a thin frame that needs to put on muscle at the next level. Passes aren’t always the most accurate – passes don’t always hit teammates in the shooting pocket. This can force teammates to take more difficult shots from time to time. Has a narrow base on his jump shots which projects better for shooting off the bounce as opposed to catch and shoot. Narrow shot base can make it easier for him to be off balance while elevating on his shot. Doesn’t get ideal elevation on his shot, which can lead to easier contests. Can try to do too much, resulting in turnovers. Over-dribbles when met with pressure. Showed a poor second effort at times defensively. Florida’s defense liked to switch 1-4 on ball screens, Mann will have to get used to fighting through/around screens more often. Allows his center of gravity to get too high while defending and can find himself getting beaten by quick guards as a result.",76,180,20.5
Kai Jones,19,"Jones is an explosive athlete who plays with one of the highest motors in all of college basketball … He can jump through the roof and finish with authority while doing so … Very fast in the open floor with quick feet to get open or defend small opponents on the perimeter … Powerful and athletic stretch five who can defend on the perimeter and in the post … Stretches the floor with his ability to knock down threes … Capable ball-handler who can beat large defenders on the dribble and lead in transition … Soars for rebounds and rim-runs as he has a high vertical and body control to adjust in the air … Potential to defend one through five because of his athleticism and quickness … Lengthy big who uses his long arms to his advantage around the rim with flexible dunks and blocks above the rim … Can hit jumpers off the dribble in the mid-range and on the perimeter … Extra year at Texas served him well with much improved shooting and more minutes … Superstar potential because of his size, athleticism, and perimeter shooting ability … Shoots 63% inside the arc despite tendency to shoot mid-range shots as well … Long legs and explosive first step unlock slashing ability in match-ups with traditional centers who cannot hang with his speed … Defensive versatility allows him to play as a traditional big or alongside another center, which he has done alongside Jericho Sims at Texas … 39% three-point shooter, a 10% increase from his freshman year,  showing his rapid development and superstar potential … Improved Net Rating from 8.9 to 24.1 from his freshman year to sophomore year … Freak athlete and potential make him one of the most intriguing NBA prospects whose draft stock has soared all season long into the late-lottery or mid-first round …","Jones stands at 6’11 but at 220 lbs, currently lacks the strength to hold position in the paint with powerful big men … The Big-12 Championship game showed flashes of limitless potential, but foul trouble and poor decisions limited him to only 18 minutes … Only averaged 22 minutes per game and just under 9 points per game, which are noticeably low for someone with the skillset of Jones … Despite his size and high vertical, he only averaged five rebounds per game and less than 9 rebounds per 40 minutes. While he often competes with running mate Jericho Sims, the smaller senior averages 12 rebounds per 40 minutes and often creates more of an impact in the paint than Jones … Even with his impressive ball-handling and body control for his size, Jones does not rack up assists or showcase playmaking ability … His leaping ability and length should induce more than 0.9 steals and 0.8 blocks per game even with his limited playing time … Nearly three fouls per game in only 22 minutes provides plenty of room for improvement …",83,220,20.54
Jalen Johnson,20,"Athletic and versatile point forward with an excellent frame at 6’9, 220 pounds and 6’11 wingspan … Athleticism on full display on the glass where he posted a lot of rebounds (6.1 per game) … Three-point shooting is not his greatest asset, but he showcased potential at 44% on only 18 attempts … Lengthy defender who forces turnovers and gets blocks (1.2 blocked shots and steals per game) … Very solid versatility … Solid ball-handling for his size … Shows solid vision and passing skills for a forward … Showed that he’s capable of running the point  (forward) and creating mismatches in the post and on the perimeter … Versatility on the defensive end as well with the lateral quickness and strength to cover guards on switches and hold his own in the paint … Played a lot of 4 at Suke and showed the ability to defend in the post … Quickness and power on the drive creates opportunities for teammates and unlocks his elite finishing at the rim … Averaged 21 points, 11 rebounds, and 4 assists per 40 minutes as a freshman at Duke … Excellent speed and control in transition … Finds his way to the rim with great speed and strength on straight line drives … Drew fouls often with 5.5 attempts per 40 minutes … Could develop into a stretch four at the next level with his excellent size and versatility … Despite a very disappointing season, came into year as a top 10 prospect and teams may find his potential too difficult to pass up in the late lottery to mid first round …","Three-point shooting has the potential to be a strength or major weakness. Teams left Johnson alone on the perimeter to take away his driving ability, but he was starting to take advantage of the space he was given by shooting 4-4 over his last three games from distance … Capable of running the point, but turnovers became a problem early and often in his career … Inconsistency plagued his season and cost him minutes during conference play. Followed up a 7 assist and 0 turnover game against Pitt with 0 assists and 6 turnovers against Louisville  … Ended the season with more turnovers than assists … Attitude concerns surround him … How dedicated is he to being a team guy?  Opting out of the season early is a clear red flag for scouts … The lack of experience is concerning, especially if turnovers remain a problem at the next level … Missed out on time to develop making turnovers and poor perimeter shooting a potential problem in the early part of his career … He could struggle to find valuable minutes if this is the case … Poor free-throw shooting is not a promising sign for his eventual development of an outside jumper (63.2% on 38 attempts)",81,210,19.62
Keon Johnson,21,"A freakish athlete with great mental make up and competitive drive … Has the physical tools teams are looking for in wing players. At 6’5”, 186 lbs, with a 6’8 wingspan, and has good size for a 2-guard and should be able to bulk up as he matures … High level defender, with phenomenal instincts and reflexes to be disruptive at the next level … Buys into the defensive assignment and gives great intensity and effort on defense, showing very quick lateral ability … Super explosive and Is able to hang in the air, take contact, and still get the ball to the rim … Attacks the rim in a way that forces defenders to make a decision, often putting them in a position to get called for a foul. Understands driving angles and uses this knowledge to get to his spots on the court. Good elevation both at the rim and on his jumpshot … Uses his athleticism to create scoring opportunities … Very good body control on moves to the rim, is able to adjust to defender positions and create clean shooting angles … Has solid footwork that allows him to get around defenders … Has a flare for making the spectacular plays on a regular basis, but not at the expense of playing sound basketball …","A work in progress offensively. Shot only 27% from 3 during his time at Tennessee, and must improve upon his 70% from the line. Averaged just 11 ppg … Needs to become a more disciplined decision maker in regards to when to look for and take shots … Not the most gifted scorer at this point … Had a very slow start, particularly from a scoring aspect … Relied on scoring from the post when he needed a basket … Has a tendency to over-dribble into the teeth of the defense and then force bad shots or turn the ball over  … Not versatile enough as a scorer yet, defenders will likely play him to drive and force him to show he can hit jumpers with enough regularity to keep the defense honest … Can be loose with the ball, turning it over 2.6 times per game … Had more turnovers than assists in college … Could rebound better for somebody with his athletic gifts … Not a plus defender at the moment, but should develop on that side of the ball … Has a tendency to get into foul trouble …",77,185,19.4
Isaiah Jackson,22,"Extremely athletic, agile big man that can impact the game without scoring and has a lot of physical gifts … An active big who makes plays all over the court defensively, having averaged 2.6 blocks and .8 steals per game as a freshman … Had a block rate of 12.7 at Kentucky. Is a rangy defender, and can cover a lot of ground quickly … Is a productive on ball and help side defender … Looks to get out in transition on turnovers … Is a very good rim-runner who can outrun virtually all players at his position … has tremendous lengthh with a 7’5 wingspan … Plays above the rim … Has made progress in learning to set his defender up to drive by him … Developing face up game still needs work, but is able to use his quickness to create space … Has a quick first step on face ups that allow him to beat his man off the dribble … Explosive athlete … Extremely quick to get off the floor, and has explosive second and third jumps that gives him the advantage on rebounds …70% free throw shooting gives optimism that he can ultimately develop some reliable face up skills … Solid competitor and determination … One of the youngest players in the draft having turned 19 in January …","At this point he is viewed as a project for the next level as he weighs just above 200 lbs and has not developed much of an offensive repertoire … Averaged just 8.4 ppg on a team that was in need of scoring … Post game is remedial at best, and he could stand to polish his back to the basket game with another year in college … Lacks a go to move and struggles to create offense for himself … Scores mainly on put backs and ally oops, and can knock down an occasional mid-range jump shot … Not an elite level rebounder despite his athletic gifts, largely because of lack of strength and toughness, plus poor discipline in trying to block shots he has no chance to get to … Lacks a reliable jumpshot and sometimes has poor technique and balance on his jumper … Too often gets into foul trouble that can limit both his minutes and his effectiveness … Lacks the touch around the rim that you would like from a player that gets most of their offense inside the paint … Lacks a back-to-the-basket post game. Needs to further develop his footwork both on the perimeter and in the post … While he has shown some shot blocking and defensive potential, the fact that he’s not a legit 7 footer draws into question whether his rim protecting/shot blocking ability will translate to the next level … Needs to put additional weight on, and there is some concern regarding how adding weight may affect his mobility and athleticism …",82,205,19.56
Usman Garuba,23,"Blue collar forward/center, who always gives 100% … Energy guy, plays with no fear … Relentless motor … A bit undersized for a big but his great wingspan (measured at 7-2) makes up for it … Very good athlete … Runs the floor like a deer… Excellent leaper… Has an NBA body… Likes to play physical, doesn’t shy way of contact on both ends of the floor … Has a good basketball I.Q … Battle tested at the highest level in EuroLeague … Very good roller in Pick and Roll situations … Tries to dunk everything … Has shown glimpses as a shooter in Pick and Pop and Spot Up 3’s situations … Has acceptable footwork when he is Posting Up with a good right hook in his arsenal … Good passer when he is Posting Up … Has improved as a passer in Pick and Roll situations after doing a short roll … Moves very well without the ball, doing timely cuts to the basket either from the baseline, or from the perimeter … Great in transition … Acceptable ball handler when running the floor, can even score an occasional coast to coast … Crashes the offensive boards, putting pressure on the opponent’s team … He is an one man defense … Can guard all five positions … Elite lateral movement … Able to switch on the perimeter in defensive Pick and Roll and make life miserable for opposing guards … Excellent Post Up defender, knows how to use his physical edge to his advantage… Understands how to fill the passing lanes and gain a lot of steals … Good shot blocker thanks to his physical profile, leaping ability and length … Very good help defender …","He is more a 5 than a 4 for now on offense because of his skillset … He is undersized for a center for the NBA level … Not skilled enough to play as a power forward on a consistent basis, but not big enough to play as a center … Needs a big with size and shooting range alongside him  to be more effective on the floor … Shooting mechanics are inconsistent … Pretty limited offensively either as a power forward, or a center … Below average 3-point shooter with FIBA’s 3-point line, which makes it even more of a challenge from the NBA 3-point line … His low shooting percentage from the free throw line makes it difficult for now to imagine him becoming a scorer in the future … Has no in-between game, he will either shoot a 3 or go hard to the basket since his mid-range shot just isn’t there … Can’t create his own shot, he mostly scores on Pick and Rolls, cuts or after offensive rebounds … His low post game needs a lot of work, he mostly turns and shoots over his left shoulder, which makes him predictable … Needs to add some moves to his arsenal when he is posting up … Can be a little foul prone when his energy and aggression gets the best on him … Sometimes forgets to box out, thinking that his athletic ability is enough to get the rebound…Bigger, skilled centers can find ways around him to score … Off ball defense can be a problem some times, he can over commit on help and leave his assignment …",80,230,19.4
Josh Christopher,24,"A top shelf athlete who showcases the power and explosiveness to immediately translate to the next level … Versatile guard who can handle the ball effectively enough to run the offense at the 1 but also move to 2 or 3 with the size and strength to play off the ball … Elite potential as a playmaking guard who could also take over games with his scoring at all three levels … Dramatically improved his three-point shooting towards the end of his freshman season before a leg injury ended it prematurely. He shot 12-25 over his last six full games to show that he has the potential to shoot far better than his 30% season average suggest from behind the arc … Finds ways to score even on bad shooting nights by getting to the line and shooting a high percentage of 80% as a freshman … Attacks the glass and rebounds well for a guard with a high vertical and strength going up … Three-point shooting will further unlock his head fake and allow him to do what he does best, which is attacking the rim with physical finishes and pull up in the mid-range … Opportunistic defender who can explode into passing lanes and take the ball away for easy transition dunks. Was able to capitalize on this with 1.5 steals per game at Arizona State … Handles and speed to attack in transition and get to the rim for flashy dunks and layups … Creates space in isolations with creative ball-handling and retreating defenders who are wary of his speed and first step … Young draft age of 19 which will allow him plenty of time to develop and unlock his exceedingly high potential … Possesses great length with a 6’8 wingspan at 6’4 …","While his three-point shooting improved towards the end of his season, there are still concerns about his ability to attack on the perimeter consistently … Without a consistent perimeter threat, teams could force him to take deep jumpers and negate his more potent strengths of driving to the basketball and finishing at the rim … His three-point shot has a bit of a slow, awkward release that goes from his left hip to the top of his release, but this is only a minor concern that could have little to no impact … Puts his head down quite often in transition as he attacks the basket causing him to miss teammates finding spots on the perimeter or running to the rim alongside him … The inability to find open teammates in transition is noticeable on the stat sheet as well with only 1.4 APG vs 1.7 TO during his freshman season … Lack of considerable impact in a disappointing season for the Sun Devils is concerning as a player of his caliber should have done more to lift his team around him to a better record …",76,215,19.65
Quentin Grimes,25,"A strongly built 6’5 210 wing, has the size and adequate length (6’8 wingspan) to match up fine on the perimeter physically … Decent athlete … Operates mostly as a floor spacer offensively, does the majority of his damage from beyond the 3-point line (40% 3FG as a JR, on a healthy 8.3 attempts/game) … Has moments where he can really get rolling and be very dangerous, and isn’t just an in-rhythm spot up threat like he was early in his career … Houston was 29-1 in games that he made multiple 3-point shots during his Jr. season … Has NBA range and is effective coming off screens or running to open spots along the perimeter, making him a nice valve to have in transition or with slashing guards who collapse the defense … Also showed ability to stick some pull-up 3s with range .. Solid pre-shot mechanics, squares his body to the rim and rises into his shot under control and with consistency … Pretty nice perimeter defender overall, gets into his stance and shows the strength and active feet to deny penetration and force tough shots … Was solid on that end in the Big 12, but had huge success smothering smaller, less athletic perimeter players in the AAC…With his frame and active feet, he be able to comfortably defend SGs and most SF’s at the pro level … Unselfish and plays off the strengths of his teammates well … Also contributes on the glass (5.7 rpg as a Jr.), especially offensive boards, using his strong frame & nice motor to throw his body around and come up with loose balls…Fits nicely as a 3-and-D prospect …","Not a shot creator, really struggles at times with creating his own offense … .Though an adequate athlete, he lacks quickness and struggles to get separation because of poor ball-handling … Struggles to go left and is a predictable slasher with limited moves … Can become passive and ineffective if his shot isn’t falling…A bit mechanical, lacks fluidity to his game … His in-between game needs improvement, especially considering he will have a tougher time getting to the rim off the bounce at the pro level … Really struggles to convert near the rim, even at the mid-major, so it is difficult to project him as more than just a floor spacer on offense at the NBA level … Shot just 41% inside the arc as a Jr. and 46% for his career, illustrating his lack of finishing ability …",77,210,21.24
Nah'Shon Hyland,26,"Talented scorer, averaging 19.5 points per game while shooting 44.7% from the floor … Despite being the main focus of every defense the Rams faced, Hyland consistently was the team’s most important player and scorer … One of the draft’s most talented outside shooters … His best asset is his three-point shooting … Hyland has a quick release and can get his shot off above defenders … Hit at a 37.1% clip this season, but a 43.4% shooter as a freshman … The drop off is likely due more to having to take more difficult shots and a higher volume as the star versus getting easier looks as a role player in his freshman year … Should be a sniper in the NBA, as he will be getting set up for more catch and shoot, open looks … Is also very comfortable canning shots off the dribble, and has great range … Electric playmaker with polished, streetball type handle and tremendous quickness … Can get to the rim well, especially in transition, and converted at the rim at a very good 63.5% this past season … While he won’t be a primary ball handler in the NBA, Hyland showed creativity on the ball, using crossovers, stepbacks and eurosteps in order to gain separation both at the rim and behind the arc … Loves to push in transition and is able to get easy looks for himself and teammates with his tempo and ball skills … Is a tremendous free throw shooter … Is a solid rebounder with almost five per game … Was a great defender in college, forcing 1.9 steals per game … Can defend well on or off the ball, and has good instincts and positioning … Understands well when to switch, help or rotate, and makes a big impact on the defensive end of the floor … Over 50% of his looks came from behind the arc, and less than 15% came from mid-range, showing he will be an asset in the analytically-driven NBA … Hit 172 threes between his two seasons at VCU … Plays with tremendous energy and figures to be a great fit as an instant offense sixth man type …","With a shift to more position-less basketball and versatility becoming a bigger part of the NBA, Hyland’s skinny, smaller stature stands out … Is the height and weight suited for a point guard, with the game of a shooting guard … Has added some weight, but still has to put in a lot of work on his body to be able to handle the physicality of making plays around the basket at the next level , as well as becoming a consistent defender … He is a good defender, but will struggle defending bigger players, even most shooting guards as they will have an immense strength advantage … Even with a pure shooting stroke, the 6% drop-off in percentage from his freshman season is a slight concern … Averaged more turnovers per game than assists, cementing the need to be a secondary playmaker than offensive initiator … To the same extent, the offense was always run through Hyland, but even with a high usage rate, he had a high number of poor decisions with the ball in his hands … He would be best utilized in the NBA as an off-ball cutter who comes off screens to get open looks from three, but often stood around when their wasn’t a specific play drawn for him to get open … His size and weight could impact his ability to have the same success attacking the basket … Has good lateral quickness, but lacks any leaping explosion, and has limited athleticism … Would likely have a higher projection if he had played a higher level of competition consistently. Faced an easy schedule this season, playing just one ranked team, scoring only 13 points with 31% from the floor …",75,170,20.88
Cameron Thomas,27,"A 6’3 200 lb perimeter scoring machine (4th in the NCAA w/ 23 ppg as a Fr.) with supreme confidence and “in the gym” range on his shot … Comes into the draft after breaking all kinds of scoring records at every stop of his amateur career, and its easy to see why when you watch how aggressively he seeks out ways to put shots up … Can be absolutely deadly when he gets rolling, fills it up in bunches and is a true volume scorer in every sense, mostly preferring to use his jumper to do damage … Is a 3-level microwave scoring threat who can torch the defense creating off the bounce, spotting up or working off screens and can easily shoot from NBA range in any of those ways … When working off ball, Thomas often looks JJ Redick-esque by constantly moving and looking to free himself of defenders for open shots by utilizing screens to get the ball … With the ball, Thomas is crafty and does a good job of getting downhill and using subtle crossovers and step backs when driving in either direction to create space for his shots, while also showing the ability to make some advanced moves like a turnaround over his left shoulder from 15-18 ft or sidestep gather jumpers from 3 ala James Harden … Not afraid to take heavily contested jumpers, and shows plenty of promise in doing so (especially from mid-range) because of his shot-making ability, high shot release and wiry strength to finish through contact … Has a floater in his mid-range bag as well … Good open court player, will run the floor looking for spot up 3s or slash to the rim in transition and be opportunistic after turnovers … Has a good feel for attacking closeouts and a nice 1st step, can stick a 1 or 2 dribble pull up almost in his sleep if the defender runs him off the 3-point line … No problem getting to the foul line and makes few mistakes when there (7.6 FTA per game on 88%), has already began to master the ability of using the defenders aggressiveness against them by getting them to bite on his pump fakes or seeking contact on the way to the rim … Came in and was one of the most productive scorers in all of college hoops, and did so on a very experienced team with multiple potential NBA prospects besides him … Could see his efficiency rise with less usage and one role to focus on …","A bit one-dimensional as a player, mostly wired to score and doesn’t really contribute much in any other areas of the game … Though he seems to have decent length, his physical and athletic profiles are average at best for the backcourt prospect he’s projected to be … Not the fastest or most dynamic player, and while he is agile it seems he has a hard time reaching his 2nd gear to get all the way to the rim with consistency off the bounce … Saw a good number of his shots near the rim get blocked as a Fr., doesn’t really play above the rim much even with a head of steam … Will never be confused for a floor general on the court, and though he will inevitably be asked to defend both guard spots, it is difficult to project him to be a combo guard offensively (1.4 apg) … Has a floater in his arsenal, but its inconsistent at the moment … Forces a large amount of low percentage, contested shots as a player who uses his jumper as his main tool to score (40% from the field, 32% from 3), shot selection needs improvement and would go a long way to making his offensive efficiency rise…Pretty streaky 3-point shooter, was no stranger to slumps during the conference schedule … Doesn’t pass much, when he gets the ball he usually is looking to let it fly and some may consider him to be a “black hole” offensively … Not a devoted defensive player, does little to make things difficult for whoever he guards and rarely will fight to get back in plays after getting caught in a screen or beat off the dribble … Even though he was the top scorer on his team, he was generally 2nd or 3rd in the pecking order as the players who were asked to take late shots for LSU in the clutch this past year …",75,200,19.81
Jaden Springer,28,"Scrappy, young combo guard with a defensive focus and an expanding offensive game … Didn’t take a ton of threes, but shot 43.5% on them. Shot 81% from the free throw stripe … Easily repeatable jump shot mechanics … Does a very good job of regaining his balance when making offensive moves, allowing him to make difficult shots … Excels at using the rim or his body to protect his shots in the paint by using reverse layups  … Smooth athlete who is able to get to the paint against defenders. Is able to create and take away space from defenders to keep them off balance … Is good at making pull up jumpers either off the bounce or off a pseudo post up … Even when defenders expect it, he’s able to get his shot off … Moves well off the ball and is able to use screens effectively … Can be disruptive defensively, had 5 games with 3 steals … Is a willing facilitator, recording 5 or more assists in 7 games …","Lacks elite explosiveness … Appears to be more of a 2 than a combo, and lacks size on the wing at 6’4 … Doesn’t possess high level athleticism, relies on angles and reading what the defense is giving him.  ..Has trouble taking care of the ball, averaging 2.4 turnovers per game … Needs to develop more lead guard skills so that he can be a secondary ball hander at the next level. Could be overmatched athletically and physically at the next level. Shot is mechanically sound, but lacks fluidity and can be slow to load up at times. Relies on others to get his scoring opportunities off of cuts, not somebody that will break people down off the bounce.",76,200,18.85
Day'Ron Sharpe,29,"A true throwback big man, Sharpe is the best rebounder of the class, as well as one of the best post scorers and shot blockers…With his 6’11 size, strength and timing, Sharpe hauls in rebounds with 7.6 per game…The freshman standout has a solid repertoire of post moves, able to go right through smaller defenders, or over taller defenders with jump hooks, pivots and over the shoulder jumpers…Sharpe has great timing and athleticism, and had plenty of thunderous rejections this season for the Tar Heels…Has great potential as a disruptive interior force, rebounder and post scorer, especially considering his youth and ability to continue improving his shot…While he is not a three-point threat, Sharpe did show the ability to knock down a two-point jumper…Looks poised with the ball, and even has some ball handling skill, driving past defenders on his way to the hoop…His 1.4 assists per game as a big man highlight his comfort making the correct decision with the ball…He has an innate ability to track offensive boards, using his length and strength to overpower other rebounders…Led the country in offensive rebound percentage this season…Should quickly translate to the NBA, where he can be a hub for second chance points and easy put back opportunities.","As the NBA has evolved into a pace and space league, interior big men who aren’t a three from deep have become less and less useful…Sharpe missed both of his attempts from deep, and shot just 50.5% from the charity stripe, meaning it will take some serious development for him to be even a decent shooter from mid-range or three-point range…Even with all his monster blocks, Sharpe averaged less than one block per game…Needs to be more consistent in guarding the pick and roll, and can often get caught out of position…Doesn’t have great speed, making it more challenging to help on defense, guard on the perimeter and be an effective rim runner in transition…Averaged two turnovers a game…Only averaged 4.2 defensive rebounds per game, needs to be a more consistent and reliable defensive rebounder…Didn’t score efficiently for a big man, and wasn’t a volume scorer with under ten points per game…Shot just under 60% at the rim and 38.7% on two-point jumpers.",82,265,19.74
Santi Aldama,30,"A stretch four, Aldama can hit from well beyond the 3 point arc … Is comfortable and confident shooting off the dribble from beyond the arc…Loves to create his own look, and has the handle, size and strength to get inside with ease…Has a polished post game, and can shoot over either shoulder…Can attack well in transition…Scored over 20 points per game for Loyola in his second season, and the Spainard also averaged ten boards and two assists per game…Was dominant throughout the season, and was able to get to his spots consistently…An offensive engine…Is a versatile piece, as he can hit shots from all over the court, can work in the low post, and has passing to play within the offense…Has great size at 6’11, 215-pounds, but often shoots and plays like a much smaller player…An ideal fit for the modern NBA, Aldama has shooting touch, defensive instincts, rebounds well, and is a fluid athlete…Shot over 50% from the floor and 37% from deep despite being the focus of defenses…Simply looked too good to be playing with Loyola, and was magnificent throughout the year…An efficient and talented scorer, Aldama can do it all…Can also be useful defensively, as his size and quickness helped him block 1.7 shots and grab one steal per game…Can guard centers through small forwards with his active hands, quickness and smarts defensively.","Dominated, but did so against inferior competition playing at Loyola Maryland in the Patriot League…Often forced his own shot at the expense of better looks of teammates…Turned the ball over more than three times per game, and only dished it out twice per game…Doesn’t move well without the basketball…Slow player in general and may struggle to gain separation against high level athletes … Is a poor free throw shooter…Might struggle to find a role as he’s accustomed to being the star of the team, as his strengths are mostly utilized while having the ball, and shooting in large quantities…Does not have great passing instincts, limiting his potential that he could be a playmaker and create offense off the dribble…Might struggle to have the same scoring success against taller, stronger athletes…Is a good three-point shooter, but isn’t a sniper, and would be better off shooting off of assists rather than his own creation.",83,225,20.56
Isaiah Todd,31,"Four star recruit with elite athletic ability … Plays with a lot of youthful exuberance and energy … Very athletic and explosive leaper who makes a lot of acrobatic finishes at the rim … Tremendous body control … Possesses Versatility, Mobility, Scoring, Size, Potential … Excellent size for a big at 6’10, 210 pounds with a 7’1 wingspan, the North Carolina native is oozing with potential on both sides of the ball …  In his lone G League season, Todd flashed his potential constantly, coming off the bench to average 12.3 points and nearly 5 rebounds in 24.4 minutes of playing time a night … He shot nearly 40% from behind the arc and 82% from the free throw line, proving he has the shooters touch and cannot be left open from deep … Todd moved well without the ball, especially when setting screens in pick-and-pop situations and showed a knack for knocking down mid-range jumpers coming off of screens … He has above average ball skills and finesse for a big man and also runs extremely well in transition …","At 220 lbs, he has obviously put some work into getting stronger, but still has a lot of room for improvement, getting more weight on his frame … Aditional weight would allow him to bang and play more physical … Due to his lack of physicality, did not make much of an impact as a rebounder and was not an interior defensive presence … Added strength will allow him to play with his back to the basket and also attack the rim off the dribble more often … Neeeds to develop better focus and consistency, though he improved considerably from his high school days in the G-League …",82,220,19.79
