Name,Pick,Strengths,Weaknesses,Height,Weight,Age
Terrence Williams,11,"Freakish athlete with a good build and a great feel for the game … Really showed that he has matured from his freshman year, by leading Louisville to the overall number 1 seed in the NCAA Tournament and an Elite Eight appearance … He is a triple-double waiting to happen, averaged over 12 points per game, 8 rebounds per game, and over 5 assists per game … He also led the team in steals with over 2 per game … He is a defensive stopper who is able to guard multiple positions on the floor which should help him at the next level … His vision and ability to pass are standout for a wing player … Showed throughout the season that he has good ball handling skills and court sense … Will be a 2-3 at the next level … Has a great knack for knowing where the ball is, giving him an edge on the boards … Put in the right situation, with the right expectations, he can really excel at the next level …","Although he has improved his 3-point shooting over his collegiate career from 31% to 38% his senior year, he will really need to continue his development at the NBA level. His offensive game remains his biggest weakness as he struggles to put points on the board consistently … If his shot isn’t dropping and an athletic defender is keeping him from getting to the rim, his offensive game goes into the tank … Also needs to improve his ability to drive in the lane with his off-hand as well as continuing to develop his ball-handling … These will be particularly important if he wants to play the 2 at the next level … Sometimes likes to go for the ""highlight"" reel play instead of just making the easy play, and seems too relaxed when he’s out on the court … Can fade in and out of games. Needs to develop a killer instinct at all times …",78,213,22.01
Gerald Henderson,12,"One of the more athletic and explosive wing players in this draft class … Has come into his own during his JR season and has become a reliable scoring option as he has expanded his offensive repertoire … His shooting has improved drastically … He is not only comfortable with the spot up from beyond the arc, but he can now reliably put the ball on the deck and get into the paint and elevate for a nice pull up … Makes difficult and contested shots with regularity … Uses a nice up and under move from the perimeter to draw contact … Off the dribble his game has changed as well, where earlier he was strictly a one move player, he is now able to incorporate a counter move to get by the defender when he gets cut off … Combining his strength with his nice first step, he can comfortably get by defenders … His leaping ability allows him to convert on a variety of difficult and acrobatic shots, both from midrange and around the hoop … On finishes, not only is he able to get above the rim, but his terrific body control allows him to take contact and still give the ball a chance to go in … Is not afraid to take the contact going to the basket … Has become a good finesse finisher as well, playing the angles and using the backboard … Put up some very impressive stats while playing less than 30 minutes per game on the season … Knows when he needs to take over, he is not scared to put his head down and attack the basket … Has improved his free-throw shooting in each season, brining it to a respectable 76% … As a defender he is also valuable, because he plays good man-to-man but he also understands the team defense principles, playing the lanes and helping weakside … He is not afraid to take the gamble at times and overplay the pass, or cheat off his defender to block a shot …","At 6-4 he is undersized for an SG, and at this point his game is still more in the mold of an SF, which would make him extremely undersized … While his shooting has shown great improvements, he is not a pure shooter and as a result he goes through periods of inconsistency … Part of the problem is his shot being flat, which results in a lot of front rim misses and becomes even worse when fatigue sets in … His game is not overly smooth, at times he looks mechanical and as if he’s thinking through his move, rather than just playing naturally … Gets carried away at times, trying to make the difficult play rather that take what’s there … He averaged 2.2 turnovers per game, and for his career, he has more TOs than assists … Has games where his shot is not falling and it completely throws him off offensively, he is a rhythm type player and if it’s not his day he has a hard time playing out of it … Even though his shot has improved and he has more confidence from long range, he still shot a fairly poor percentage (34%).",77,215,21.56
Tyler Hansbrough,13,"The 2007-08 National Player of the Year has been a consistent and productive player each and every year at PF position (holds UNC scoring record) … A hustle player who loves to hit the glass as hard as possible on both ends of the floor … Has great hands that he uses well around the basket … Makes great decisions in the post; likes turning to his left shoulder and using a right handed baby-hook –or a mini hook while creating contact with his left … Hansbrough creates space well in the low post and tries to position himself as close as possible to the basket (his upper body strength helps him to get good position offensively) … Loves to use pump fakes against bigger and stronger players, he’ll spin and draw contact around the basket to get to the free throw line (draws fouls at 20+% per position) … He is an excellent free-throw shooter at 84%; he is absolutely the best finisher around the basket after contact in the college game … Hansbrough has a solid shooting touch from 15-16 feet that has developed the past few years and can also hit the midrange jumper with relative consistency if he is given space (51% FG). Possesses a great feel for rebounding and does an excellent job of positioning himself and boxing out on rebounds (good offensive rebounder) … Tries to get his hand on every loose ball … He is a solid post defender with good fundamentals and a strong lower body … A very passionate player who plays with tremendous heart and energy …","At 6’ 8’’ Hansbrough lacks ideal size for the NBA PF position … Struggles defending taller and more athletic players even at the college level … Not athletic enough to overcome his size disadvantage to be a standout at the next level … Needs to develop face-up game … Hansbrough overpowers most of the players at the college level and will not be able to do the same in the NBA. Scores most of his baskets on sheer will and hustle, lacking a great skill level in the post … Defensively he struggles to stay in front of quicker and more athletic players outside paint … His ball handling is a big question at the next level (more than 2 dribbles often results in a TO). His jump-shot is unnatural and needs work as well as his shooting motion … His footwork and lateral-quickness needs improvement … Though he has improved his range, Hansbrough has to become a more consistent outside shooter …",81,234,23.66
Earl Clark,14,"Versatile combo forward … A mismatch offensively because he can attack effectively inside and out … Has a great combination of size, strength and speed … His athleticism and explosiveness allow him to play against bigger defenders inside or quicker ones on the perimeter… Possesses a surprisingly quick first step thanks to his extremely long and powerful strides … His highpost game has become his niche, because he can back down and outmuscle smaller players, or face up and attack the bigger ones … Has developed a nice one to two dribble pullup, he shoots it with good rhythm and he gets great elevation, making it extremely difficult to contest … With his back to the basket, he shows great patience and nice footwork … He mostly shoots fadeways from the low post, but he still gets his shoulders squared to the basket and converts at a good clip … Because of his size and athleticism, his fadeaway is almost impossible to stop, and he has also become good at utilizing the glass which widens his angles even further … He gets a lot of his offense out of energy plays and by knowing where to be in the offense … Whether it’s making the right cuts, spotting up when the help rotates or by attacking the O glass … As much as he’s improved scoring wise, he has continued to be very unselfish, looking to make the reads and distribute the ball … He is a stat filler in virtually every category, not only does he get to the glass with regularity, but he has great anticipation which allows him to get into passing lanes as well as block shots … Defensively, with his physical package, he has the potential to guard 4 positions on the floor … Playing in the Louisville system, his understanding of team concepts is very advanced, although he has not played man to man with any sort of regularity …","Was able to get away with a lot at the college level because he was such a superior athlete … Many times he would simply go through or shoot over defenders, without having to make any sort of move … This might become an issue at the NBA level, because he has not show much in terms of actual go-to moves, whether it’s on the perimeter or in the post … While his jumpshot has slightly improved, it is still inconsistent and it looks just as bad (he shoots off his shoulder, with his elbow out and almost shot-putting the ball) … To compound his problems on the perimeter, if the defense is set and he is forced to put the ball on the deck and make any sort of counter move, he becomes uncomfortable and has a hard time operating … Other than the fadeway, he has very little else in his low post repertoire … Even though he can attack going both directions, he absolutely does not want to fish with his left hand, in the most extreme situations that would make a left hand finish almost the only option, he still chooses to switch back to his right hand … His freethrow shooting has continued to be a problem, which could be attributed to his form … His athleticism gets suppressed because he needs a lot of room to explode and he also does not like to attack when contact is coming from helpside (a testament to the low number of attempts at the line) … Makes a lot of careless plays, and leaves his feet frequently to make passes, to the tune of 3.2 TOs per game …",82,226,21.45
Austin Daye,15,"An extremely versatile player, who at 6-10 has great height and length for the SF position … He is more than comfortable handling the ball in transition, as well as attacking off the dribble on the perimeter … Possesses a nice mix of skills with his back to the basket, including fadeways to both shoulders, mini hooks and up and unders … Has great patience when attacking, he reads the defender then either uses a well timed shot fake or a spin move to get himself in better scoring position … Out of the triple threat is where he is most effective; people have to play him tight because of his shot and this allows him to use his long strides and good jabs to get into the lane … Shooting the ball is where he is the most effective and dangerous; he has one of the nicer release in all of college basketball … He is able to knock down outside shots with his feet set and he is just as comfortable shooting pullups from midrange going to either hand … He has a slight fade on his shot, combining that with his long arms and high release, it makes his jumper virtually unblockable …","He needs to add substantial weight and muscle if he is to ever reach his true potential … His explosiveness is mediocre (as a leaper he is fairly limited and his first step is only average) … Even though he has an extremely soft touch, he still struggles finishing in traffic because he cannot absorb contact … He is easily thrown off balance and forced into tough shots by stronger defenders … At times, he dips the ball pretty low on the catch, which allows the defenders to close out on him … If he is challenged and forced to rush his shot, his efficiency decreases … Needs to gain consistency on his shot, he goes through droughts and this causes a downward spiral for his entire game since most of his moves rely on shot fakes and his ability to attack out of the triple threat … He is somewhat passive, seems so take what the defense gives him and he tends to settle for outside shots rather than using his length around the basket … He needs to work on his off hand as he becomes predictable attacking to his right far too often …",83,192,21.07
James Johnson,16,"Extremely skilled and versatile forward … Great physical package, combining size, strength, athleticism and an impressive 7’1 wingspan … His frame is very nicely developed, with strong shoulders and a wide base …He has a very refined scoring touch and knows how to put the ball in the basket … Proved that he is very comfortable handling the ball in all situations, including in transition while going full speed and still keeping his head up, looking to make plays … Has shown that he excels in a point forward role, where he can use his playmaking ability to create for teammates and himself … He has advanced moves off the dribble; hesitation, crossover, spins, in& outs as well as nice ability to make a second counter move … Has a lot of confidence in his outside shot, and proved that he has range beyond the college 3 … … Operates nicely out of the triple threat, where he utilizes a good shot fake as well as long jabs that get the defender off balance … His game is extremely potent out of the mid to high post where he can face up and attack or back people down … He is very comfortable going to and finishing with both hands … Using his size and length while attacking, he is able to protect the ball and finish with extreme efficiency … He’s good at keeping his balance while attacking contact, which gives him a good chance to convert in traffic and against help defense … Has become very confident operating on the block with his back to the basket … His wide base allows him to get good position, where he can seal and receive the ball very deep … He has nice patience inside, a variety of moves and extremely good footwork which makes him a difficult match up … Can effectively turn to both shoulders … Uses a nice spin move, where he covers a lot of ground but can still keep his balance … Is very aggressive going to the glass, and likes crashing the O glass … Has improved his stats across the board in his sophomore season …","Has battled inconsistency throughout his career … Does not show up to play every night and has stretches where he disappears completely, not only as a scorer but in other facets as well …. He is 2 years older than his class, taking off some potential for growth … Is a bit heavy legged which limits his 1st step … His shooting numbers have improved but he is still a very streaky and somewhat inconsistent shooter from the outside … He takes a lot of bad shots early in the shot clock and out of the offense … Settles from the outside, and does not always get to the basket … Goes for the homerun play and forces the action too often, especially in transition when he attacks even without numbers …. Needs to learn to control the tempo better, and mix the pace up … Defensively, he doesn’t move well laterally and is foul prone, but with his length and physical package he should be able to overcome … Continues to shoot a mediocre percentage from the line (69%) …",80,257,22.36
Jrue Holiday,17,"Long and wiry combo guard … A crafty ballhandler that knows how to get defenders off balance with the dribble … Has a good repertoire of moves and mixes them up well to keep the defense guessing … He has a deceptive 1st step and shifty quickness making him difficult to contain on the perimeter … Is adept using both hands, either when attacking or finishing … Uses his body as well as his length to finish around the basket … Utilizes a variety of floaters and runners in the lane … Likes to pull up from the midrange where he shoots with balance and good rhythm … Shows good speed in the open court and the ability to manoeuvre through traffic with the dribble while going full speed … Puts in a good effort defensively, where he enjoys being aggressive and pressuring ballhandlers … Has good hands, anticipates well and uses his wingspan to get many deflections … He is unselfish and possesses good court vision and has shown glimpses of being able to run a team full time …","Had a very disappointing season in terms of the hype he had coming in from highschool … Played out of position for the majority of the season, and struggled finding his comfort zone … Battled inconsistency with his shot all year and it threw the rest of his offensive game off balance … Defenses showed very little respect for his outside shot, daring him to shoot and taking away his driving lanes … His form is a big issue as it throws his stroke off and makes his release inconsistent … He shoots off the side of his head with the shooting elbow way out, as a result his shot is all over the place …He does not have the superb athleticism or strength like many other combo guards … Tends to waste dribbles on the perimeter, killing the flow of the offense because he can be a ball stopper at times … Gets into trouble by over penetrating and then trying to make the spectacular play while in traffic and under pressure … Settles for contested jumpshots from outside and takes a lot of fading and offbalance attempts inside … Leaves his feet to make passes and gets caught with no options … Is stuck between positions because he has not proven that he can be a consistent scorer or that his decision making will translate to the next level …",76,199,19.05
Ty Lawson,18,"This year Lawson proved that when he is injury free he can be an extremely efficient PG … A true PG and leader on the court that meant so much to UNC (they struggled in games that they played without him losing to Duke, FSU, and Virginia…) … Uses the cross-over effectively in half court situations, getting defenders out of position to attack the basket … Very strong PG who loves pushing the ball in transition and very effective with his great body control and ability to weave through traffic and finish at the rim. There are not many players that can contain him … Does a great job at using his upper body strength initiating contact first to score and convert plays under pressure … Another aspect that makes him incredible is his ability to push the ball in transition after a made basket (Final Four game vs. Villanova). One of the main reasons that UNC averaged 90 points per game in 2008/2009 … Possesses outstanding court vision (3.48 A/T)… Understands how to play pick and roll using his quickness to split defenders and passing ability; his post-entry and outlet pass are very good (6.6 APG) … His shooting ability has improved since last year especially behind the 3 point line going from .361 % last year to .472 % this year … Defensively, his lateral quickness is solid and he stays in front of his opponent most of the time … Lawson understands that he has strength and speed advantage over many PG (2.1 SPG)… Does an excellent job of getting into passing lanes …","Lawson lacks size and athleticism for the PG position at the next level … This limits him defending bigger PGs in the NBA … His jump-shot has a slow release and his shooting mechanics need work (not a consistent outside shooter). He shoots the ball very low and doesn;t get much lift on his shot making it tough to get off against bigger defenders … Lawson has to improve his mid-range shot and ability to create shots off the dribble (pull-up jump-shot) … Defensively he shows a tendency to gamble too much … Early in his college career he gained a reputation for being soft, missing time for little injuries that should not have kep him off the floor …",72,197,21.66
Jeff Teague,19,"An extremely quick and explosive guard … A natural scorer, plays at full throttle the entire game, constantly putting pressure on the defense … Has great open court speed and loves to push the ball in transition, where his skill set allows him to maneuver around defenders as well as finish at the rim … Plays with great confidence and possesses a killer instinct … Keeps his dribble alive and continuously probes the defense for openings … He is very good at using his body to shield the ball from help defenders when finishing in the lane, he is able to adjust his finishes in mid air, making it very difficult to block him … His first step is well complemented with a nice variety of hesitation and crossover moves off the dribble … Constantly changing up speed and direction makes him very unpredictable, and hard to contain … Extremely good at getting into the lane where he can find open teammates on drive & dish situations … Knows how to draw contact and doesn’t shy away, as a result he is very good at getting to the line, where he converts at a very good clip (85%) … Has improved on his shooting consistency in every category, even showing more confidence is the midrange game … Great hands and foot speed allow him to be a menace on the defensive end at times … Has shown that when he puts his mind to it, he has the tools to stay in front of pretty much anyone at the college level …","Slight frame gives strong guards the advantage of bodying him and taking away his driving angles … He is not a pure PG, even though he has good vision and decent ability to deliver the ball, he lacks the mentality of a playmaker … Would be in a more natural position playing off the ball, but at 6-2, defensively he would be a walking mismatch … At times very wild and out of control, often overpenetrating and trying to make plays far more difficult than they have to be … His Assist to TO ratio is almost 1/1 for his career, directly speaking on his inability to read the action and make correct plays … He has become a more consistent shooter, but his stroke is still awkward as he shoots it infront of his face, and he takes too long to set his feet. He also shoots a ""palmball"" instead of getting the ball off of his fingers, but it works so probably no sense in changing it … Still lacks a reliable in-between game, his touch from the midrange is a bit shaky; if he isn’t at the rim, his floater and teardrops are much more inconsistent … Takes a lot of bad shots that come early in the shot clock and are out of the offense … Defensively he lacks focus and fails to put in a consistent effort … A lot of his shortcomings are a direct result of inexperience, he possesses some great tools which should help along in his development … He would benefit as a floor general and playmaker by returning for his junior season, but with such a breakout season, it’s likely he will be drafted based on his potential to develop those skills on the fly, and a high draft pick will be difficult to pass up …",74,175,21.05
Eric Maynor,20,"Crafty point guard with a winning pedigree … Single-handedly led VCU to national prominence after taking over the PG reigns his sophomore year … Fearless performer in the clutch, stepping up in the biggest moments of the biggest games … Despite being a one man show, rarely settled for quick forced shots or made teammates outcasts … Extremely patient on the offensive end, allowing plays to unfold- no predetermined decisions … Tremendous basketball IQ and understanding of court geometry … Shows good court vision and ability to find the open man, averaging over 6 assists per contest in the 08-09 season … Utilizes the change of pace dribble as well as anyone in this draft class, lulling defenders to sleep and blowing by them … A master of getting into the paint off the bounce, either finishing well at the rim or getting to the FT line where he is very efficient … Shot 82% from the stripe as a Senior, which is efficient … Has an amazing ability to convert difficult shots … Very tricky around the rim, shooting from odd and angles with the ability to adjust in midair … Despite slight frame, shows deceptive strength finishing well through contact … Possesses deep range on jumper (39% as a junior and 36% as a senior.) Has a solid mid-range and step back jumper as well … Excellent hands on defense, averaging 1.7 steals per game his senior season … Considered a high character guy and has the advantage of 4 years of college experience under his belt …","Not a top level athlete … Foot speed and explosiveness are not optimal … Extremely light at 164 lbs, whether he can add weight is a big question mark … Gives the appearance of being heavy footed, lacking burst on his first step … Was not forced to compete against upper echelon athletes on a regular basis in the mid-major CAA … NBA will be a huge step up in class athletically, as well as size and strength … Turnovers are a concern. Against top competition was very careless with the ball racking up some massive turnover totals (10 at Rhode Island, 7 vs. New Mexico and 8 at Oklahoma) … This could be a product of team quality, as he was forced to supply a large majority of his team’s offense … Gets too fancy with passes at times, looking for the spectacular. Settles for too many jumpers when switched against a big in pick and roll situations … Not a natural shooter. Lacks elevation on jumper, almost shooting a set shot from three … Low release point and slow delivery from behind the arc … Can be lax on the defensive side of the ball – has a tendency to take plays off on defense if his offense isn’t flowing … Will turn 22 in June and improved shooting stroke.",75,164,22.05
Darren Collison,21,"Smooth, heady point who is one of the quickest guards in college basketball … Has extremely efficient numbers both shooting from all places on the court as well as decision making, running the team … Has a high basketball I.Q. displaying excellent passing ability (averaged just under 2/1 T:O ratio his senior year) … Collison has proven to be a true leader at the point guard position having led his team to three straight final four appearances before his senior year … Uses his lightning speed to blow by defenders to get to the basket … Excellent on the ball defender, his quick hands and long arms really cause trouble for opponents (over 1.5 steals per game for his career) … Has a great handle with the ball, and rarely makes bad decisions, and has shown that he can run a team … Has developed a solid runner that he utilizes to cut off drives before getting in too deep against long athletic post players … Has improved his shooting ability over his college years at UCLA by shooting just under 40% from 3, and over 50% from inside the arc this past season … Has been a proven winner from high school all the way through college, finds a way to get the job done … Has a chance to become a starter and if not should make for an excellent back up …","His smaller size (body strength) makes it easy for bigger guards to have their way with him … Needs to hit the weight room and get stronger if he wants to hold his own at the next level … Has added some strength over the past few years, but it’s obvious he doesn’t have the body type to hold much muscle mass … Has a very unorthodox jumpshot that could make extending his range difficult. Also has a slow release due to his elaborate shooting motion … Must show that he can hit shots consistently at the NBA level, also needs to improve on his catch and shoot ability because right now most teams would look to sag off on him … Really needs to focus on using his smarts at the next level on the defensive end to make up for his small frame … Struggled to close out games in his senior year. Doesn’t appear to be a guy with great go-to ability … Lack of improvement in senior year brings his upside into question … While an above average on ball defender on the college level, concerns persist that bigger and stronger pro PGs will be able to exploit his lack of height and body strength …",73,166,21.85
Victor Claver,22,"Valencia’s born and raised Victor Claver has got a lot of potential for the NBA small forward position … Standing 6’9 ½"" with an excellent body frame and a large wingspan, able to run the floor with good speed and agility … Even though already showing adequate strength, he can gain additional strength without diminishing his mobility … Displays good agility and balance, and has reliable hands. A decent passer with quality court vision, he understands perimeter ball movement, knowing how to feed the post and finds teammates also when in motion … A smart and mature player who understands and reads different game situations fairly accurately … Handles the ball well with both hands, being trustworthy ball handler in the open court as well … Shows ability to slash and finish at the basket enjoying a soft touch … With his huge first step he’s really difficult to stop and he doesn’t mind going left or right … Although his shooting isn’t consistent yet, he has a very good looking stroke with sufficient range (NBA 3 point distance) and nice shot release speed … Most of his outside shots come from catch and shoot, but he’s able to create his own shot off the dribble as well … He can also post up and use his size advantage … He does always give a good effort at both ends of the court, setting solid picks and is reasonably tough and intense … When opponents take him into the low post, he doesn’t back down either, holding position well and even able to block the shot. Defensive awareness and help side are generally okay. He really needs to regain confidence physically and for sure the rest will follow … I’m convinced he’ll pick up his game again and continue his development into a very good basketball player.","By NBA standards he has slow foot speed making his position a little bit of a dilemma … Currently he lacks the strength to play in the post and the foot speed to defend on the perimeter … Considering his offensive skill set and physical abilities, he needs to become more assertive … When he does live up to his potential, he’s very good, but too often he demonstrated a lack of initiative … Lets the game come to him too much at times, which makes you wonder about his ambition, his intrinsic drive to win and his killer instinct … Right now he’s still in the process of fully recuperating from a serious knee injury, but if and when he’s completely back, his lateral footspeed and quickness makes him effective in Europe … But in the games he played after his injury, he looked quite a bit slower and less mobile and explosive … Adept at playing the passing lanes and is accustomed to closing out and contesting shots. Nevertheless it is also an aspect where you can catch him make mistakes at times, getting beat off the dribble.",81,236,20.83
Omri Casspi,23,"Since last year Casspi has improved his game both offensively and defensively … He attacks the basket more. On top of his scoring mentality he has became more aggressive and tough under the rim (his body has not improved that much since last year, but his game definitely has) … Very long and athletic player with excellent frame, plus leaping and slashing ability … It’s very difficult to guard him due to his size and ability to play inside/outside … Casspi will beat bigger opponents off the dribble due to his quickness and take advantage of smaller opponents by posting them up inside … Improved his shooting ability since last year; Casspi is dangerous from outside and can hit open jump-shots from 16-17 feet (he is much quicker getting his shot off) … Solid 3 point shooter who does not hesitate to shoot 3’s if he is open (45% 3PT)… His combination of skills and quick first step allows him to beat defenders off the dribble anytime … Casspi possesses great body control when driving to the basket … Good finisher under the basket 70.8 FG% (loves finishing with dunks at the rim if possible). Not afraid of contact and draws many fouls (solid free-throw shooter at 76.1 FT%). Very quick at running the transition game and beating his opponents for layups or dunks (he scored many baskets in transition this year). In rebounding, he improved going from 3.2 RPG last year to 4.6 RPG … Casspi improved his ability to box out and use his long arms when going for rebounds … His toughness and size makes him solid at the defensive end … He does a good job at the SF position and staying in front of his man … His lateral quickness is solid. Competitive player who plays with a great amount of energy every time he steps on the court …","Casspi lacks body strength for the NBA (his body has not improved since last year) … He has difficulty guarding stronger opponents in Euroleague and in the Israeli league … Has to work to improve his shooting mechanics and be a more consistent outside shooter … Not good at taking his defenders off the dribble and creating his own shots … Needs to improve as a help side defender as well as getting better in the passing lanes … Although he improved his rebounding ability, he needs to become much better … Limited passing ability; has to learn how to find teammates more … Gets criticized for being a bit of a prima donna type. Will he be willing to be a team player on the NBA level or will the desire to be a star keep him from being a succesful contributor?",81,211,21.02
BJ Mullens,24,"Mullens is a talented big man with good athleticism and upside … Possesses excellent NBA size, with a big wingspan and good length for his position … Fundamentally sound for his position … Most of his points come off pick and rolls, put-backs and second shots opportunities, as well as dunks around the basket and alley-oops … Looks to score almost every time he catches the ball on the low post (very explosive off the floor going for dunks and alley-oops)… Very aggressive big man with nice body control when attacking the basket … Possesses terrific hands and can catch almost every pass under or around the rim … His favorite move on the post is to catch the ball in his comfort zone, drop step and dunk or turn to his left shoulder to shoot a right hand hook shot … Does a good job of protecting his hook shot with his left hand … Mullens is a good finisher around the basket. Has a very nice jump-shot with good mechanics and form … Showed the ability to step out and shoot … Runs the floor well for his size and has decent quickness … Solid shot blocker due to his long arms and timing (has potential to become even better) … Takes advantage of his athleticism and long arms to rebound the ball on both ends of the floor, but can become more aggressive …","Lacks experience and readiness for the NBA. Has average basketball IQ so far … Motvation level is a question mark … His offensive skills are still raw and he needs to develop a go-to move … Showed that he can be turnover prone .18 A/T ratio (vs. Illinois 4 TO and Wisconsin 5 TO) … Defensively he doesn’t hold his position well and gets outplayed and outsmarted by opponents (can look lazy getting back on defensive end). Poor passer .3 AST … Average rebounder considering his size, body and athleticism 4.7 RPG.*At this point he is one or two years away from developing into a NBA player.",84,258,20.37
Rodrigue Beaubois,25,"Guadeloupe born point guard who has enjoyed some quality minutes during his teams 3 victorious games at la Semaine des As, as the French Cups final eight phase is called. Quite small with just over 6 feet and still very skinny, he compensates with very solid athleticism, quickness and foot speed … Also has excellent general speed, long arms, a big and fast first step, added to okay passing and ball handling skills … As a shooter hes already quite reliable, even from long range with a nice high release … His huge wingspan allows him to play much bigger than his 6-1 size, and should help him develop into a  strong defensive player in the future …","Doesnt show much ability and initiative to create his own outside shots off the dribble, despite playing several minutes at the 2 position … Defensively hes quite average due to a combination of factors. Even with his quick feet, he struggles to get through screens. His lack of body strength doesnt do him any favors either if the opponent drives on him. And what might be the most worrying part, is his below average awareness at both ends of the court … Average weak side positioning in defense, too often gambling for steals at midcourt. On offense he got called 2 offensive fouls leading the fast break, making really bad decisions … Hopefully and most probably this aspect will improve considerably as he continues gaining experience, but an important trouble spot to focus on nonetheless.",74,182,21.35
Taj Gibson,26,"An extremely efficient and consistent player … He is an underrated athlete, possessing nice length and the ability to get off the ground quickly … His touch around the basket is very soft, where he prefers to turn to his left shoulder, but is still comfortable going to the left hand … In the post he is extremely patient, he seals well and fights for position … His post-up game mostly consists of drop steps and mini hooks … He is also very dangerous with his faceup game, because he can take slower defenders off the dribble or use his consistent jumpshot … For a big man, he has an extremely effective midrange shot, with a smooth stroke and high release, this could help him in screen and roll situations at the next level … He is a very smart and active rebounder, he attacks the offensive glass, and he reads the bounce to get into good position … His length is also a great weapon defensively, combining with great timing to make him a very good shotblocker … He has great hands, runs the floor well and shows an impressive motor for a big … He has played a secondary role throughout his collegiate career, but he continues to work hard and his improvement is evident …","He is a bit undersized for the post, but more importantly his body is very frail … Through his time in college, he has failed to add any substantial bulk to a somewhat soft looking frame … At times he becomes robotic in the way he operates, seeming unsure of his moves … Instead of just playing naturally and taking what’s open, he thinks the game too much … His back to the basket repertoire is fairly limited, especially when he faces bigger defenders, he resorts to shooting tough and offbalance shots … He needs to become more comfortable putting the ball on the deck, because with his size he will surely be asked to attack from the high post … His FT shooting has improved, but he still has games where he is inconsistent … He has not shown the demeanor and killer instinct to carry his team in crunch time, he seems content with taking a back seat (part of the problem is the fact that he gets looked off on numerous occasions by his teammates) …",82,214,24.02
DeMarre Carroll,27,"A very active player who excels in a setting where he is allowed to roam and create opportunities using his length and athleticism … He plays with great energy and has a good feel for the ball, which equates to him being in the right spots when the offense breaks down …  He prefers getting his looks from spotups or cuts around the basket that don’t require him to hold on to the ball for long periods of time … He runs the floor extremely well and thanks to his size and athleticism he can finish the break with some authority … Defensively, he has nice length and good lateral footspeed which make him a good one on one defender as well as a threat in the passing lanes and as a shotblocker.","While he is a nice role-player, Carroll lacks the necessary polish and go-to moves to ever become a serious threat on the offensive end … If he is forced to look for his own shot, whether it is in the low or mid post he is just not very comfortable … He needs to add more mass to his frame, as of right now he struggles battling for position against bigger players inside … Has struggled at the foul line throughout his career … He has not shown much in terms of being a shot blocker …",80,207,22.93
Wayne Ellington,28,"The sweet shooting guard has become one of the best shooters in this class … He has expanded his shooting repertoire, and is now lethal coming off screens, spotting up, or shooting off the dribble … He has a compact form, (keeping his elbow in tight) and a smooth release … He shoots with tremendous balance, a high arc and has an extremely soft touch … Has added a nice pull back dribble to get his defender to back off and it creates just enough space allowing him to get his shot off … Has a great understanding of how to get open, using screens, or getting to open spaces off penetration … Whether in transition or in the half court, he is very good at stopping on a dime and pulling up, while his defender is still backing off … His shooting percentages from the field have improved every year … Understands the difference between a good and bad shot, but is not afraid to take the contested ones when the situation calls … A very reliable foul shooter, especially in end game situations … Likes the uptempo game, and might be a great fit on a run and gun team …Had a big finish to his college career, coming through when he was needed … … Has a good feel for where the ball is going after a miss and is willing to get to the glass … A great team guy, comes from a winning background … He is more than willing to be a role player and could be the missing piece on a very good team …","Not a great athlete, both in terms of quickness and leaping ability …He has a fairly weak and extremely light frame which gives him problems getting a shoulder by defenders and even more trouble finishing against physical opponents … Shies away from contact, and has an incredibly low number of FTAs per game at 2.9 considering he plays 30 minutes per … He’s not comfortable in traffic, puts his head down and becomes uncomfortable when the defense converges … Falls in love with the outside shot, even though his handle has improved, he still does not consistently get to the basket … A lot of his shortcomings came to the forefront last year in Orlando, where he struggled against the other NBA hopefuls, he shot a terrible percentage during the week and had trouble getting his shot off …Even though his form and stroke are ideal, his release is slightly on the slow side, which gives the defenders time to close out further, making the shot a lot more difficult … Defensively, he could be a liability, he struggles staying in front of people, and with his light frame he will have a hard time cutting off driving lanes …",77,202,21.67
Toney Douglas,29,"A strong bodied combo guard who has played extremely well at the end of his college career … Plays the transition game … Enjoys pushing the tempo, attacking early in the shotclock and not allowing the defense to get set … Has the ability to play at a high pace without making many mistakes … Takes contact well, using his body to keep his balance and finish … Has the strength and willingness to outmuscle smaller defenders inside … Gets to the line on a regular basis and converts on a good percentage (80%) … Nothing flashy off the dribble, but very steady and crafty using change of pace moves to keep the defenders guessing … Has a knack for making tough and contested shots with regularity … Has a quick and smooth pull up jumper going both ways as well as a nice step back to create space … Shooting stroke is very efficient and he has good balance and elevation … His ability to attack in various ways allows him to play the pick and roll game well, he reads his options and probes the openings … Defensively, understands team principles and plays very disciplined, yet knows when to gamble and get into the passing lanes … Has a low center of gravity and moves his feet well, which makes it difficult for opposing guards to get their shoulders by …","Not very athletic … Mediocre first step and limited open court speed hinder his ability to get by people … Relies heavily on the P&R game to get into the paint … Plays between positions, but does not posses the playmaking and vision or the size and explosiveness to ever assume full time duty at either guard spot … His turnover numbers have always been even with his assists, which is a knock on his ability to distribute as well as take care of the ball … It may be because he was asked to carry the scoring load, but he has not shown much in terms of creating for others … Even though he was a defensive stopper in college, because of his physical deficiencies he may struggle matching up with the quicker point guards, or the bigger and more athletic wings in the NBA …",74,183,23.29
