Name,Pick,Strengths,Weaknesses,Height,Weight,Age
AJ Griffin,16,"Prototypical size for an NBA wing at 6-6, 220 pounds and a 7-foot wingspan … Great potential as a shooter … Prolific/Dangerous three point shooter, shot 45.4% from range showing a “pure shooting stroke” … Has excellent rotation on his shot … Stays down and in position to go up for a jumper off the catch … Has a very repeatable shot motion … Does an excellent job of staying on balance at all times … Can create space to get his own shot when needed … Good at driving out of a triple threat position … Shows the ability to attack defenses from multiple levels and strings moves together to keep attacks going – doesn’t just stop if a defender cuts off his first look … Has a really good spin move when driving into the paint … Can use some physicality to get to where he wants on the court and create space to get his shot off … Does a good job of keeping the ball away from defenders when going to the rim, making it hard to contest him inside if he has beaten his defender even a little … Has good athleticism, allowing him to finish strong at the rim. Uses his length well defensively …","Despite his great length and athleticism, lacks great foot speed to blow by opponents allowing them to crowd him on the perimeter … Can be a bit slow to react on defense, opening himself up to back cuts … Gets stuck on screens defensively … Was primarily a shooter/scorer for Duke – didn’t produce a lot in other categories. Also benefited being a complementary scorer, not having the same responsibility to carry his team like other top prospects, leaving some questions of how well he can perform in that role … Had some lackluster performances, in particular in Duke’s loss to UNC in the Final Four … Role with Duke expanded as season went along, but seemed to struggle some with how aggressive to be as a shooter … Doesn’t get quite as much lift on his jumper as you might want for the next level … Would like to see him speed up his release just a little to compensate for his lack of lift on jumper … Sometimes picks up his dribble without knowing where he’s going with the ball … Can rock with the ball while dribbling to get a rhythm, which can make him more predictable for high level defenders … Sometimes goes into a triple threat on the catch, allowing the defense to catch up, when he should just get the ball and go with it … Also seems to go side to side instead of trying to blow by defenders in ISO … Stronger attacking when going with his right hand, can look to pull back or go into a hesitation move more when the ball is in his left – A “tell”, allowing defenders to better predict what he’s looking to do … There are concerns about what he’ll give you on nights where he isn’t scoring …",78,220,18.84
Tari Eason,17,"Versatile, athletic forward that can play either forward spot and can guard up to three positions at the next level … A standout on the defensive end … Can really be disruptive defensively by blocking shots (1.1 /game this season) and grabbing steals (1.9/game) … Excellent anticipation and reflexes to make steals … Instinctual player that can wreak havoc in passing lanes … Natural scorer putting up 17 ppg in just 24 minutes per game … Has good footwork on drives to the basket that allows him to react to how defenders are guarding him and still create space to get his shot off … Impressive ball handler for a combo forward allowing him to create scoring opportunities and utilize his athleticism well on drives to the rim … Extremely effective player in transition – always looks to run … Is aggressive in looking to dunk the ball when going to the rim and can elevate without needing an elongated gather … Shows good strength and plays with solid physicality … Creates contact on his drives to the rim, drawing fouls at a high rate and converts on those opportunities, shooting 80% from the free throw line … Has a quick jump that allows him to contest shots that opponents think are open looks … Rebounds the ball well, particularly on the offensive end … Excellent length with a 7-foot wingspan … Quality rebounder, with very solid 6.6 rebounding numbers in limited minutes off the bench .. Showed a willingness to find ways to contribute as a freshman at Cincinnati with more blocks and assists per game than at LSU, despite playing fewer minutes … Shot needs refinement but knocked down 28-78 three pointers for a solid (36%) clip, though on a fairly low volume (0.8/2.4 per game) …","Overall approach and game in need of refinement. At times lacks consistency and makes mental errors … Despite shooting a better percentage from three after transferring to LSU, needs to refine his shot mechanics as he currently shoots from beside his head with a low release point … Can be uncomfortable driving to his left … Often relies on straight line speed and athleticism, to get to his spots … Can be a bit erratic and inconsistent on offense … Was a liability in regards to turnovers with 2.2 per game to just 1.0 assists per game … Turns the ball over on 13.5% of his plays … Relies on teammates to create most of his offense within the half court … Needs to further develop his in-between game so that defenders can’t focus solely on stopping him at the rim …",80,215,21.13
Dalen Terry,18,"Versatile wing with great length and solid agility and athleticism … Unique player who can impact games without scoring … His biggest area of improvement from freshman to sophomore year was his decision making and A/TO ratio going from just above even to nearly 3-to-1 (1.5/1.2 as freshman to 3.9/1.4 as a sophomore) … Length is slightly obscene with an 8’10 standing reach, which is bigger than a number of power forwards … His 7-foot wingspan on a legit 6-7 frame allows him to play a smothering brand of defense and gives him a lot of versatility when combined with his ability to play as a facilitator on the offense end … His length allows him to be a disruptive on ball defender … Strong finisher who had a number of impressive above the rim dunks on the break. Utilizes his great length well … Imaginative playmaker … High level passer with excellent vision to find the open man and make quick decisions and deliver the ball accurately … Moves the ball quickly and anticipates extremely well when a teammate breaks free … Really thrived in the role of finding teammates with passes on backdoor cuts with concise passes … His passing creates scoring opportunities, as well as a high level lob passer to teammates for ally oops … Solid decision maker on the break …  Jumps the passing lanes well using his long arms and anticipation and ignites the break when he gets the pilfer … Has a flare for the dramatic and does not shy away from the limelight … Improved his three point shooting to a solid 36.4%, though on a low volume (28-77) less than one make per game … Confident with the ball in his hands and loves to push the ball up the floor on the break … Excels in attacking the basket on the baseline and often catches opposing guards napping and is able to finish with a highlight dunk … Excellent rebounder for a guard at 4.8 per game … Considered a high character guy that impressed teams at the combine in his interviews …","Offensive game still needs a lot of work … Obviously has a lot of potential as a combo guard that facilitates but struggles to run a team … Plays a little upright with stiff hips and lacks great fluidity in his first step … Plays better in the open floor and needs to work on becoming better facilitating the pick and roll … Must develop his scoring ability … Averaged just 6.6 ppg in two seasons in Tucson … Only averaged 8 points per game as a sophomore on Arizona’s number one seeded tourney team … His shot has improved as evidenced by his 36.4% 3 point clip but still needs work … Shot selection and decision making improved but must continue to get better … Not a good spot up shooter … Really struggles to knock down shots from the mid range … Shot has a lot of motion, and takes a long time to get it off … 68% free throw shooter over Arizona career … Inconsistent shooting motion that breaks down as he gets further away from the basket and needs refinement … Slight hitch in his shooting form. Holds the ball too long instead of releasing as soon as he goes up … Also needs to focus on staying on balance and going up without leaning into his shots … High center of gravity due to long legs seems to affect his balance at times … Footwork needs to be improved … Could use some additional weight on his thin frame … Not the most explosive leaper, but his length allows him to play more athletically … Usually finds a way to get to the basket but will need to develop a floater to become more efficient in order to combat the interior length at the next level …",79,195,19.96
Jake LaRavia,19,"Hard working, versatile forward who shows excellent determination and toughness …  Went from a solid player on a mid major (Indiana State) as a sophomore to transferring to Wake Forest and becoming and standout player on an ACC team … A solid leaper with the ability to throw down dunks on the break and on back door cuts … Solid passer with an unselfish, team approach … A solid shooter in the mid-range on catch and shoot plays … A career 37% three point shooter on 1.5 attempts per game … While not a huge weapon as an outside shooter, the potential is certainly there for him to become one … Despite being a junior, won;t be 21 until November making him young for his grade … Scored a solid 34 inch max vertical at the combine … Shows solid basketball instincts and plays an unselfish brand of ball. Has very good vision and passing skills for a forward at 3.7 assists per game to 2.7 turnovers … Solid though not outstanding on the boards at 6.6 per game. Lack of length hurts his ability to hunt rebounds against longer and more athletic opponents … Has very good instincts and anticipation as his 1.7 steals per game can attest …","Lack of speed makes fully utilizing his skill set a challenge at the NBA level … Unlikely to be able to get by NBA defenders off the dribble … Extremely slow feet will prove to be a big hurdle in defending and creating offense for himself … Benefits from today’s position-less game, however he may struggle as a slow forward lacking great speed on the perimeter and great athleticism and length on the block … Has just a 6’9 wingspan, so getting shots off in the paint could prove to be a challenge for him … A career 74% free throw shooter who has decent but not great touch on his shot. Scoring may be a challenge for him, and as a below average athlete, getting playing time as a defensive liability could prove difficult … 8’8 standing reach is not great for a player with just average leaping ability …",80,225,20.65
Malaki Branham,20,"An athletic three-level scorer who can create points on his own and off the ball … Good body control on drives in the lane … Shot 41% from the perimeter on nearly three attempts per game and his 83% FT suggests that his shooting success should continue at the next level with solid mechanics and a great shooting stroke … Excellent cutter with good court vision on and off the ball … Great ball-handler and finisher at the rim (70% at the rim) … Drives with speed to his right to get around defenders and power to create room for himself when he doesn’t turn the corner … Can also drive to his left, but not with the same speed … Possesses an elite mid-range jumper and can stop on a dime off the dribble at his spots to knock down these jumpers … Good vertical and long arms allow him to score over defenders in the lane and grab rebounds on the wing … Plays with a head on a swivel on the defensive end and knows how to get out in transition … Sees the floor well and uses long strides to get to the other side of the rim on drives to avoid defenders and finish reverse layups because of this vision … Great size for someone who can initiate the offense at 6’5 with long arms, in the range of just under 7′ … Gained confidence as the season went on and seemed to play his best in big games …","Shoots smoothly as a spot-up shooter, but looks less in rhythm shooting off the dribble from the perimeter with a slower motion … Branham is at his best when he doesn’t have time to think and just trusts his mechanics and abilities whether that is shooting before contesting defenders arrive or pulling up in front of on-ball defenders … As efficient as he is as a mid-range scorer, he can tend to settle in this area when he can get to the basket instead where he is a more efficient scorer … Struggles to stay balanced and with his man going around screens on the defensive end … Long arms and athleticism should lead to more disruption defensively and more than just 0.7 steals per game and 0.3 blocks per game … Could struggle with contact-seeking wings as the on-ball defender in the post and on drives …",77,195,19.13
Christian Braun,21,"A 6’7 215 SG/SF with good size, strength and athletic ability for a wing prospect … Competent floor spacer with consistent mechanics and footwork when spotting up (38% 3FG as a Jr., 37% for his career) and takes smart shots within the offensive flow … Was very good in transition as a college player; runs the floor with a purpose and is effective as a shooting valve when trailing … Showed he can handle the ball in the open court in spurts too, and that he can finish above the rim with no problem…Has enough strength and leaping skills to convert through contact with some success too (54% FG inside the arc as a Jr.) … Plays with a good feel for the game; makes timely cuts for easy finishes off the ball and finds open areas along the wing for shot opportunities when the defense collapses … Makes sound reads as a passer (2.8 apg as a Jr,), nothing flashy but is effective making dumpoff passes to bigs and finding open perimeter players via drive and dish … Decisive decision maker and the ball doesn’t stick to him for long … Has a knack for attacking aggressive closeouts and getting to the rim … Competitive with solid activity level; contributes on the glass on both ends (6.5 rpg), fights to get back in position when beat off the bounce or working through screens, and scraps for loose balls … The type of player who contributes in a number of ways, some that may not necessarily show on the stat sheet … Was often asked to match up with perimeter and frontcourt players alike in Kansas’ switch heavy defense (esp this past season) and didn’t back down from the challenge … Has good awareness as an off ball defender; understands how to position himself between ball and man to disrupt passing lanes and come up with deflections … Has shown enough strength and effort to hold up OK at the point of attack as a perimeter defender in the pros as well … Blocked 33 shots as a Jr. (tied for 2nd on the team), a nice number for a wing prospect…Improved his scoring exponentially every season (14 ppg as a Jr.), added polish to his floor game each season … Has experience and championship pedigree; will certainly have coaches and organizations that will be endeared to his skill set and intangibles","Can contribute in a number of ways, but doesn’t truly stand out in any particular skill … More good than bad as a jump shooter, but Braun was inconsistent with it during his career at Kansas despite rarely having to take difficult shots (mostly spot-ups with space) and endured a slump or 2 from deep in each of his last 2 seasons after shooting a scorching 44% from 3 in limited minutes as a Fr … Only OK FT shooter numbers (career 74% FT, 73% as a Jr.) shows that he’s solid but not elite with his shooting touch … Doesn’t always shoot with confidence and passes up open shots occasionally, can be unselfish to a fault … Offers very little in the way of a mid-range game, would help to develop a floater … Pretty bland repertoire of moves and gets stalemated if his initial driving lane is cut off … Mediocre ball-handling ability, not particularly fluid or quick off the dribble … Has the functional size and athleticism for the perimeter, but doesn’t possess the length that would allow the positional versatility and shot-blocking production he showed defensively this past season to translate well to the pros … A capable passer but more within the flow of the offense, does not project as a facilitator or true secondary playmaker who has much offense ran through them at the NBA level … Lacks great length with just a +1 wingspan (6’6.5)  in relation to his height …",79,210,21.2
Walker Kessler,22,"Has excellent size for the position at 7’1”, 245 pounds. He is an elite level shot blocker and shot disruptor inside, routinely blocking 4 or more shots in a game (currently averaging 4.7 per game) … Has nimble feet for a footer … Moves well, is not a statue in the paint, and has shown an ability to step out and defend in pick and roll situations while still being able to recover to his man … Despite being very aggressive looking to block shots, doesn’t pick up a lot of fouls, and does a good job of using verticality instead of swiping at the ball … Deters inside shots just by his mere presence in the paint … Does a good job of making contact with his man when shots go up before going to track down the rebound … Rebounds with two hands routinely … Good at finishing around the rim with dunks and excels at putting himself in position to be a threat in the lob game … Does a very good job in the pick and roll game offensively …","Can get his center of gravity a little too high when switched onto perimeter players, allowing them to get by him more easily … Isn’t much of a jump shooter from outside, making only 21.4% of his threes on 1.5 attempts per game thus far this season … Doesn’t secure the ball very well when posting up offensively, is prone to having it knocked away, resulting in turnovers … Can sometimes try to do too much on the offensive end instead of playing to his strengths … Is a liability anytime he dribbles the basketball … Has the ball knocked out of his hands more than he probably should for a player as strong as he is … Needs to improve his ability to pass out of the post and find open teammates … Is not a good free throw shooter, could improve on his career 61.4% free throw percentage … Despite  his ability to be a rim protector and shot blocker, his ability to switch on defensive assignments and stay in front of opponents when he guards the perimeter will be a challenge for him as a big and less mobile center …",85,255,20.92
David Roddy,23,"Strength-wise a mismatch for other teams, has a combination of size and power that can frustrate smaller forwards and slow big men alike … Has great length with a 6’11 wingspan … Uses his length to his advantage and understands when to post up, pull it out and drive or take a jump shot … Really improved over the past year on his three point shooting and volume, shot extremely well on catch and shoot three pointers which should immediately translate, can really give you offense from anywhere on the floor, proved that he can create his own shot  … Was often featured in ISO situations has real potential as a frustrating mismatch player, isn’t afraid of contact when getting into the paint, really can score from anywhere … Excellent footwork in the post isn’t afraid to back down or turn for a jumper can continue to expand his faceup game but the potential is there, strong with the basketball isn’t afraid to clear his opponent out on the drive, has pick and pop/roll potential and is a good ball handler for his position … Can be either the ball handler or screener, fluid jumper – really consistent form, good cutter with the ability to explode in traffic and off two feet, has the experience to past out of the post and has shown growth passing on the drive or when he stops short in the paint – isn’t afraid to move the ball and trusts his teammates, can improve defensively … Physicality helps him and he competes every possession … Size allows him to also be a good rebounder on both ends 7.5RPG (2 ORB) …","Really struggles with containing opponents defensively with very slow foot speed … Lacks verticality to finish and rebound against bigger opponents … Flat footed, slow hips, hard closeouts all lead to leaving the defenders behind him prone to an attacking player, speed of the game will determine if he can stay on the floor … Could end up in bad fouls from trying to recover or over-committing, not the most laterally quick and crafty guards with a good first step should have no problem getting around him … Big men will be stronger and taller which will allow them to back him down in the post, is going to be a challenge for him to fit into defensive schemes and how often teams are willing to attack him, while he has shown flashes on defense (especially when he walls up) he is going to need to really work on defending both on the perimeter and in the paint, hope for additional discipline on defense, he can continue to tighten his ball handling and play under control when heading toward the rim, to adjust for the speed of the game but has shown he can handle on the outside in college … Undersized, Roddy finding success in the post and additional consistency with volume from beyond the arc will help him gain some NBA minutes …",78,260,21.25
MarJon Beauchamp,24,"Athletic slasher capable of becoming a 2-way threat if he can develop his skill set … Finished the season averaging 15.1/7.3/2.3 on shooting splits of 53.9/28.6/71.9 in the G League for the Ignite … Beauchamp showed solid improvement this season … Physically, Beauchamp has great size for his position and it makes him a better player at both ends of the floor … Standing at 6-6 with a seven foot wingspan, his physical attributes will assist him as a player and prospect at the next level … His length helps him defensively and on the boards … While he is not a physically imposing guard, he is still averaging 6.6RPG, 1.4 OREB and 5.2 DREB, the second best rebounding numbers on the team … His rebounding ability helps eliminate second chance points for the opposing team … An average defender aided by his size and length, he has shown that he can disrupt passing lanes, cleanly contest and block shots frustrating his assignment … As he continues to improve on the defensive end it will create more playing opportunities and open up other aspects of his game … Beauchamp already has shown the ability to push the ball in transition, find the open man on the break and play with the ball in his hands … Currently, he is better served as the secondary ball handler instead of acting as a floor general but being able to play on or off ball gives him added intrigue … With the ability to shoot from the catch or by creating his own shot, Beauchamp can score at all three levels which should allow him to translate well to the NBA … While he isn’t necessarily an all-world athlete he has shown he is laterally quick and can get around defenders at the G-League level …","Beauchamp has the physical gifts to be a standout NBA player however, this doesn’t mean there aren’t concerns when it comes to his physical attributes … Even though he has size and length, he isn’t a physically imposing player … Needs to add strength and look to play more physical … Struggling to finish through contact and at times working to avoid contact altogether could hold him back at the next level, especially when trying to score in the paint … He averaged just over one free throw made per game and converted 71.9% from the stripe … His lack of strength could also be a concern on the defensive end of the floor until he puts on strength … In addition to his lack of physicality, he has a tendency to gamble too often when trying to disrupt passing lanes. … When the game speeds up at the next level he will have to become more disciplined in deciding when to attempt to intercept a pass … Offensively he can continue to improve his shot selection and consistency as a shooter … Tends to force his shot even when there is a higher percentage look available on the floor … Sometimes labeled a streaky shooter as he grows the hope will be he finds a more consistent rhythm … Beauchamp can improve his decision making, court vision and ball handling even marginally he will become much better with the ball in his hands … Even though he has shown the ability to push the ball in transition and get into the paint with the Ignite, sometimes, he is too focused on the rim … He should look to move the ball if the defense collapses instead of trying to get it up over multiple defenders … Additionally, his size gives him potential as a playmaker but he has to cut down on his turnovers … Turning the ball over at the same rate he is assisting won’t cut it in his quest to gain development minutes … Finally, he won’t break you down with an array of dribble moves or make you chase him around the floor which will put a ceiling on his ability to create his own shots …",78,195,21.71
Blake Wesley,25,"NBA athlete with a great deal of upside left to develop … Shows the ability to break pressure and handle the ball as a lead guard … Explosive finisher and shows excellent speed to convert fast break dunks and a great first step to get by defenders off the dribble … Fiery competitor … Good ISO player with his ability to handle and a quick burst to get by defenders on the perimeter … Shows the potential to be a high usage type of player at the next level with his ability to create shots for himself and handle the ball proficiently … Could develop into a go to scorer with his natural nose for creating baskets and aptitude making plays off the dribble … Very comfortable bringing the ball up the floor, and doesn’t seem to be fazed by pressure as he can dribble through double teams or find the open man with ease when defenses decide to press … Puts forth great energy on the defensive end of the floor and appears to have solid understanding of spacing and getting into a low defensive stance … Excellent size for a shooting guard at 6’5 and with a near 7-foot wingspan … Great shooting form … Shooting near 40% from three through five games and appears to have a very smooth shooting motion with range out to college 3. He should be able to extend out to NBA 3 point range without much difficulty …","Due to being an unheralded recruit, may take some time to establish himself within the Notre Dame program … Currently a bench player, fighting for minutes (19 mpg) through consistent and mistake free play, instead of having the luxury to play more freely and make mistakes … Shows a great deal of potential, but is still in a sticky spot for being a one-and-done as he has players that have more seniority and experience in front of him on the Irish depth chart, and Notre Dame obviously has a vested interest in his returning next season … Needs to learn how to move better off the ball. Stay in motion more and set up defenders to run them off screens with timing … At 185 lbs, could stand to add an additional 10-15 lbs, an NBA weight training program will help him add core strength and become better balanced and able to withstand contact from opponents and finish through fouls around the rim … Hitting just 65% on FTs through five games. His shooting motion should allow him to be an 80%+ FT shooter eventually,",76,185,19.28
Wendell Moore,26,"A skilled and physical slasher with terrific playmaking skills … Can play from the wing or at the point and run the offense from both locations … Improved dramatically as a shooter this season, making him a legit threat to play on and off the ball in an offense … Started as a 21% 3-point shooter and improved by 10% in both his sophomore and junior seasons … Explosive driver who can punish defenders who go under screens and finish in the lane when they choose to go over … Also possesses a mid-range pull-up jumper, making him a capable scorer at all three levels in isolations and in the pick-and-roll … At his best getting to the rim with a quick first step and good body control to create space around the rim … Has a great feel for the game and rarely gets sped up in half-court offense … Athletic finisher who rocks the rim and has the vertical to finish reverse layups and avoid larger defenders in the paint … Finishes with both hands on drives … Physical defender who stays in front of the ball and moves his feet well on this end of the floor … Great rebounder from the wing with his vertical and great positioning thanks to smart movement off the ball … Five-star recruit who continued to improve all three seasons with the Blue Devils, which suggests further development could be right around the corner … Reliable player who averaged 34 minutes per game while starting every game in his junior season … Can be an instant starter and secondary ball-handler to generate offense … Takes care of the ball with 4.4 AST and only 2.0 TO per game … Stays out of foul trouble as he only averaged 1.9 FLS in 34 minutes per game as a junior … Team captain with good leadership skills … Gets to the line and converts at a high rate … Career 81.7 FT shooter shooting over 80% from the line in all three of his seasons at Duke, illustrating his ability and potential as a shooter … Converted 67% of his shots around the rim, (via Hoop-Math.com) showing his touch and athleticism … Steady improvement in each of his seasons at Duke points to further untapped potential … Still just 20 years of age, turning 21 in September, so he could be labeled a “young” junior … Possesses great length with a 6’11 wingspan …","Really struggled in his first two seasons at Duke, looking like he might be a bust related to his high school ranking, before finally coming into his own as a junior (granted he was a young freshman/soph and there’s not much room to play through mistakes on a title contender) … Tends to have a lot of bad misses from the perimeter, which combined with his poor shooting numbers for two seasons, could be a sign that he could struggle finding and converting quality looks at the next level … A bit inconsistent. has some ups and downs, although some of that is due to the level of talent at Duke and opportunities not always being there for everyone to score … Could struggle with more athletic, smarter defenders on the drive who can read his Euro step that he goes to when he doesn’t win with his first step and speed … Doesn’t have an extremely high ceiling, but is one of the most trustworthy role player prospects in the 2022 class … First two seasons at Duke he lacked offensive efficiency, but finally broke out as a junior from a production/efficiency standpoint … Could be criticized for not taking over enough and deferring too much, but that could be what ultimately makes him a great complimentary piece, as not every player is cut out to be a team’s star …",77,215,20.78
Nikola Jovic,27,"All around combo forward … Has point forward potential … Great size for his position … Has a perimeter’s player skill set in a big’s frame … Has excellent length … Just above average – but smooth – athlete … Just a solid leaper, but he can make some athletic plays thanks to the combination of size and length … Runs the floor well … Has a good feel for the game … High basketball I.Q. … Versatile, can be used at either forward position … He is a good ball handler for his size … Can put the ball on the floor and attack the basket … Can start the break and score an occasional coast to coast … Attacks closeouts … Has 3-level scorer potential … More than solid as a shooter, he has shown potential in Spot Up situations … Can shoot off the dribble with ease thanks to his size and ability to handle the ball … Pull up game is not completely there yet, but has shown potential shooting off the dribble … Despite the lack of elite athleticism, he can go at the rim when he is decisive … Can finish plays at the rim at an above average level … Has the ability to punish miss-matches, has a Post Up game that combines finesse and strength … Moves well without the ball, knows where to go and scores in off ball actions … A very good passer on the move … Has nice court vision … Can play the Pick and Roll at a decent level as the ball handler … Can become a rare player who can play the Pick and Roll both as the ball handler and as the screener … Had some moments as a screener in Pick and Pop actions … A good rebounder for a wing … Good shot blocker for a wing … His high basketball helps him on defense … Not afraid to bang bodies in the post when defending, doesn’t shy away from contact …","Needs to add some weight … Despite his fighting spirit, it’s still relatively easily pushed around on the senior level because of his thin frame … Not an elite athlete … Lacks an elite first step and burst when starts driving to the basket … High center of gravity hurts him on defense … Has problems against elite athletes … Has to improve his ball handling with his weak (left) hand if he wants to play on the perimeter … Shooting mechanics can be a little inconsistent at times … Has the tendency to change his shooting release when he is contested … Can be something like a ball stopper on offense when he takes the ball … At times he has been too focused searching for his own shot … Has somewhat tunnel vision at times when driving to the basket … Because of a lack of an elite first step, he has the tendency to settle for contested mid-range shots … Inconsistent shooter for now … Below average assist/ratio on the senior level … Should be more patient as a ball handler in Pick and Rolls … Not always a willing passer despite his good instincts … Doesn’t finish plays at the rim as well as someone would expect for a player with his size and length … Has problems finishing with his left hand … He could add a floater to his arsenal to mix it up a little … Had some problems when posting up on the senior level, thin frame and center of gravity made it difficult for him … He can fall in love with one-leg fade-aways in the post … Has average lateral quickness…. Doesn’t always have a good defensive position … A tweener in a bad way on defense … A step (or two) slow to guard perimeter players, but also not strong enough to guard power forwards … He occasionally spaces out on defense … has shown some negative body language towards teammates and coaches in international play. Perhaps a lack of maturity to become easily frustrated …",83,225,19.05
Patrick Baldwin,28,"Has the type of size and length that stands out as he is a legit 6’10 230 PF/SF prospect with a nice frame … Has the makings of a floor spacer from deep with his pristine form and follow-through shooting the ball; came into college with a reputation as a knockdown shooter…High release makes his shots difficult to block … Can hit shots and rack up points in bunches at his best (12 ppg in 11 games played) … Capable of hitting shots on the move and is a good valve to have in transition as a trail man…Flashes of “tough” shot-making ability, and can hit shots fading away or using rangy crossovers when pulling up off the dribble sparingly … Squares his feet and shoulders to the basket quickly when getting into his form…Has the size to post up and seal smaller match ups successfully…Good ball-handler for a 6’10 player … Decent contributor on the glass (5.8 rpg) … Uses his length well to recover when beat, or to get the occasional deflection and blocked shot (nearly 1 spg & 1 bpg) … Not bad running the floor, is a long strider who is adequately mobile … May fare better with less responsibility to be a team’s top scoring option and more of an off-ball role …","Disappointing season shooting the ball for someone with his reputation coming out of HS and international play (26 3FG% and over 5 attempts/game) … Very underwhelming overall production for a former top 10 recruit playing against mid-major competition (34 FG%); really had a rough season and seemed to lose confidence as the season wore on … Will too often bail out defenders with spotty shot selection, took too many ill-advised and closely contested shots as a Fr. with minimal success … Feel for the game needs improvement … Lacks athleticism and explosiveness; tested poorly at the Combine with one of the lowest recorded vertical jump numbers in the events history (26”)…Also a stiff mover laterally who will struggle to contain dribble penetration against wings and a good amount of stretch 4s at the NBA level … Will need players around him to create shot opportunities for him, doesn’t project to be an efficient 1v1 scorer given his lack of burst to get clean looks…More finesse than physical; likes to play on the perimeter much more than near the rim on both ends and isn’t a banger … Durability concerns have plagued him for the better part of the last 2 years; with COVID forcing him to miss time as a Fr., as well as a nagging ankle injury that derailed him as a HS Sr. and shut him down after only 11 games this season that has given some teams pause about his physical being cleared and also possibly explaining his struggles this past season a bit … Seemed to get winded often and generally wasn’t a high effort player when on the court as a Fr …",82,220,19.61
TyTy Washington,29,"Good sized point with excellent shooting and scoring ability … Can play either guard spot. Excels as a scorer playing off the ball where he can get open by running off screens and using defenders’ momentum against them to get to his one and two dribble pull-ups … Recorded a Kentucky record 17 assists in a game against Georgia when asked to run the point full time … Has good shot mechanics and stays on balance on his jumper. .. Currently shooting 35% from behind the three point arc … Generally makes good decisions with the ball and limits turnovers (4.1 to 1.7 a/to rate)  … Is able and willing to involve his teammates and gets most of his offense within the confines of the offense, but can still go out and get a bucket when his team needs one … Has good body control and sees the floor well, allowing him to drive into gaps, keep his dribble alive, and still find scoring opportunities for himself and others … Strong basketball instincts – often finds himself in the right position for rebounds … Willing and able to do a little bit of everything and has a team-first mentality … Has a solid runner / floater game that allows him to drive and score without needing to get all the way to the rim … Has a knack for creating separation from defenders using his body … Good overall body strength …","Has underperformed in games against high level competition (Duke, Auburn, Kansas) although for two of those games he was dealing with an ankle injury … At only 6’3”, he lacks ideal size for an off-ball guard, but his game may actually be better suited to playing off ball … Lacks the initial burst and quick first step that you’d ideally see in a lead guard. Is more crafty than athletic and will struggle with good defensive guards guarding him … While he is a good shooter, he doesn’t get great lift on his outside jump shot, which could make it difficult to get his shot off in some situations … Often times does his work quietly – doesn’t always impact the game as much as his raw stats would have you believe … Older for a freshman as he turned 20 in November …",75,195,20.62
Peyton Watson,30,"Highly rated recruit with a lot of upside but still extremely raw … Showed some flashes as a player that could create and knock down shots in the mid range … A high level athlete that was a top 10-15 recruit coming out of high school … Has NBA athleticism and great size at 6-8 with a 7-foot wingspan and 9 foot standing reach … Despite a lack of playing time, began to show signs of offensive development as the season wound down … A high level athlete who bought into Mick Cronin’s defensive oriented system, and to his credit did not pout of quit despite a season in which he struggled to see the floor … Has the potential to develop into a two way player as his length, athleticism and desire give him a solid foundation as a defender … His size gives him solid versatility to play either forward position at the NBA level, granted he needs strength to defend in the post … Ball handling ability is one of his best attributes and shows nice potential … His ability to create in ISO situations with a soft touch on his shot gives him intrigue … Despite lack of efficiency, his shooting touch and form show solid promise … Shows the ability to be disruptive defensively with his length as a shot blocker … Excellent rebounder .averaging 9.1 per 40 minutes ..","Lack of readiness makes him a project for the NBA level … A team that selects him or signs Watson will need to be patient and be committed to developing him into a contributing player a few years down the line … A player with a high situational dependence … At 203 lbs, still needs to add a lot of strength to compete with NBA forwards … Offensive efficiency numbers were not very good on top of a lack of playing time, with shooting spilts of 32.2 fg% 22.6 3p% 68.8 ft% … Would have benefited from another year of seasoning at UCLA, especially from an offensive perspective … His offensive efficiency was extremely porous from a statistical standpoint … Struggled to hit shots in spot up situations. Seems to lack great rhythm if he shots the ball without pulling up off the dribble … Also did not produce well in transition like you expect a player with his run/jump athleticism … Due to his lack of playing time at UCLA, he lacked the opportunity to showcase his abilities and get into a rhythm. The sample size is small, and it will likely cost him on draft night … Seems to be in a rush at times, and must learn to become more composed and patient out on the floor … Additional strength should allow to to fight through contact and attack the rim more aggressively … Averaged just 3.2 FTA per 40 minutes showing a need to play more physical …",80,205,19.79
