Name,Pick,Strengths,Weaknesses,Height,Weight,Age
Meyers Leonard,11,"Fluid, athletic 7-footer with developing all-around skills … Excellent length on a good frame that will be capable of supporting more muscle … Quick off his feet … Strong body-control for a big … Easy alley-oop target … Explosiveness helps him blow by slower post players in transition … Good offensive awareness … Talented passer with good court-vision … Does a lot of damage in the post at this level … Willing to wrestle for good position near the block … Uses his agility well to get around the rim, and is a quality finisher due to his athleticism … Becoming a better outside shooter, and is dangerous when left alone from 12-18 feet … Nice touch from the free-throw line; shouldn’t be a liability there in the future … Sells contact well (he’s a good flopper) … Defends with his body more than his hands … Protects the rim well on defense … Blocks a lot of shots … Smart help-defender … Gets his hands on a lot of rebounds, and is aware enough to tip-out to teammates when he can’t corral one himself … Usually does a good job of finding somebody to box-out whenever a shot goes up …","Will need to add more weight to be comfortable against NBA-caliber centers … Lacks a real go-to move offensively, though he can do a number of different things well … Inconsistent motor … Has a habit of floating around the perimeter a little more than he should … Can be turnover prone when attempting to put the ball on the floor … Needs to continue to gain confidence and consistency.",85,250,20.35
Jeremy Lamb,12,"Long and lanky swingman with a nice athletic profile and a good skill-set for the off-guard position … Good size … Stands just over 6’5"" in shoes with a 6’11"" wingspan, which gives him great length for the shooting guard position in the NBA … Great leaping ability … Gets off the floor quickly … Has good explosiveness … Nice quickness, and moves well with or without the ball … Excellent all-around jump-shooter … Spots up well off the ball … Able to shoot comfortably in motion, from either mid-range or on the perimeter … Should be a very dangerous weapon in an NBA motion offense as somebody that can score consistently off of curls and v-cuts … Can also shoot off the dribble … Has a nice step-back move that creates a fair amount of separation … Due to his length and athleticism, has a high release on his jump shot that is difficult to defend … Has range out to the NBA three-point line … Good ball-handling skills that still have the potential to get better … Has shown the ability to break down defenders off the dribble, especially when driving to his left … Possesses a nice looking runner that he doesn’t use often, but could turn into an important skill down the road … Solid defender with a fair amount of potential left in this area … Good lateral quickness and length makes him difficult to beat off the dribble … Has been a clutch performer in the past, especially during UConn’s national title run in 2011 … A prospect that should be able to produce right away as somebody that excels playing off the ball, but also has the potential to become better at creating for himself …","Very thin at this point … Added strength should help him finishing through contact in the future … Doesn’t shoot a lot of free-throws (3.6 attempts in 37.2 minutes per game) which is a real shame as he has the athleticism to get to the rim a lot and the touch to convert a high percentage of attempts from the stripe … Still limited when creating offense for himself … Most of the turnovers he commits occur due to his inexperience handling the ball … Strongly favors driving left and is extremely mistake prone when driving right … Three-point percentage dipped from 36.8% in 2010-2011 to 33.6% in 2011-2012, likely due to the extra attention teams could give him with Kemba Walker having left the team for the NBA … Effort level is inconsistent defensively …",77,179,20.09
Kendall Marshall,13,"A brilliant, ""natural"" floor general … Understands how to control the flow of the game … Makes his teammates better … Has the height and offensive awareness to see the entire court at all times … Always dribbles with his head up … Rewards teammates when they run the court … Makes throwing outlet passes look effortless … Has a very advanced sense of timing … Understands when to slow or speed up the tempo of the game … A creative passer that also manages to be efficient … Low turnover rate … Operates equally well when running or playing in half-court sets … Already knows the nuances of making good post-entry passes … Can throw a highly accurate lob pass from anywhere on his team’s half of the court … Handles the basketball very well … Wastes no movement and doesn’t over-dribble (which is rare in young point guards) … Is a good penetrator, despite his average speed … Great reaction time and anticipation allows his to see plays before they develop … Extremely high basketball IQ … Smart defender that is capable of staying in front of his man … Great size for a point guard, standing 6’4"" … Might be the best passer in the college game …","Scoring ability is practically non-existent … Is the type of player that could average more assists than points … Doesn’t nearly have the same kind of confidence creating for himself that he has creating for others …  Lacks the shooting ability to command respect from defenders when he is on the perimeter … Doesn’t get to the free throw line much, and isn’t a comfortable shooter when he does get there …  Not an explosive athlete … Average footspeed limits his defensive potential …",76,197,20.87
John Henson,14,"Henson is a long, long 6’10 PF who uses his incredible 7’4 wingspan to cause problems … Has a 9’3.5"" standiong reach which is 3.5 inches greater than Anthony Davis … Solid athleticism as well, being pretty explosive as a leaper, and he’s really reactive and quick … Can impact the game defensively in a major way when he’s on the court … Most outstanding trait as a player is his shot-blocking ability, and he swatted about 3 shots a night as a Jr … Has the intriguing ability to block shots with either hand, and shows outstanding reactive leaping skills … Slashers must spot him, or their shot will be in the seats … A factor getting on-ball blocks … Only averaged 1.6 fouls a game as a Jr., and that is truly remarkable for a shot-blocking presence with the freedom he had … Understands how to go up straight in the air for blocks, and doesn’t fall for pump fakes very often … As an overall defender, Henson is also a weapon due to his ability to cover wide ranges on the court … Has more than enough athleticism and length to be a real weapon hedging and even defending smaller players in pick and roll defense … Was able to roam the court for UNC to protect the rim, and was trusted (and usually succeeded) when asked to not allow easy shots around the basket area … Uses his length to deny post entry feeds … Runs the floor very well … Good finishing garbage plays at the hoop … Gets a nice number of dunks and high percentage looks … Is a good alley-oop target, and finishes with explosiveness … Soft hands and doesn’t bobble passes much … Developed a weird-looking, yet effective jump hook that he can get off with both hands, even if his footwork to go with it isn’t consistently there … Understands how to extend himself offensively, and he gets off a good number of his moves despite his narrow frame by being a long strider and seemingly stretching his arms out like a condor … Usually has a quickness advantage on his low post matchups … Shows an improving turnaround jumper over his right shoulder that he likes to use on the extended block from as far out as 12 ft … His counter moves showed promise over the past 2 years as well, showing the ability to use up-and-unders or even pump fakes to get shots around the hoop or get to the foul line … Steadily improving his jumper, and has a growing level of comfort shooting as far out as 18 ft … Quality rebounder, and is an especially effective rebounder offensively … Could be a big pick and roll threat for a PG, as he has the size and athleticism to get a number of quality looks in that style … Plays with a pretty live motor … A hard worker, has put on nearly 40 lbs since his Fr. season, and has rounded his game out very well, especially offensively … Has gotten more aggressive and tough over time … Still getting better, was a 6’2 guard in HS before a huge growth spurt hit just prior to his Jr. year …","Henson is thin, with a narrow build that has gotten better but still is weak for an NBA PF … Still has the shoulders of the 6’2 player he was before the growth spurt, and that will be troubling for him as he packs on muscle without losing flexibility and athleticism … NBA PF’s will probably bully him on the block and be able to seal pretty easily on him in post-up situations … His lack of strength would be less pronounced if he played with a lower center of gravity, but he usually is a bit too upright so guys can get in his body … Avoids contact, would much rather use finesse than get physical … Although Henson is a good athlete, he is quirky with his lateral movements due to his long legs and unorthodox footwork … Offensively, Henson has made good strides over the last 3 seasons but he still lacks great polish … Since he will have a tougher time establishing position against NBA bigs, he will need to refine his jumper a bit more … Can stretch and hit shots from mid-range, but he needs consistency and repetition … Doesn’t factor much as a ball-handler, even though his long strides and quickness would make him a slashing threat against most bigger PF’s … Struggles to finish shots with contact … More likely to get in foul trouble in a physical game…Should improve his fundamentals and awareness on the glass more, as he usually just banks on being athletic and long to get rebounds…Really struggles from the foul line, was a sub-50% FT shooter for his career, showing his still developing shooting touch",82,216,21.52
Moe Harkless,15,"Harkless passes the eye test at 6’8 with smooth athleticism and great length (wingspan is roughly 7’2) … His ability to attack the rim from the perimeter gives him a distinct advantage over his defender who is unlikely to share his agility … Quick first step and comfortable handle and footwork for his size …  He has a great feel for the rim, and can score by hitting off-balance shots at awkward angles … His jumper has range out to 20 feet, and although he shot poorly from downtown, he has promising mechanics, especially when his feet are set … He’s got a quick second jump: he gets off the ground and reaches the ball before his defender, resulting in tip-ins and rebounds given his length … Runs the floor like a guard … Defensively he reads passing lanes extremely well, and frequently gets tips, deflections or blocks playing off the ball …","Skill level is still in between the 4 and 3 positions, scoring frequently around the basket due to his length and athleticism … Harkless struggles to create easy shots for himself in the half court, especially on the perimeter as a shooter … Pull up off the dribble is not really in his repertoire… Only shot 44%, a low number considering his size and athleticism… Needs to add muscle… Number one task is to improve as a shooter, which will maximize his services playing the 3 …",80,207,19.15
Royce White,16,"Super-intriguing prospect with lottery-level tools and talent … Thick, powerful and intimidating frame … Aggressive athlete that likes to attack the rim … Possesses great speed for someone his size … Runs the court extremely well, especially with the ball in his hands … Doesn’t have a problem with pulling down a defensive rebound and then leading the fast-break himself … Remarkable ball-handler … Doesn’t have the loose dribble that a lot of other taller players have … Sharp crossover that becomes deadly when he picks up some speed … Passing ability rivals a lot of point guard prospects … Good awareness of where his teammates are on the court and skilled at delivering the ball to them in a position to score … Strong area rebounder … Boxes out well … Respectable mid-range shooter … Has the strength and quickness to be an excellent scorer in the post … Should be an incredibly difficult player to matchup against … Won’t be a great shot-blocker, but has all the tools to defend power forwards well in the NBA … Led his team in points, rebounds, assists, steals and blocks during his freshman season …","Overall scoring ability is very unrefined, though he’s technically still a freshman so you have to allow him some leeway there … Is not a good long-range shooter … Shot under 50% from the stripe, which is a major problem considering he spends so much time in control of the ball … When he picks up a lot of momentum (either in transition or in isolation) he can become very turnover prone … Conditioning has been a concern … Is not a true freshman; will be 21 years old by the 2012 draft … Has had a number of off-court problems in the past, but reports indicate that his attitude has improved greatly … Was diagnosed with an anxiety disorder in high school, which could lead to any number of problems at the next level and has been mentioned as a major cause for concern by a number of scouts. He has had trouble flying and a report surfaced that he chose to go to Iowa State and not Baylor because he didn’t want to fly there. …",80,261,21.23
Tyler Zeller,17,"A true 7 footer with a long build, Zeller has solid height for an NBA C prospect … Added in with his size, Zeller is also a fluid athlete, and is certainly mobile showing some leaping skills, particularly with a head of steam … Runs the floor as well as any C prospect out there, and has a high level of speed for a guy his size … Offensively, Zeller demonstrates the ability to play well down low and already has a right-hand jump hook in his arsenal that he utilizes as a go-to move … Although he only sporadically shows it in UNC’s system, he also has a potentially strong jump shot with 18 foot range when facing the basket … Pretty solid FT shooter for a big man (76% as a Jr.) … Could be a versatile factor in the picking game, as his promising jumper will make him a threat to pop, and his speed and leaping skills will allow him to be an ideal guy to roll to the rim and finish … Shows a soft touch … Possesses all the tools to fare well in an up-tempo style, and has demonstrated that with his production on a fast-paced team like UNC … Will use his quick leaping skills and reflexes to be a strong presence on the offensive glass for 2nd chance opportunities … Not many C prospects have his combination of size, run-jump athleticism, and offensive tools … Has pretty good shot-blocking skills too … Seems to have some untapped potential despite being a Sr …","Even though Zeller has good height for the C spot, he certainly doesn’t have very good strength …When he faces strong big men down low, they can easily seal and establish position on him for pretty easy shots … He’s also not the toughest guy down low, and struggles with defensive rebounding and physical play inside on both ends … Has a high center of gravity, and can be pushed out of the post by defenders with leverage … Although he has most of his upside on the offensive end, he’s still a bit raw in his feel for the D and will force shots when kick outs are available … Doesn’t react to double teams very well … Not a particularly selfish player, but Zeller rarely looks to pass the ball back out … Should look to add some left handed moves to his arsenal, as his jump hook is his only truly noteworthy move in the paint … He also should work on being less mechanical in his approach, as he can be turnover prone or get caught in awkward situations at times in the half-court offense … Although his jumper is promising, he’s going to need repetition with it as it hasn’t been utilized a lot during his UNC career …",84,247,22.46
Terrence Jones,18,"Jones is a 6’9 252 lb matchup problem who had 2 very good seasons at Kentucky … A southpaw with good agility, leaping skills, explosiveness and quickness for his size … Has the ability to make athletic plays in traffic … Definitely has more then enough physical and athletic tools to play SF and PF at the NBA level … Pretty strong and has put on at least 20 lbs since he was a HS Sr., showing his work in the weight room … Jones is a versatile threat who can score in different ways and has the skill set to play in many types of schemes … He is a big threat as a face-up PF, as he has the handle and athleticism to give many bigger PF off the dribble and put pressure on the D … Looks real fluid athletically, which is impressive for his size … Very good finisher around the rim, and makes good use of his 7’2 wingspan and nice reactive athletic ability … Is better and more effective the closer he is to the rim … Shows the ability to take over games in spurts with his versatile scoring ability … Has supreme natural talent and has the tools to continue to grow … Has some raw ability to shoot as far out as 22 ft., and is he gets more polish with it he will be an even bigger mismatch than he is now … Really runs the floor well … A very serviceable rebounder, especially offensively … Pretty solid at getting garbage points … Became a much more efficient player when Coach Calipari made him play PF, even if his scoring dropped a little … Shows some post skills and has the size for it to translate in time … Able to use his strength and quickness to get shots at times with his back to the basket … Not afraid of handling the ball in the open court, sometimes after his own rebounds … Defensively, Jones has had a number of moments where he gets a timely steal or shows solid shot-blocking skills … At his best, Jones is an aggressive slasher, who can get easy transition run-outs off of defensive stands, crash the offensive glass for easy looks, and hit the open J from the perimeter … Shows a competitive streak in the paint as well, not being afraid of some of the more physical matchups he’s had … Part of a Final Four and Nat’l title team in his 2 years in college, which shows a winning pedigree","Main question revolving around Jones is about his position, or lack thereof … Many don’t know if he is a classic tweener and how he can fit in certains teams style … Although a very good overall athlete, Jones’ isn’t truly exceptional in any way … He has some of the qualities of a true SF and true PF, but not some of the skills that are most important … Jones is a versatile weapon, but he doesn’t have one trait that really separates itself clearly from the others on offense and should look to polish up his entire arsenal … Really needs to shore up his jump shot and his mechanics … He does not consistently square his shoulders and arms, has a deliberate form, and is a very sporadic shooter from deep, even with his feet set … Jones lacks a mid-range game, everything is either right at the rim or from 3 … Doesn’t look to pass the ball much … Often, Jones will have an extremely strong sequence of possessions on both ends, then disappear for long stretches of a game … Not the most reliable decision-maker … Will try the fancy plays at times instead of using his physical tools to play as strong as he can … Suffers from concentration lapses, and will pout when things don’t go his way … Attitude needs improvement … Does a good job of leaving his ego at the door when it matters most, but has rough stretches and loses confidence a bit too often throughout games, and teams will want to know more about that … Had a sometimes rocky relationship with Coach Calipari, and was called out for his lack of aggression and toughness at times … Can be selfish, and will take shots when he should look to pass or fail to help his teammates on D when they get beat by their man … Matches up well on D against quicker, smaller PF’s, but seems likely to struggle some (at least early on) against true NBA wings and bigger, stronger NBA PFs … Often tries to do too much on the court, especially when looking to showcase his perimeter skills … Will need to improve his footwork more in the post, as he is too reliant on his athleticism and size, which wont be enough against NBA posts …",81,252,20.48
Andrew Nicholson,19,"A versatile power forward with a high basketball IQ … While he only has decent size for his position, his tremendous length allows him to play much bigger … Extremely efficient scorer, he has made himself into a reliable inside threat (shows a nice mini hook over his left shoulder, is able to utilize an effective up and under and is also dangerous with a turnaround jumper) … Possesses an intriguing face up game, he has good quickness and regularly shows his ability to work off the dribble … He always had the ability to step out and shoot with range, but became a deadly option from beyond the arc during his final 10 collegiate games (he made 19/30 from long range during that time)… For a big man, his stroke is very smooth, he shoots the ball with good balance and is able to get good lift … He is a dangerous weapon setting screens on the ball as he loves to step out on pick and pop situations and is good at attacking the rotating defender because of his ability to sell the shotfake and then put the ball on the deck … Exceptionally good at moving without the ball, reads space and finds the openings in the gaps … During the 2nd part of his senior season, they ran him off staggered screens because of his ability to get open and knock down jumpers … Solid rebounder on both ends of the floor thanks to his length (but will need to attack the glass on a more consistent effort at the next level, as he won’t be able to get away with coasting like he did at times in college) … Very good shot blocker, has good timing and is aggressive coming from the weakside to contest shots … Has become consistent and reliable from the free-throw line …","Even though his body has improved during his collegiate career, he needs to continue working on it … He still lacks the bulk and upper body strength to consistently battle inside and he has a hard time establishing low post position against stronger players … Gets bodied and coerced into off balance shots … Good, but not a great athlete … His motor is a bit of a question mark, he has a tendency to take plays off on both ends of the floor and especially down the stretch of games … A bit selective as far as running the floor in transition … His condition must also improve as he has looked winded in the 2nd half of games … Turnover prone, he is not a great passer, especially out of double teams … Struggles operating in traffic and has a tendency to attack and spin into help defenders … Needs to continue adding more pieces to his low post repertoire, especially counter moves going to his left hand …",82,234,22.57
Evan Fournier,20,"Has a really solid, strong body that helps him attacking the rim; he is not so explosive, but his first step allows him to beat opponents off the dribble … Very crafty offensively. He is a natural talent, and can score in many ways: shooting from three, attacking the basket and spotting up … Very adept at driving and dishing … Also has a nice left hand, and can grab rebounds, both in offense and defense … The trademark to his game is his ability to score clutch baskets. He seems to live for crunch time … Sees the floor exceptionally well for a 19 year old … He also is a very difficult defensive assignment because he is always in motion, working hard to get open looks … Defensively, he has nice position and good foot work, plays smart, not overly aggressive … Tremendous attitude, work ethic. Willing to put the work in to maximize his abilities …","Plays below the rim. Below average explosiveness will make finishing at the rim a challenge for him in the NBA … He doesn’t have any great defects, but absolutely needs to improve his three point shot, still too inconsistent to be a threat at the NBA level … He can do almost everything on the basketball court, but has areas that must be improved upon: he must pass better, shoot with more confidence, finish better …",79,204,19.68
Jared Sullinger,21,"Highly refined, old school post player in a draft saturated with “potential”. His game is marked by both power and skill. Legitimate low block scorer often working his way into a high quality look (17.5 PPG on 52% FG). Master of positioning at 280 pounds and establishes early. Uses his wide body and derriere to keep defenders locked onto his hip. Tremendous lower body strength pinning his opponents into submission. Aggressively throws his weight around and unafraid to punish those in his path. Thrives on contact. Wide array of post moves on the low block, finishing over either shoulder with either hand. Footwork and understanding of angles are advanced. Soft hands and a feathery touch. Nimble elusivity for his size. He has taken strides in the face-up game, working from the elbow area in space without threat of a double. He’s a dual threat from there, either comfortably popping a mid-range jumper or attacking off the bounce with skilled handle. Quickness is not his ally, but he’s a bull in a china shop. Technically sound jump shot with smooth release. Range has extended to three-point territory, shooting 40% on over 1 attempt per game last season. 77% shooter at the free throw stripe, to which he is a frequent visitor. Strong basketball IQ- reads double teams, finds the open man and rarely get careless with the ball (1.2 AST: 1.9 TO). Excellent anticipation on the glass, clears room with his big frame (9 RPG, 3 Offensive). Intuitive defender with good hands (1.2 steals). Averaged a shade over a block per game last year, a healthy upgrade from 0.5 as a freshman. Added muscle weight and improved conditioning that resulted in more effective minutes at full strength, as well as more explosive movements.","Lacks the overall physical gifts of other top prospects in the draft class. Appears stuck in glue at times, particularly against long, athletic competition. His space-creating advantage and wide base are nullified. No elevation off the floor and severely limited explosion. Plays beneath the rim. Run the courts laboriously. Lateral quickness is poor- badly exposed in space and on pick and roll switches. Undersized for the center position, a shortcoming he does not make up for in length. Major concerns defensively against new breed, mobile NBA 4’s. Not an intimidating presence on the back line of a defense. Less than a blocked shot per game in conference play, and does not alter attempts either. Averaged more steals than blocks. Position defender. He’s overwhelmed by size, length and athleticism on both sides of the ball. The majority of his dominant efforts came against lesser competition and teams devoid of frontline size. His 5/19 performance in his final collegiate game against Kansas did not aid his draft standing. His body style will always be susceptible to weight issues. Can’t afford to rest on his laurels and be satisfied with current level of conditioning and agility if he wants to remain in the lottery.",81,268,20.33
Fab Melo,22,"In terms of physical tools, Melo is exactly what you look for in a C prospect … Is a legit 7 footer with a 270 lb frame that could slim down more with added conditioning to around 260 … Could potentially be one of the most physically imposing bigs in the NBA in time … Combined his fantastic size with a 7’3 wingspan that allows him to play even bigger … His main value as a prospect comes from his potential defensively … Improved his conditioning by a mile as a sophomore, and became a huge factor in Syracuse’s vaunted 2-3 zone defensive scheme …Was the Big East Defensive Player of the Year … Could be a huge factor defending the true back to basket C’s in the NBA with more development … Very effective shot-blocking threat, and has potential as a rim protector … Offensively, Melo has a solid jump hook (especially with his right hand) that is near unblockable with his length … Shows flashes of a turnaround jumper when he turns over his left shoulder … Finishes well, when in shape, around the rim … Plays within 5 ft. of the rim the vast majority of the time on offense, with no qualms about it, and that is ideal with his size … Runs the floor well for his size … A factor on simple alley-oop passes from teammates … Underrated passing skills … Has the upside to continue to develop further on both ends …","Really not much of a skilled player on the offensive end, and will likely always be a 5th option on the floor … Is a bit too mechanical in and out of his moves and will be contested very easily until he improves that … Keeps things simple on offense, but is sometimes painfully predictable with his moves … Seems to preconceive what he will do with the ball as soon as he gets it without reading the action around him … Has that bad habit many young bigmen do of putting the ball lower than his chest when he gets offensive rebounds or receives entry passes, allowing quick handed guards to get steals or knock the ball free … Needs most of his shots created for him … Doesn’t always play as strong as his imposing size indicates, and can struggle to finish with contact at times … Doesn’t have great hands, and will bobble passes at times that hit his hands … Not a great rebounder, which is concerning for his size … Will have to show that he can play outside of the paint in an NBA that has a defensive 3 second rule … Was able to plant in the paint playing in the Cuse zone and rarely strayed from the immediate paint area, and will have to adjust to a more pick and roll style NBA … Although he runs the floor as well as he can for his size, he still is a lumbering kind of big who is best suited for a team who doesn’t play up-tempo … There are still questions about his conditioning after a forgettable freshman season in which he was sluggish and out of shape for most of the year … Has the frame and physique that needs to be conditioned constantly, as he can get out of shape fairly quickly if he isn’t careful … Has some concerns that will come up during the interview and character evaluation process, including a domestic violence charge and being academically ineligible for the NCAA tournament as a sophomore … At times is a bit hotheaded on the court, getting on himself or the refs too heavily when he makes mistakes … A bit foul prone, but is doing a better job of going straight up when blocking shots … Poor foul line shooter … Has a raw basketball IQ, and is clearly still learning the game …",84,255,22.04
John Jenkins,23,"Hard to mention Jenkins without talking about his prolific jump shooting skills … Probably as good a pure jump shooter as their was in college hoops during his 3 seasons at Vanderbilt … Has a natural, fundamentally sound jumper that allows him to be nearly equally effective spotting up, coming off screens, and off the dribble … Always shoots the same shot, and keeps his shoulders and feet squared at all times … Quick release … At 6’4 in shoes and with a tremendous 6’8.5 wingspan, Jenkins has adequate tools to get his shots off against contests too … Legit NBA range … Is a constant threat to put the ball in the hoop with his jumper, and must be accounted for at all times … Will be a good scorer/shooting specialist for some team … Must watch out for his head fakes … The most underrated aspect of Jenkins game is his shiftiness, either with or without the ball … Able to make a quick move off the bounce, pull-up and hit mid-range shots … Sets up defenders well and can get you caught in screens well with his moves off the ball … Solid basic ball handling skills … Doesn’t need the ball in his hands for long to be effective scoring offensively … Excellent decision maker. Not very turnover prone at all … Pretty strong 220 lb wing with a sturdy lower body, which helps with his ability to stop on a dime when pulling up or getting shots off screens … All-around, Jenkins is a fundamentally sound player, who does just about everything the way it should be done … Very productive player in college, and led the SEC in scoring in his final 2 seasons … Attempted 6 threes a night on average throughout his career, and was a scorching 43% from downtown overall … Outstanding efficiency as a scorer, especially for someone who mostly made hay on jumpers, and with heavy defensive attention his way … Shows good touch around the rim when he gets there … Puts in effort on defense … Generally makes no mistakes from the FT line when he gets there … Shows good touch around the rim when he gets there … Described by coaches as a gym rat, who works hard on his game …","Jenkins falls into the category of shooting specialist who lags behind in the athleticism department … Jenkins is not a particularly quick, fast or explosive player at all … He struggles off the dribble to create much offense for himself because he simply doesn’t have the quickness to be more than a sporadic slasher to the rim … Doesn’t have many moves when handling the ball, and only does handle the ball when a jumper is simply out of the question … Off the dribble, especially when going left, Jenkins is almost exclusively looking for a mid-range pull-up … Teams will likely guard him very tight and look to make him a slasher until he shows more versatility putting the ball on the floor … Should look to develop a floater, especially with his touch, to give him a high percentage shot for when he goes amongst the trees to finish … Doesn’t pass the ball much … Will likely struggle on the defensive end, where his lack of quickness will probably be evident even with his solid fundamentals … Wont get many steals, and will need to be masked by other good team defenders to be most effective … Does not play above the rim … Not going to be as much of a factor in a up-tempo scheme as he is in a structured offense that can have sets to get him shots …",76,212,21.33
Jared Cunningham,24,"A 6’4 wing coming off a big season for Oregon State, Cunningham declared a year early for the draft … His most well-known trait comes from his athleticism, which is clearly elite … Has strong explosiveness as a leaper, and is pretty quick and fast, but he has a certain smoothness about his athleticism that makes it even more impressive … Has some highlight reel level plays to his name, and is effective using his athleticism to make an impact in different aspects of the game … Seems to hang in the air … Has adequate size for a SG prospect, and more than enough length to be effective as well … Put together pretty well, and is well-defined with a frame that can add weight … Has nice upside on the offensive end … Able to score very effectively, even with a skill set that needs polish … Has a good understanding of how to move without the ball to get shots … Real good potential as a slasher, and has nice natural ability to get to the hoop … Pretty good ball-handling skills and first step … Looks really smooth in the lane, and shows outstanding body control and fluidity … Nice shooting mechanics, and has the potential to be a pretty respectable spot-up shooter … Electric in transition … Runs the floor extremely well and finishes consistently with a head of steam … Has potential to be a threat for backdoor alley-oops …Watch out for him on the offensive glass, will get above the rim tip-ins if the defense ball-watches on rebounds … Cunningham had the reputation of being an outstanding defender in the Pac-12 the last 2 seasons, and has the tools for that to translate in time … One of the absolute best ball-thieves in the 2012 draft class, and will jump in passing lanes or use his quick hands to pick a ball-handlers pocket … Top-notch anticipation skills … Has the ability to defend both guard spots effectively … Played some time at PG for Oregon State, and has the ability to play spot time there in the future … Unselfish player … Draws foul pretty well, especially in transition … Nice overall potential as a scorer …","Although Cunningham has adequate size, he is thin and will need to put on a little more weight to deal with the bigger SG’s in the NBA … Needs a lesson is shot selection, and will go too far at times with his jumper off the bounce, where he is inconsistent at best … Doesn’t have a strong mid-range game … Has NBA range on his jumper, and good mechanics, but should look to get more confident with his shot from deep … Will need more repetition with his jumper for it to blossom into the weapon it can be … Gets to the rim reasonably well, but sometimes is a bit loose with his handle and lets the ball slow him down on slashes … Not a great 1-on-1 scorer … Will try and get cute with his finishes around the rim, does not always go up strong against shot-blockers … Sometimes makes bonehead plays, and shows a raw understanding of the game at times … Can get overzealous for steals … Has a habit of getting stagnated by screens, where his thin frame is exposed the most on D …Was productive at OSU, but never made them a winner in the years he was a featured option, despite the Pac-12 being a weaker league in his 3 seasons there … Not a very polished player overall, and will need time to adjust to the NBA …",77,188,21.28
Tony Wroten,25,"Great size and strength for a point guard … Excellent crossover, change of pace dribble, and first step make him near impossible to prevent from reaching the basket … Finishes well in traffic, while being able to adjust his shot in the air … His success grew as the season progressed as his finesse layups started to fall … Always looking to attack and put pressure on the defense, while remaining a very willing passer … Very good at making the simple pass to open teammates, and great at making the quick pass/lob to cutters, even before they realize they are open … Active cutter towards the basket when off the ball … Outstanding offensive rebounder …When engaged, displays excellent lateral quickness and ball pressure on defense … Reads passing lanes and anticipates very well out of help-side defense","Greatly needs to improve spot up and off the dribble jump shot, as well as free throw shooting … Needs to become a better ball protector and decision maker … While he has a great feel for the game, added maturity will help in better situational decision making based on time and score … Thrives more in an uptempo game at this point … Needs to strengthen dribbling and finishing with right hand … At times can play overconfident and try to do too much …",78,203,19.22
Miles Plumlee,26,"Physical big man with a severely limited skill-set … Excellent all-around athletic tools … Very good jumping ability … Recorded a max vertical leap at the 2012 NBA draft combine of 40.5” … Good, but not elite-level explosiveness … Prototypical size for an NBA center (was recently measured at 6’11.75"" in shoes) … Active offensively … Cuts well, and is receptive to quick passes in the paint … Moves his feet remarkably well for a player his size … Solid touch around the rim … Has a nice hook shot that can be effective against smaller defenders … Is very efficient (shot 61% from the field his senior year) … Knows him limitations and doesn’t make a ton of mistakes … Great rebounder … Creates a lot of put-back opportunities for himself by crashing the offensive glass … Uses his leaping ability and length to tip a lot of rebounds to teammates that would have otherwise been out of reach … Plays with a lot of energy … Good motor … Has interesting role-playing potential …","Limited offensive potential … His underwhelming 6.6 points per game average this season was actually the best of his four-year college career … Doesn’t shoot a ton of free-throws (2.2 free-throws attempted per game), and makes a below-average percentage of the few he does take (63%) … Hasn’t shown a consistent jump shot from anywhere outside of eight feet … Limited move-set in the post, and tends to struggle against bigger players … Aggressive mentality (especially when chasing loose balls) can get him into foul trouble quickly, though he’s managed to cut his foul rate every year since he’s been at school …",84,252,23.84
